      Time             Node0px             Node0py             Node0pz             Node1px             Node1py             Node1pz             Node2px             Node2py             Node2pz             Node3px             Node3py             Node3pz             Node4px             Node4py             Node4pz             Node5px             Node5py             Node5pz             Node6px             Node6py             Node6pz             Node7px             Node7py             Node7pz             Node8px             Node8py             Node8pz             Node9px             Node9py             Node9pz            Node10px            Node10py            Node10pz            Node11px            Node11py            Node11pz            Node12px            Node12py            Node12pz            Node13px            Node13py            Node13pz            Node14px            Node14py            Node14pz            Node15px            Node15py            Node15pz            Node16px            Node16py            Node16pz            Node17px            Node17py            Node17pz            Node18px            Node18py            Node18pz            Node19px            Node19py            Node19pz            Node20px            Node20py            Node20pz              Seg1Te              Seg2Te              Seg3Te              Seg4Te              Seg5Te              Seg6Te              Seg7Te              Seg8Te              Seg9Te             Seg10Te             Seg11Te             Seg12Te             Seg13Te             Seg14Te             Seg15Te             Seg16Te             Seg17Te             Seg18Te             Seg19Te             Seg20Te
    0.0000       1.7700000e+01      -5.6438000e+01      -3.0000000e+01       1.7700000e+01      -5.4066658e+01      -2.8813867e+01       1.7700000e+01      -5.1695257e+01      -2.7627853e+01       1.7700000e+01      -4.9323798e+01      -2.6441958e+01       1.7700000e+01      -4.6952280e+01      -2.5256182e+01       1.7700000e+01      -4.4580703e+01      -2.4070526e+01       1.7700000e+01      -4.2209067e+01      -2.2884989e+01       1.7700000e+01      -3.9837372e+01      -2.1699571e+01       1.7700000e+01      -3.7465619e+01      -2.0514273e+01       1.7700000e+01      -3.5093807e+01      -1.9329094e+01       1.7700000e+01      -3.2721937e+01      -1.8144034e+01       1.7700000e+01      -3.0350007e+01      -1.6959094e+01       1.7700000e+01      -2.7978019e+01      -1.5774272e+01       1.7700000e+01      -2.5605972e+01      -1.4589571e+01       1.7700000e+01      -2.3233867e+01      -1.3404988e+01       1.7700000e+01      -2.0861702e+01      -1.2220525e+01       1.7700000e+01      -1.8489479e+01      -1.1036181e+01       1.7700000e+01      -1.6117197e+01      -9.8519568e+00       1.7700000e+01      -1.3744857e+01      -8.6678518e+00       1.7700000e+01      -1.1372458e+01      -7.4838662e+00       1.7700000e+01      -9.0000000e+00      -6.3000000e+00       1.3203232e+05       1.3202901e+05       1.3202570e+05       1.3202239e+05       1.3201908e+05       1.3201577e+05       1.3201246e+05       1.3200916e+05       1.3200585e+05       1.3200254e+05       1.3199923e+05       1.3199592e+05       1.3199262e+05       1.3198931e+05       1.3198600e+05       1.3198270e+05       1.3197939e+05       1.3197609e+05       1.3197278e+05       1.3196948e+05
    0.0200       1.7700000e+01      -5.6438000e+01      -3.0000000e+01       1.7700000e+01      -5.4066660e+01      -2.8813868e+01       1.7700000e+01      -5.1695262e+01      -2.7627855e+01       1.7700000e+01      -4.9323804e+01      -2.6441961e+01       1.7700000e+01      -4.6952288e+01      -2.5256187e+01       1.7700000e+01      -4.4580713e+01      -2.4070531e+01       1.7700000e+01      -4.2209079e+01      -2.2884995e+01       1.7700000e+01      -3.9837386e+01      -2.1699578e+01       1.7700000e+01      -3.7465635e+01      -2.0514281e+01       1.7700000e+01      -3.5093824e+01      -1.9329102e+01       1.7700000e+01      -3.2721955e+01      -1.8144043e+01       1.7700000e+01      -3.0350026e+01      -1.6959103e+01       1.7700000e+01      -2.7978039e+01      -1.5774282e+01       1.7700000e+01      -2.5605993e+01      -1.4589581e+01       1.7700000e+01      -2.3233889e+01      -1.3404999e+01       1.7700000e+01      -2.0861725e+01      -1.2220536e+01       1.7700000e+01      -1.8489503e+01      -1.1036193e+01       1.7700000e+01      -1.6117221e+01      -9.8519708e+00       1.7700000e+01      -1.3744876e+01      -8.6678764e+00       1.7700000e+01      -1.1372466e+01      -7.4839151e+00       1.7700000e+01      -9.0000002e+00      -6.3000661e+00       1.3202227e+05       1.3201905e+05       1.3201593e+05       1.3201292e+05       1.3201003e+05       1.3200725e+05       1.3200455e+05       1.3200191e+05       1.3199928e+05       1.3199663e+05       1.3199391e+05       1.3199111e+05       1.3198821e+05       1.3198522e+05       1.3198216e+05       1.3197902e+05       1.3197583e+05       1.3197260e+05       1.3196933e+05       1.3196605e+05
    0.0400       1.7700000e+01      -5.6438000e+01      -3.0000000e+01       1.7700000e+01      -5.4066691e+01      -2.8813883e+01       1.7700000e+01      -5.1695323e+01      -2.7627885e+01       1.7700000e+01      -4.9323895e+01      -2.6442006e+01       1.7700000e+01      -4.6952408e+01      -2.5256246e+01       1.7700000e+01      -4.4580861e+01      -2.4070605e+01       1.7700000e+01      -4.2209253e+01      -2.2885082e+01       1.7700000e+01      -3.9837585e+01      -2.1699678e+01       1.7700000e+01      -3.7465857e+01      -2.0514391e+01       1.7700000e+01      -3.5094067e+01      -1.9329224e+01       1.7700000e+01      -3.2722217e+01      -1.8144174e+01       1.7700000e+01      -3.0350307e+01      -1.6959243e+01       1.7700000e+01      -2.7978336e+01      -1.5774430e+01       1.7700000e+01      -2.5606305e+01      -1.4589737e+01       1.7700000e+01      -2.3234214e+01      -1.3405162e+01       1.7700000e+01      -2.0862063e+01      -1.2220709e+01       1.7700001e+01      -1.8489847e+01      -1.1036386e+01       1.7700007e+01      -1.6117556e+01      -9.8522150e+00       1.7700045e+01      -1.3745145e+01      -8.6682838e+00       1.7700136e+01      -1.1372580e+01      -7.4846644e+00       1.7700202e+01      -9.0000005e+00      -6.3010746e+00       1.3187844e+05       1.3187640e+05       1.3187574e+05       1.3187660e+05       1.3187905e+05       1.3188302e+05       1.3188820e+05       1.3189412e+05       1.3190022e+05       1.3190593e+05       1.3191079e+05       1.3191450e+05       1.3191694e+05       1.3191813e+05       1.3191819e+05       1.3191732e+05       1.3191570e+05       1.3191349e+05       1.3191085e+05       1.3190785e+05
    0.0600       1.7700000e+01      -5.6438000e+01      -3.0000000e+01       1.7700000e+01      -5.4066739e+01      -2.8813907e+01       1.7700000e+01      -5.1695420e+01      -2.7627933e+01       1.7700000e+01      -4.9324041e+01      -2.6442078e+01       1.7700000e+01      -4.6952602e+01      -2.5256343e+01       1.7700000e+01      -4.4581103e+01      -2.4070725e+01       1.7700000e+01      -4.2209544e+01      -2.2885227e+01       1.7700000e+01      -3.9837924e+01      -2.1699846e+01       1.7700000e+01      -3.7466243e+01      -2.0514583e+01       1.7700000e+01      -3.5094500e+01      -1.9329439e+01       1.7700000e+01      -3.2722697e+01      -1.8144413e+01       1.7700000e+01      -3.0350832e+01      -1.6959505e+01       1.7700000e+01      -2.7978906e+01      -1.5774716e+01       1.7700000e+01      -2.5606917e+01      -1.4590049e+01       1.7700002e+01      -2.3234862e+01      -1.3405515e+01       1.7700013e+01      -2.0862724e+01      -1.2221145e+01       1.7700055e+01      -1.8490467e+01      -1.1037012e+01       1.7700151e+01      -1.6118053e+01      -9.8531958e+00       1.7700291e+01      -1.3745487e+01      -8.6696830e+00       1.7700486e+01      -1.1372749e+01      -7.4865160e+00       1.7700656e+01      -9.0000011e+00      -6.3033699e+00       1.3165153e+05       1.3164929e+05       1.3164836e+05       1.3164913e+05       1.3165189e+05       1.3165673e+05       1.3166339e+05       1.3167133e+05       1.3167982e+05       1.3168812e+05       1.3169562e+05       1.3170191e+05       1.3170681e+05       1.3171031e+05       1.3171254e+05       1.3171364e+05       1.3171374e+05       1.3171293e+05       1.3171127e+05       1.3170879e+05
    0.0800       1.7700000e+01      -5.6438000e+01      -3.0000000e+01       1.7700000e+01      -5.4066818e+01      -2.8813945e+01       1.7700000e+01      -5.1695577e+01      -2.7628010e+01       1.7700000e+01      -4.9324277e+01      -2.6442194e+01       1.7700000e+01      -4.6952917e+01      -2.5256497e+01       1.7700000e+01      -4.4581497e+01      -2.4070919e+01       1.7700000e+01      -4.2210016e+01      -2.2885460e+01       1.7700000e+01      -3.9838475e+01      -2.1700119e+01       1.7700000e+01      -3.7466872e+01      -2.0514895e+01       1.7700000e+01      -3.5095208e+01      -1.9329790e+01       1.7700000e+01      -3.2723481e+01      -1.8144804e+01       1.7700001e+01      -3.0351690e+01      -1.6959942e+01       1.7700004e+01      -2.7979829e+01      -1.5775216e+01       1.7700019e+01      -2.5607881e+01      -1.4590662e+01       1.7700066e+01      -2.3235810e+01      -1.3406350e+01       1.7700166e+01      -2.0863582e+01      -1.2222352e+01       1.7700316e+01      -1.8491193e+01      -1.1038673e+01       1.7700511e+01      -1.6118644e+01      -9.8553172e+00       1.7700771e+01      -1.3745899e+01      -8.6723534e+00       1.7701092e+01      -1.1372950e+01      -7.4897978e+00       1.7701388e+01      -9.0000020e+00      -6.3072426e+00       1.3128378e+05       1.3128122e+05       1.3127976e+05       1.3128000e+05       1.3128245e+05       1.3128735e+05       1.3129452e+05       1.3130338e+05       1.3131311e+05       1.3132282e+05       1.3133181e+05       1.3133958e+05       1.3134594e+05       1.3135086e+05       1.3135445e+05       1.3135683e+05       1.3135808e+05       1.3135822e+05       1.3135724e+05       1.3135509e+05
    0.1000       1.7700000e+01      -5.6438000e+01      -3.0000000e+01       1.7700000e+01      -5.4066933e+01      -2.8814000e+01       1.7700000e+01      -5.1695806e+01      -2.7628121e+01       1.7700000e+01      -4.9324620e+01      -2.6442361e+01       1.7700000e+01      -4.6953374e+01      -2.5256720e+01       1.7700000e+01      -4.4582068e+01      -2.4071199e+01       1.7700000e+01      -4.2210701e+01      -2.2885796e+01       1.7700000e+01      -3.9839272e+01      -2.1700511e+01       1.7700000e+01      -3.7467780e+01      -2.0515346e+01       1.7700001e+01      -3.5096223e+01      -1.9330307e+01       1.7700007e+01      -3.2724592e+01      -1.8145408e+01       1.7700026e+01      -3.0352868e+01      -1.6960688e+01       1.7700078e+01      -2.7981019e+01      -1.5776214e+01       1.7700182e+01      -2.5609011e+01      -1.4592053e+01       1.7700339e+01      -2.3236838e+01      -1.3408219e+01       1.7700540e+01      -2.0864504e+01      -1.2224704e+01       1.7700801e+01      -1.8491980e+01      -1.1041567e+01       1.7701124e+01      -1.6119254e+01      -9.8588343e+00       1.7701504e+01      -1.3746326e+01      -8.6765047e+00       1.7701955e+01      -1.1373168e+01      -7.4946391e+00       1.7702384e+01      -9.0000031e+00      -6.3127858e+00       1.3074962e+05       1.3074712e+05       1.3074587e+05       1.3074656e+05       1.3074982e+05       1.3075597e+05       1.3076484e+05       1.3077582e+05       1.3078798e+05       1.3080037e+05       1.3081215e+05       1.3082278e+05       1.3083196e+05       1.3083963e+05       1.3084582e+05       1.3085056e+05       1.3085386e+05       1.3085564e+05       1.3085579e+05       1.3085420e+05
    0.1200       1.7700000e+01      -5.6438000e+01      -3.0000000e+01       1.7700000e+01      -5.4067074e+01      -2.8814068e+01       1.7700000e+01      -5.1696088e+01      -2.7628256e+01       1.7700000e+01      -4.9325043e+01      -2.6442564e+01       1.7700000e+01      -4.6953938e+01      -2.5256992e+01       1.7700000e+01      -4.4582773e+01      -2.4071541e+01       1.7700000e+01      -4.2211545e+01      -2.2886211e+01       1.7700002e+01      -3.9840252e+01      -2.1701010e+01       1.7700009e+01      -3.7468883e+01      -2.0515954e+01       1.7700032e+01      -3.5097418e+01      -1.9331085e+01       1.7700090e+01      -3.2725825e+01      -1.8146466e+01       1.7700199e+01      -3.0354073e+01      -1.6962162e+01       1.7700361e+01      -2.7982154e+01      -1.5778186e+01       1.7700568e+01      -2.5610074e+01      -1.4594530e+01       1.7700830e+01      -2.3237810e+01      -1.3411238e+01       1.7701154e+01      -2.0865343e+01      -1.2228349e+01       1.7701533e+01      -1.8492681e+01      -1.1045851e+01       1.7701974e+01      -1.6119804e+01      -9.8637826e+00       1.7702478e+01      -1.3746706e+01      -8.6821569e+00       1.7703049e+01      -1.1373371e+01      -7.5010060e+00       1.7703612e+01      -9.0000044e+00      -6.3199206e+00       1.3009326e+05       1.3009031e+05       1.3008819e+05       1.3008765e+05       1.3008938e+05       1.3009380e+05       1.3010082e+05       1.3010989e+05       1.3012017e+05       1.3013078e+05       1.3014093e+05       1.3015013e+05       1.3015812e+05       1.3016483e+05       1.3017031e+05       1.3017455e+05       1.3017751e+05       1.3017908e+05       1.3017909e+05       1.3017741e+05
    0.1400       1.7700000e+01      -5.6438000e+01      -3.0000000e+01       1.7700000e+01      -5.4067245e+01      -2.8814148e+01       1.7700000e+01      -5.1696430e+01      -2.7628417e+01       1.7700000e+01      -4.9325554e+01      -2.6442808e+01       1.7700001e+01      -4.6954617e+01      -2.5257324e+01       1.7700003e+01      -4.4583614e+01      -2.4071971e+01       1.7700013e+01      -4.2212533e+01      -2.2886771e+01       1.7700039e+01      -3.9841355e+01      -2.1701764e+01       1.7700101e+01      -3.7470046e+01      -2.0517013e+01       1.7700215e+01      -3.5098578e+01      -1.9332577e+01       1.7700383e+01      -3.2726942e+01      -1.8148472e+01       1.7700595e+01      -3.0355144e+01      -1.6964687e+01       1.7700858e+01      -2.7983169e+01      -1.5781252e+01       1.7701182e+01      -2.5610994e+01      -1.4598214e+01       1.7701559e+01      -2.3238625e+01      -1.3415563e+01       1.7701992e+01      -2.0866054e+01      -1.2233313e+01       1.7702487e+01      -1.8493265e+01      -1.1051499e+01       1.7703039e+01      -1.6120261e+01      -9.8701154e+00       1.7703657e+01      -1.3747026e+01      -8.6891945e+00       1.7704343e+01      -1.1373548e+01      -7.5087636e+00       1.7705036e+01      -9.0000059e+00      -6.3284617e+00       1.2930096e+05       1.2929782e+05       1.2929530e+05       1.2929412e+05       1.2929496e+05       1.2929825e+05       1.2930394e+05       1.2931158e+05       1.2932043e+05       1.2932968e+05       1.2933864e+05       1.2934686e+05       1.2935411e+05       1.2936030e+05       1.2936543e+05       1.2936948e+05       1.2937234e+05       1.2937385e+05       1.2937382e+05       1.2937208e+05
    0.1600       1.7700000e+01      -5.6438000e+01      -3.0000000e+01       1.7700000e+01      -5.4067439e+01      -2.8814241e+01       1.7700001e+01      -5.1696816e+01      -2.7628608e+01       1.7700005e+01      -4.9326126e+01      -2.6443111e+01       1.7700016e+01      -4.6955357e+01      -2.5257773e+01       1.7700046e+01      -4.4584487e+01      -2.4072635e+01       1.7700113e+01      -4.2213486e+01      -2.2887759e+01       1.7700232e+01      -3.9842326e+01      -2.1703199e+01       1.7700403e+01      -3.7470998e+01      -2.0518972e+01       1.7700620e+01      -3.5099508e+01      -1.9335065e+01       1.7700884e+01      -3.2727845e+01      -1.8151500e+01       1.7701206e+01      -3.0355988e+01      -1.6968320e+01       1.7701582e+01      -2.7983938e+01      -1.5785523e+01       1.7702007e+01      -2.5611697e+01      -1.4603106e+01       1.7702491e+01      -2.3239247e+01      -1.3421107e+01       1.7703030e+01      -2.0866588e+01      -1.2239524e+01       1.7703626e+01      -1.8493713e+01      -1.1058371e+01       1.7704287e+01      -1.6120611e+01      -9.8776750e+00       1.7705012e+01      -1.3747278e+01      -8.6974429e+00       1.7705813e+01      -1.1373692e+01      -7.5177198e+00       1.7706633e+01      -9.0000076e+00      -6.3381950e+00       1.2839611e+05       1.2839292e+05       1.2839026e+05       1.2838876e+05       1.2838905e+05       1.2839151e+05       1.2839611e+05       1.2840247e+05       1.2840995e+05       1.2841785e+05       1.2842558e+05       1.2843272e+05       1.2843907e+05       1.2844454e+05       1.2844910e+05       1.2845269e+05       1.2845519e+05       1.2845642e+05       1.2845618e+05       1.2845429e+05
    0.1800       1.7700000e+01      -5.6438000e+01      -3.0000000e+01       1.7700006e+01      -5.4067639e+01      -2.8814371e+01       1.7700020e+01      -5.1697200e+01      -2.7628900e+01       1.7700054e+01      -4.9326658e+01      -2.6443635e+01       1.7700125e+01      -4.6955984e+01      -2.5258636e+01       1.7700247e+01      -4.4585152e+01      -2.4073955e+01       1.7700423e+01      -4.2214152e+01      -2.2889608e+01       1.7700643e+01      -3.9842991e+01      -2.1705583e+01       1.7700908e+01      -3.7471661e+01      -2.0521892e+01       1.7701228e+01      -3.5100144e+01      -1.9338575e+01       1.7701601e+01      -3.2728436e+01      -1.8155636e+01       1.7702019e+01      -3.0356544e+01      -1.6973064e+01       1.7702491e+01      -2.7984454e+01      -1.5790887e+01       1.7703017e+01      -2.5612161e+01      -1.4609115e+01       1.7703593e+01      -2.3239667e+01      -1.3427745e+01       1.7704230e+01      -2.0866956e+01      -1.2246809e+01       1.7704927e+01      -1.8494027e+01      -1.1066310e+01       1.7705690e+01      -1.6120867e+01      -9.8862745e+00       1.7706526e+01      -1.3747465e+01      -8.7067245e+00       1.7707445e+01      -1.1373804e+01      -7.5276975e+00       1.7708394e+01      -9.0000094e+00      -6.3489414e+00       1.2740200e+05       1.2739869e+05       1.2739572e+05       1.2739366e+05       1.2739305e+05       1.2739421e+05       1.2739715e+05       1.2740155e+05       1.2740688e+05       1.2741254e+05       1.2741806e+05       1.2742309e+05       1.2742747e+05       1.2743114e+05       1.2743409e+05       1.2743626e+05       1.2743756e+05       1.2743783e+05       1.2743690e+05       1.2743462e+05
