      Time             Node0px             Node0py             Node0pz             Node1px             Node1py             Node1pz             Node2px             Node2py             Node2pz             Node3px             Node3py             Node3pz             Node4px             Node4py             Node4pz             Node5px             Node5py             Node5pz             Node6px             Node6py             Node6pz             Node7px             Node7py             Node7pz             Node8px             Node8py             Node8pz             Node9px             Node9py             Node9pz            Node10px            Node10py            Node10pz            Node11px            Node11py            Node11pz            Node12px            Node12py            Node12pz            Node13px            Node13py            Node13pz            Node14px            Node14py            Node14pz            Node15px            Node15py            Node15pz            Node16px            Node16py            Node16pz            Node17px            Node17py            Node17pz            Node18px            Node18py            Node18pz            Node19px            Node19py            Node19pz            Node20px            Node20py            Node20pz              Seg1Te              Seg2Te              Seg3Te              Seg4Te              Seg5Te              Seg6Te              Seg7Te              Seg8Te              Seg9Te             Seg10Te             Seg11Te             Seg12Te             Seg13Te             Seg14Te             Seg15Te             Seg16Te             Seg17Te             Seg18Te             Seg19Te             Seg20Te
    0.0000       3.3700000e+01       5.6438000e+01      -3.0000000e+01       3.3700000e+01       5.4066658e+01      -2.8813867e+01       3.3700000e+01       5.1695257e+01      -2.7627853e+01       3.3700000e+01       4.9323798e+01      -2.6441958e+01       3.3700000e+01       4.6952280e+01      -2.5256182e+01       3.3700000e+01       4.4580703e+01      -2.4070526e+01       3.3700000e+01       4.2209067e+01      -2.2884989e+01       3.3700000e+01       3.9837372e+01      -2.1699571e+01       3.3700000e+01       3.7465619e+01      -2.0514273e+01       3.3700000e+01       3.5093807e+01      -1.9329094e+01       3.3700000e+01       3.2721937e+01      -1.8144034e+01       3.3700000e+01       3.0350007e+01      -1.6959094e+01       3.3700000e+01       2.7978019e+01      -1.5774272e+01       3.3700000e+01       2.5605972e+01      -1.4589571e+01       3.3700000e+01       2.3233867e+01      -1.3404988e+01       3.3700000e+01       2.0861702e+01      -1.2220525e+01       3.3700000e+01       1.8489479e+01      -1.1036181e+01       3.3700000e+01       1.6117197e+01      -9.8519568e+00       3.3700000e+01       1.3744857e+01      -8.6678518e+00       3.3700000e+01       1.1372458e+01      -7.4838662e+00       3.3700000e+01       9.0000000e+00      -6.3000000e+00       1.3203232e+05       1.3202901e+05       1.3202570e+05       1.3202239e+05       1.3201908e+05       1.3201577e+05       1.3201246e+05       1.3200916e+05       1.3200585e+05       1.3200254e+05       1.3199923e+05       1.3199592e+05       1.3199262e+05       1.3198931e+05       1.3198600e+05       1.3198270e+05       1.3197939e+05       1.3197609e+05       1.3197278e+05       1.3196948e+05
    0.0200       3.3700000e+01       5.6438000e+01      -3.0000000e+01       3.3700000e+01       5.4066660e+01      -2.8813868e+01       3.3700000e+01       5.1695262e+01      -2.7627855e+01       3.3700000e+01       4.9323804e+01      -2.6441961e+01       3.3700000e+01       4.6952288e+01      -2.5256187e+01       3.3700000e+01       4.4580713e+01      -2.4070531e+01       3.3700000e+01       4.2209079e+01      -2.2884995e+01       3.3700000e+01       3.9837386e+01      -2.1699578e+01       3.3700000e+01       3.7465634e+01      -2.0514281e+01       3.3700000e+01       3.5093824e+01      -1.9329102e+01       3.3700000e+01       3.2721954e+01      -1.8144043e+01       3.3700000e+01       3.0350026e+01      -1.6959103e+01       3.3700000e+01       2.7978039e+01      -1.5774282e+01       3.3700000e+01       2.5605993e+01      -1.4589581e+01       3.3700000e+01       2.3233888e+01      -1.3404999e+01       3.3700000e+01       2.0861725e+01      -1.2220536e+01       3.3700000e+01       1.8489503e+01      -1.1036193e+01       3.3700000e+01       1.6117221e+01      -9.8519708e+00       3.3700000e+01       1.3744876e+01      -8.6678764e+00       3.3700000e+01       1.1372465e+01      -7.4839153e+00       3.3700000e+01       8.9999998e+00      -6.3000664e+00       1.3202233e+05       1.3201911e+05       1.3201599e+05       1.3201298e+05       1.3201008e+05       1.3200730e+05       1.3200460e+05       1.3200195e+05       1.3199932e+05       1.3199666e+05       1.3199394e+05       1.3199113e+05       1.3198824e+05       1.3198525e+05       1.3198218e+05       1.3197904e+05       1.3197585e+05       1.3197262e+05       1.3196935e+05       1.3196607e+05
    0.0400       3.3700000e+01       5.6438000e+01      -3.0000000e+01       3.3700000e+01       5.4066685e+01      -2.8813880e+01       3.3700000e+01       5.1695311e+01      -2.7627880e+01       3.3700000e+01       4.9323878e+01      -2.6441998e+01       3.3700000e+01       4.6952386e+01      -2.5256235e+01       3.3700000e+01       4.4580833e+01      -2.4070591e+01       3.3700000e+01       4.2209221e+01      -2.2885066e+01       3.3700000e+01       3.9837548e+01      -2.1699659e+01       3.3700000e+01       3.7465816e+01      -2.0514371e+01       3.3700000e+01       3.5094022e+01      -1.9329201e+01       3.3700000e+01       3.2722169e+01      -1.8144150e+01       3.3700000e+01       3.0350255e+01      -1.6959217e+01       3.3700000e+01       2.7978282e+01      -1.5774403e+01       3.3700000e+01       2.5606248e+01      -1.4589708e+01       3.3700000e+01       2.3234155e+01      -1.3405133e+01       3.3700000e+01       2.0862002e+01      -1.2220679e+01       3.3700001e+01       1.8489784e+01      -1.1036354e+01       3.3700007e+01       1.6117493e+01      -9.8521777e+00       3.3700045e+01       1.3745093e+01      -8.6682187e+00       3.3700136e+01       1.1372558e+01      -7.4845347e+00       3.3700202e+01       8.9999995e+00      -6.3008974e+00       1.3190538e+05       1.3190310e+05       1.3190192e+05       1.3190197e+05       1.3190331e+05       1.3190587e+05       1.3190942e+05       1.3191358e+05       1.3191788e+05       1.3192188e+05       1.3192518e+05       1.3192756e+05       1.3192892e+05       1.3192927e+05       1.3192871e+05       1.3192739e+05       1.3192546e+05       1.3192307e+05       1.3192031e+05       1.3191726e+05
    0.0600       3.3700000e+01       5.6438000e+01      -3.0000000e+01       3.3700000e+01       5.4066725e+01      -2.8813900e+01       3.3700000e+01       5.1695392e+01      -2.7627919e+01       3.3700000e+01       4.9323999e+01      -2.6442058e+01       3.3700000e+01       4.6952546e+01      -2.5256315e+01       3.3700000e+01       4.4581034e+01      -2.4070691e+01       3.3700000e+01       4.2209462e+01      -2.2885186e+01       3.3700000e+01       3.9837829e+01      -2.1699799e+01       3.3700000e+01       3.7466135e+01      -2.0514530e+01       3.3700000e+01       3.5094381e+01      -1.9329379e+01       3.3700000e+01       3.2722565e+01      -1.8144347e+01       3.3700000e+01       3.0350689e+01      -1.6959434e+01       3.3700000e+01       2.7978753e+01      -1.5774639e+01       3.3700000e+01       2.5606754e+01      -1.4589967e+01       3.3700002e+01       2.3234689e+01      -1.3405427e+01       3.3700013e+01       2.0862545e+01      -1.2221044e+01       3.3700055e+01       1.8490292e+01      -1.1036878e+01       3.3700151e+01       1.6117901e+01      -9.8529897e+00       3.3700292e+01       1.3745375e+01      -8.6693741e+00       3.3700486e+01       1.1372695e+01      -7.4860657e+00       3.3700656e+01       8.9999988e+00      -6.3027933e+00       1.3171726e+05       1.3171485e+05       1.3171352e+05       1.3171359e+05       1.3171530e+05       1.3171873e+05       1.3172366e+05       1.3172964e+05       1.3173607e+05       1.3174235e+05       1.3174795e+05       1.3175255e+05       1.3175600e+05       1.3175830e+05       1.3175954e+05       1.3175985e+05       1.3175934e+05       1.3175808e+05       1.3175612e+05       1.3175349e+05
    0.0800       3.3700000e+01       5.6438000e+01      -3.0000000e+01       3.3700000e+01       5.4066791e+01      -2.8813932e+01       3.3700000e+01       5.1695523e+01      -2.7627984e+01       3.3700000e+01       4.9324196e+01      -2.6442154e+01       3.3700000e+01       4.6952810e+01      -2.5256444e+01       3.3700000e+01       4.4581363e+01      -2.4070853e+01       3.3700000e+01       4.2209856e+01      -2.2885381e+01       3.3700000e+01       3.9838289e+01      -2.1700026e+01       3.3700000e+01       3.7466661e+01      -2.0514790e+01       3.3700000e+01       3.5094971e+01      -1.9329673e+01       3.3700000e+01       3.2723220e+01      -1.8144674e+01       3.3700001e+01       3.0351405e+01      -1.6959799e+01       3.3700004e+01       2.7979521e+01      -1.5775059e+01       3.3700019e+01       2.5607554e+01      -1.4590483e+01       3.3700066e+01       2.3235476e+01      -1.3406127e+01       3.3700167e+01       2.0863259e+01      -1.2222049e+01       3.3700317e+01       1.8490900e+01      -1.1038255e+01       3.3700513e+01       1.6118395e+01      -9.8547511e+00       3.3700773e+01       1.3745718e+01      -8.6715937e+00       3.3701094e+01       1.1372861e+01      -7.4887979e+00       3.3701388e+01       8.9999978e+00      -6.3060168e+00       1.3140977e+05       1.3140712e+05       1.3140543e+05       1.3140520e+05       1.3140683e+05       1.3141054e+05       1.3141616e+05       1.3142319e+05       1.3143094e+05       1.3143867e+05       1.3144577e+05       1.3145183e+05       1.3145669e+05       1.3146033e+05       1.3146284e+05       1.3146431e+05       1.3146483e+05       1.3146441e+05       1.3146305e+05       1.3146072e+05
    0.1000       3.3700000e+01       5.6438000e+01      -3.0000000e+01       3.3700000e+01       5.4066887e+01      -2.8813978e+01       3.3700000e+01       5.1695715e+01      -2.7628077e+01       3.3700000e+01       4.9324484e+01      -2.6442294e+01       3.3700000e+01       4.6953193e+01      -2.5256631e+01       3.3700000e+01       4.4581842e+01      -2.4071087e+01       3.3700000e+01       4.2210430e+01      -2.2885662e+01       3.3700000e+01       3.9838957e+01      -2.1700356e+01       3.3700000e+01       3.7467422e+01      -2.0515169e+01       3.3700001e+01       3.5095822e+01      -1.9330107e+01       3.3700007e+01       3.2724150e+01      -1.8145183e+01       3.3700026e+01       3.0352391e+01      -1.6960429e+01       3.3700078e+01       2.7980518e+01      -1.5775899e+01       3.3700183e+01       2.5608504e+01      -1.4591646e+01       3.3700340e+01       2.3236343e+01      -1.3407684e+01       3.3700543e+01       2.0864038e+01      -1.2224010e+01       3.3700805e+01       1.8491564e+01      -1.1040672e+01       3.3701129e+01       1.6118910e+01      -9.8576935e+00       3.3701509e+01       1.3746077e+01      -8.6750734e+00       3.3701959e+01       1.1373041e+01      -7.4928613e+00       3.3702385e+01       8.9999965e+00      -6.3106683e+00       1.3096167e+05       1.3095907e+05       1.3095755e+05       1.3095769e+05       1.3096001e+05       1.3096480e+05       1.3097189e+05       1.3098076e+05       1.3099063e+05       1.3100067e+05       1.3101017e+05       1.3101867e+05       1.3102592e+05       1.3103188e+05       1.3103656e+05       1.3104002e+05       1.3104225e+05       1.3104321e+05       1.3104280e+05       1.3104094e+05
    0.1200       3.3700000e+01       5.6438000e+01      -3.0000000e+01       3.3700000e+01       5.4067007e+01      -2.8814035e+01       3.3700000e+01       5.1695954e+01      -2.7628191e+01       3.3700000e+01       4.9324842e+01      -2.6442466e+01       3.3700000e+01       4.6953670e+01      -2.5256862e+01       3.3700000e+01       4.4582438e+01      -2.4071377e+01       3.3700000e+01       4.2211144e+01      -2.2886015e+01       3.3700002e+01       3.9839786e+01      -2.1700779e+01       3.3700009e+01       3.7468353e+01      -2.0515686e+01       3.3700033e+01       3.5096831e+01      -1.9330769e+01       3.3700090e+01       3.2725193e+01      -1.8146079e+01       3.3700200e+01       3.0353413e+01      -1.6961668e+01       3.3700364e+01       2.7981485e+01      -1.5777550e+01       3.3700572e+01       2.5609411e+01      -1.4593722e+01       3.3700836e+01       2.3237173e+01      -1.3410219e+01       3.3701163e+01       2.0864754e+01      -1.2227076e+01       3.3701543e+01       1.8492160e+01      -1.1044283e+01       3.3701985e+01       1.6119375e+01      -9.8618710e+00       3.3702488e+01       1.3746396e+01      -8.6798500e+00       3.3703056e+01       1.1373209e+01      -7.4982450e+00       3.3703612e+01       8.9999949e+00      -6.3166970e+00       1.3040628e+05       1.3040331e+05       1.3040108e+05       1.3040022e+05       1.3040135e+05       1.3040479e+05       1.3041047e+05       1.3041791e+05       1.3042640e+05       1.3043515e+05       1.3044350e+05       1.3045101e+05       1.3045746e+05       1.3046280e+05       1.3046705e+05       1.3047023e+05       1.3047232e+05       1.3047320e+05       1.3047275e+05       1.3047086e+05
    0.1400       3.3700000e+01       5.6438000e+01      -3.0000000e+01       3.3700000e+01       5.4067152e+01      -2.8814103e+01       3.3700000e+01       5.1696244e+01      -2.7628328e+01       3.3700000e+01       4.9325276e+01      -2.6442674e+01       3.3700001e+01       4.6954246e+01      -2.5257144e+01       3.3700003e+01       4.4583151e+01      -2.4071744e+01       3.3700013e+01       4.2211982e+01      -2.2886492e+01       3.3700040e+01       3.9840720e+01      -2.1701422e+01       3.3700102e+01       3.7469341e+01      -2.0516584e+01       3.3700217e+01       3.5097820e+01      -1.9332026e+01       3.3700386e+01       3.2726150e+01      -1.8147764e+01       3.3700601e+01       3.0354332e+01      -1.6963792e+01       3.3700866e+01       2.7982355e+01      -1.5780136e+01       3.3701194e+01       2.5610199e+01      -1.4596835e+01       3.3701575e+01       2.3237869e+01      -1.3413882e+01       3.3702010e+01       2.0865357e+01      -1.2231289e+01       3.3702507e+01       1.8492653e+01      -1.1049082e+01       3.3703059e+01       1.6119757e+01      -9.8672575e+00       3.3703675e+01       1.3746661e+01      -8.6858370e+00       3.3704355e+01       1.1373353e+01      -7.5048411e+00       3.3705036e+01       8.9999931e+00      -6.3239499e+00       1.2973379e+05       1.2973065e+05       1.2972805e+05       1.2972663e+05       1.2972697e+05       1.2972944e+05       1.2973400e+05       1.2974024e+05       1.2974754e+05       1.2975518e+05       1.2976256e+05       1.2976930e+05       1.2977517e+05       1.2978013e+05       1.2978416e+05       1.2978725e+05       1.2978930e+05       1.2979019e+05       1.2978974e+05       1.2978783e+05
    0.1600       3.3700000e+01       5.6438000e+01      -3.0000000e+01       3.3700000e+01       5.4067317e+01      -2.8814183e+01       3.3700001e+01       5.1696572e+01      -2.7628491e+01       3.3700005e+01       4.9325761e+01      -2.6442933e+01       3.3700016e+01       4.6954874e+01      -2.5257529e+01       3.3700047e+01       4.4583893e+01      -2.4072312e+01       3.3700115e+01       4.2212792e+01      -2.2887332e+01       3.3700235e+01       3.9841551e+01      -2.1702634e+01       3.3700408e+01       3.7470159e+01      -2.0518234e+01       3.3700628e+01       3.5098620e+01      -1.9334125e+01       3.3700896e+01       3.2726924e+01      -1.8150326e+01       3.3701223e+01       3.0355054e+01      -1.6966874e+01       3.3701604e+01       2.7983010e+01      -1.5783768e+01       3.3702033e+01       2.5610793e+01      -1.4601006e+01       3.3702522e+01       2.3238388e+01      -1.3418617e+01       3.3703063e+01       2.0865798e+01      -1.2236599e+01       3.3703661e+01       1.8493018e+01      -1.1054962e+01       3.3704320e+01       1.6120039e+01      -9.8737233e+00       3.3705039e+01       1.3746859e+01      -8.6928859e+00       3.3705830e+01       1.1373464e+01      -7.5124829e+00       3.3706633e+01       8.9999910e+00      -6.3322382e+00       1.2896439e+05       1.2896118e+05       1.2895841e+05       1.2895665e+05       1.2895644e+05       1.2895809e+05       1.2896161e+05       1.2896666e+05       1.2897268e+05       1.2897908e+05       1.2898532e+05       1.2899107e+05       1.2899613e+05       1.2900043e+05       1.2900395e+05       1.2900664e+05       1.2900838e+05       1.2900904e+05       1.2900842e+05       1.2900638e+05
    0.1800       3.3700000e+01       5.6438000e+01      -3.0000000e+01       3.3700006e+01       5.4067486e+01      -2.8814295e+01       3.3700020e+01       5.1696897e+01      -2.7628742e+01       3.3700055e+01       4.9326213e+01      -2.6443382e+01       3.3700127e+01       4.6955408e+01      -2.5258263e+01       3.3700251e+01       4.4584462e+01      -2.4073429e+01       3.3700430e+01       4.2213366e+01      -2.2888893e+01       3.3700653e+01       3.9842124e+01      -2.1704650e+01       3.3700923e+01       3.7470728e+01      -2.0520712e+01       3.3701249e+01       3.5099161e+01      -1.9337113e+01       3.3701629e+01       3.2727423e+01      -1.8153858e+01       3.3702054e+01       3.0355517e+01      -1.6970936e+01       3.3702532e+01       2.7983432e+01      -1.5788370e+01       3.3703064e+01       2.5611165e+01      -1.4606168e+01       3.3703644e+01       2.3238719e+01      -1.3424324e+01       3.3704283e+01       2.0866082e+01      -1.2242863e+01       3.3704979e+01       1.8493254e+01      -1.1061784e+01       3.3705738e+01       1.6120227e+01      -9.8811040e+00       3.3706565e+01       1.3746995e+01      -8.7008369e+00       3.3707468e+01       1.1373545e+01      -7.5210088e+00       3.3708395e+01       8.9999888e+00      -6.3413959e+00       1.2811799e+05       1.2811467e+05       1.2811163e+05       1.2810936e+05       1.2810834e+05       1.2810885e+05       1.2811089e+05       1.2811420e+05       1.2811833e+05       1.2812276e+05       1.2812708e+05       1.2813099e+05       1.2813436e+05       1.2813713e+05       1.2813929e+05       1.2814078e+05       1.2814153e+05       1.2814138e+05       1.2814020e+05       1.2813785e+05
