      Time             Node0px             Node0py             Node0pz             Node1px             Node1py             Node1pz             Node2px             Node2py             Node2pz             Node3px             Node3py             Node3pz             Node4px             Node4py             Node4pz             Node5px             Node5py             Node5pz             Node6px             Node6py             Node6pz             Node7px             Node7py             Node7pz             Node8px             Node8py             Node8pz             Node9px             Node9py             Node9pz            Node10px            Node10py            Node10pz            Node11px            Node11py            Node11pz            Node12px            Node12py            Node12pz            Node13px            Node13py            Node13pz            Node14px            Node14py            Node14pz            Node15px            Node15py            Node15pz            Node16px            Node16py            Node16pz            Node17px            Node17py            Node17pz            Node18px            Node18py            Node18pz            Node19px            Node19py            Node19pz            Node20px            Node20py            Node20pz              Seg1Te              Seg2Te              Seg3Te              Seg4Te              Seg5Te              Seg6Te              Seg7Te              Seg8Te              Seg9Te             Seg10Te             Seg11Te             Seg12Te             Seg13Te             Seg14Te             Seg15Te             Seg16Te             Seg17Te             Seg18Te             Seg19Te             Seg20Te
    0.0000       3.3700000e+01      -5.6438000e+01      -3.0000000e+01       3.3700000e+01      -5.4068034e+01      -2.8811075e+01       3.3700000e+01      -5.1697865e+01      -2.7622563e+01       3.3700000e+01      -4.9327491e+01      -2.6434464e+01       3.3700000e+01      -4.6956914e+01      -2.5246777e+01       3.3700000e+01      -4.4586133e+01      -2.4059503e+01       3.3700000e+01      -4.2215149e+01      -2.2872642e+01       3.3700000e+01      -3.9843961e+01      -2.1686194e+01       3.3700000e+01      -3.7472569e+01      -2.0500159e+01       3.3700000e+01      -3.5100974e+01      -1.9314537e+01       3.3700000e+01      -3.2729175e+01      -1.8129328e+01       3.3700000e+01      -3.0357173e+01      -1.6944533e+01       3.3700000e+01      -2.7984967e+01      -1.5760152e+01       3.3700000e+01      -2.5612558e+01      -1.4576184e+01       3.3700000e+01      -2.3239945e+01      -1.3392630e+01       3.3700000e+01      -2.0867129e+01      -1.2209490e+01       3.3700000e+01      -1.8494110e+01      -1.1026763e+01       3.3700000e+01      -1.6120887e+01      -9.8444512e+00       3.3700000e+01      -1.3747461e+01      -8.6625531e+00       3.3700000e+01      -1.1373832e+01      -7.4810694e+00       3.3700000e+01      -9.0000000e+00      -6.3000000e+00       1.3211501e+05       1.3210351e+05       1.3209202e+05       1.3208053e+05       1.3206905e+05       1.3205757e+05       1.3204609e+05       1.3203461e+05       1.3202314e+05       1.3201168e+05       1.3200022e+05       1.3198876e+05       1.3197731e+05       1.3196586e+05       1.3195441e+05       1.3194297e+05       1.3193153e+05       1.3192010e+05       1.3190867e+05       1.3189724e+05
    0.0200       3.3700000e+01      -5.6438000e+01      -3.0000000e+01       3.3700000e+01      -5.4068036e+01      -2.8811076e+01       3.3700000e+01      -5.1697869e+01      -2.7622565e+01       3.3700000e+01      -4.9327497e+01      -2.6434467e+01       3.3700000e+01      -4.6956922e+01      -2.5246781e+01       3.3700000e+01      -4.4586143e+01      -2.4059508e+01       3.3700000e+01      -4.2215160e+01      -2.2872648e+01       3.3700000e+01      -3.9843974e+01      -2.1686200e+01       3.3700000e+01      -3.7472583e+01      -2.0500166e+01       3.3700000e+01      -3.5100989e+01      -1.9314545e+01       3.3700000e+01      -3.2729191e+01      -1.8129337e+01       3.3700000e+01      -3.0357190e+01      -1.6944542e+01       3.3700000e+01      -2.7984985e+01      -1.5760161e+01       3.3700000e+01      -2.5612577e+01      -1.4576194e+01       3.3700000e+01      -2.3239965e+01      -1.3392640e+01       3.3700000e+01      -2.0867151e+01      -1.2209500e+01       3.3700000e+01      -1.8494132e+01      -1.1026775e+01       3.3700000e+01      -1.6120910e+01      -9.8444632e+00       3.3700000e+01      -1.3747484e+01      -8.6625692e+00       3.3700000e+01      -1.1373846e+01      -7.4811060e+00       3.3700000e+01      -9.0000002e+00      -6.3000661e+00       1.3210533e+05       1.3209396e+05       1.3208272e+05       1.3207165e+05       1.3206072e+05       1.3204992e+05       1.3203917e+05       1.3202838e+05       1.3201749e+05       1.3200646e+05       1.3199528e+05       1.3198399e+05       1.3197262e+05       1.3196121e+05       1.3194978e+05       1.3193834e+05       1.3192691e+05       1.3191547e+05       1.3190404e+05       1.3189262e+05
    0.0400       3.3700000e+01      -5.6438000e+01      -3.0000000e+01       3.3700000e+01      -5.4068060e+01      -2.8811088e+01       3.3700000e+01      -5.1697916e+01      -2.7622589e+01       3.3700000e+01      -4.9327568e+01      -2.6434502e+01       3.3700000e+01      -4.6957015e+01      -2.5246827e+01       3.3700000e+01      -4.4586256e+01      -2.4059564e+01       3.3700000e+01      -4.2215293e+01      -2.2872714e+01       3.3700000e+01      -3.9844124e+01      -2.1686275e+01       3.3700000e+01      -3.7472750e+01      -2.0500249e+01       3.3700000e+01      -3.5101172e+01      -1.9314636e+01       3.3700000e+01      -3.2729388e+01      -1.8129435e+01       3.3700000e+01      -3.0357401e+01      -1.6944647e+01       3.3700000e+01      -2.7985209e+01      -1.5760273e+01       3.3700000e+01      -2.5612814e+01      -1.4576312e+01       3.3700000e+01      -2.3240216e+01      -1.3392765e+01       3.3700000e+01      -2.0867414e+01      -1.2209632e+01       3.3700000e+01      -1.8494408e+01      -1.1026914e+01       3.3700001e+01      -1.6121194e+01      -9.8446217e+00       3.3700015e+01      -1.3747748e+01      -8.6627990e+00       3.3700091e+01      -1.1374002e+01      -7.4815868e+00       3.3700203e+01      -9.0000005e+00      -6.3008932e+00       1.3199375e+05       1.3198356e+05       1.3197488e+05       1.3196790e+05       1.3196262e+05       1.3195862e+05       1.3195511e+05       1.3195118e+05       1.3194601e+05       1.3193920e+05       1.3193073e+05       1.3192093e+05       1.3191023e+05       1.3189903e+05       1.3188762e+05       1.3187616e+05       1.3186470e+05       1.3185326e+05       1.3184184e+05       1.3183043e+05
    0.0600       3.3700000e+01      -5.6438000e+01      -3.0000000e+01       3.3700000e+01      -5.4068102e+01      -2.8811108e+01       3.3700000e+01      -5.1697999e+01      -2.7622630e+01       3.3700000e+01      -4.9327691e+01      -2.6434563e+01       3.3700000e+01      -4.6957178e+01      -2.5246908e+01       3.3700000e+01      -4.4586459e+01      -2.4059665e+01       3.3700000e+01      -4.2215534e+01      -2.2872833e+01       3.3700000e+01      -3.9844403e+01      -2.1686414e+01       3.3700000e+01      -3.7473066e+01      -2.0500406e+01       3.3700000e+01      -3.5101523e+01      -1.9314810e+01       3.3700000e+01      -3.2729775e+01      -1.8129627e+01       3.3700000e+01      -3.0357824e+01      -1.6944857e+01       3.3700000e+01      -2.7985668e+01      -1.5760500e+01       3.3700000e+01      -2.5613310e+01      -1.4576558e+01       3.3700000e+01      -2.3240748e+01      -1.3393030e+01       3.3700001e+01      -2.0867979e+01      -1.2209922e+01       3.3700007e+01      -1.8494993e+01      -1.1027257e+01       3.3700045e+01      -1.6121749e+01      -9.8451159e+00       3.3700166e+01      -1.3748172e+01      -8.6636502e+00       3.3700399e+01      -1.1374213e+01      -7.4829574e+00       3.3700657e+01      -9.0000012e+00      -6.3027798e+00       1.3179983e+05       1.3179053e+05       1.3178372e+05       1.3177969e+05       1.3177830e+05       1.3177878e+05       1.3177974e+05       1.3177955e+05       1.3177693e+05       1.3177125e+05       1.3176267e+05       1.3175190e+05       1.3173988e+05       1.3172743e+05       1.3171509e+05       1.3170312e+05       1.3169153e+05       1.3168020e+05       1.3166898e+05       1.3165770e+05
    0.0800       3.3700000e+01      -5.6438000e+01      -3.0000000e+01       3.3700000e+01      -5.4068169e+01      -2.8811140e+01       3.3700000e+01      -5.1698134e+01      -2.7622694e+01       3.3700000e+01      -4.9327893e+01      -2.6434660e+01       3.3700000e+01      -4.6957446e+01      -2.5247039e+01       3.3700000e+01      -4.4586793e+01      -2.4059828e+01       3.3700000e+01      -4.2215933e+01      -2.2873029e+01       3.3700000e+01      -3.9844866e+01      -2.1686642e+01       3.3700000e+01      -3.7473593e+01      -2.0500665e+01       3.3700000e+01      -3.5102113e+01      -1.9315101e+01       3.3700000e+01      -3.2730429e+01      -1.8129949e+01       3.3700000e+01      -3.0358540e+01      -1.6945211e+01       3.3700000e+01      -2.7986447e+01      -1.5760886e+01       3.3700000e+01      -2.5614150e+01      -1.4576978e+01       3.3700004e+01      -2.3241642e+01      -1.3393500e+01       3.3700023e+01      -2.0868899e+01      -1.2210498e+01       3.3700094e+01      -1.8495867e+01      -1.1028082e+01       3.3700267e+01      -1.6122474e+01      -9.8463983e+00       3.3700553e+01      -1.3748687e+01      -8.6655095e+00       3.3700952e+01      -1.1374485e+01      -7.4854636e+00       3.3701390e+01      -9.0000022e+00      -6.3059874e+00       1.3148524e+05       1.3147645e+05       1.3147078e+05       1.3146865e+05       1.3146993e+05       1.3147361e+05       1.3147789e+05       1.3148064e+05       1.3148019e+05       1.3147575e+05       1.3146762e+05       1.3145681e+05       1.3144459e+05       1.3143208e+05       1.3141996e+05       1.3140849e+05       1.3139759e+05       1.3138698e+05       1.3137635e+05       1.3136539e+05
    0.1000       3.3700000e+01      -5.6438000e+01      -3.0000000e+01       3.3700000e+01      -5.4068265e+01      -2.8811184e+01       3.3700000e+01      -5.1698325e+01      -2.7622783e+01       3.3700000e+01      -4.9328178e+01      -2.6434795e+01       3.3700000e+01      -4.6957826e+01      -2.5247220e+01       3.3700000e+01      -4.4587267e+01      -2.4060056e+01       3.3700000e+01      -4.2216500e+01      -2.2873304e+01       3.3700000e+01      -3.9845526e+01      -2.1686962e+01       3.3700000e+01      -3.7474345e+01      -2.0501032e+01       3.3700000e+01      -3.5102958e+01      -1.9315514e+01       3.3700000e+01      -3.2731366e+01      -1.8130408e+01       3.3700000e+01      -3.0359568e+01      -1.6945717e+01       3.3700002e+01      -2.7987563e+01      -1.5761449e+01       3.3700012e+01      -2.5615337e+01      -1.4577628e+01       3.3700052e+01      -2.3242854e+01      -1.3394329e+01       3.3700167e+01      -2.0870048e+01      -1.2211681e+01       3.3700394e+01      -1.8496859e+01      -1.1029809e+01       3.3700733e+01      -1.6123269e+01      -9.8487476e+00       3.3701186e+01      -1.3749254e+01      -8.6685472e+00       3.3701768e+01      -1.1374773e+01      -7.4892878e+00       3.3702389e+01      -9.0000035e+00      -6.3106158e+00       1.3104328e+05       1.3103467e+05       1.3102942e+05       1.3102808e+05       1.3103055e+05       1.3103574e+05       1.3104162e+05       1.3104585e+05       1.3104654e+05       1.3104291e+05       1.3103533e+05       1.3102503e+05       1.3101349e+05       1.3100194e+05       1.3099108e+05       1.3098110e+05       1.3097175e+05       1.3096256e+05       1.3095298e+05       1.3094257e+05
    0.1200       3.3700000e+01      -5.6438000e+01      -3.0000000e+01       3.3700000e+01      -5.4068385e+01      -2.8811238e+01       3.3700000e+01      -5.1698564e+01      -2.7622892e+01       3.3700000e+01      -4.9328537e+01      -2.6434960e+01       3.3700000e+01      -4.6958303e+01      -2.5247442e+01       3.3700000e+01      -4.4587863e+01      -2.4060337e+01       3.3700000e+01      -4.2217215e+01      -2.2873643e+01       3.3700000e+01      -3.9846360e+01      -2.1687361e+01       3.3700000e+01      -3.7475299e+01      -2.0501490e+01       3.3700000e+01      -3.5104031e+01      -1.9316033e+01       3.3700001e+01      -3.2732556e+01      -1.8130992e+01       3.3700006e+01      -3.0360868e+01      -1.6946385e+01       3.3700029e+01      -2.7988943e+01      -1.5762255e+01       3.3700100e+01      -2.5616734e+01      -1.4578702e+01       3.3700264e+01      -2.3244173e+01      -1.3395862e+01       3.3700547e+01      -2.0871215e+01      -1.2213824e+01       3.3700937e+01      -1.8497850e+01      -1.1032608e+01       3.3701443e+01      -1.6124049e+01      -9.8522725e+00       3.3702073e+01      -1.3749785e+01      -8.6728745e+00       3.3702821e+01      -1.1375050e+01      -7.4944278e+00       3.3703618e+01      -9.0000051e+00      -6.3166137e+00       1.3049203e+05       1.3048294e+05       1.3047679e+05       1.3047421e+05       1.3047518e+05       1.3047871e+05       1.3048284e+05       1.3048529e+05       1.3048427e+05       1.3047908e+05       1.3047021e+05       1.3045899e+05       1.3044696e+05       1.3043536e+05       1.3042487e+05       1.3041553e+05       1.3040697e+05       1.3039853e+05       1.3038954e+05       1.3037942e+05
    0.1400       3.3700000e+01      -5.6438000e+01      -3.0000000e+01       3.3700000e+01      -5.4068532e+01      -2.8811301e+01       3.3700000e+01      -5.1698857e+01      -2.7623021e+01       3.3700000e+01      -4.9328976e+01      -2.6435156e+01       3.3700000e+01      -4.6958887e+01      -2.5247707e+01       3.3700000e+01      -4.4588591e+01      -2.4060671e+01       3.3700000e+01      -4.2218088e+01      -2.2874048e+01       3.3700000e+01      -3.9847378e+01      -2.1687838e+01       3.3700001e+01      -3.7476460e+01      -2.0502043e+01       3.3700003e+01      -3.5105331e+01      -1.9316670e+01       3.3700016e+01      -3.2733979e+01      -1.8131749e+01       3.3700058e+01      -3.0362369e+01      -1.6947345e+01       3.3700168e+01      -2.7990444e+01      -1.5763578e+01       3.3700387e+01      -2.5618143e+01      -1.4580573e+01       3.3700722e+01      -2.3245437e+01      -1.3398384e+01       3.3701162e+01      -2.0872319e+01      -1.2217027e+01       3.3701718e+01      -1.8498759e+01      -1.1036562e+01       3.3702392e+01      -1.6124738e+01      -9.8570281e+00       3.3703177e+01      -1.3750257e+01      -8.6784253e+00       3.3704083e+01      -1.1375295e+01      -7.5007944e+00       3.3705044e+01      -9.0000069e+00      -6.3238288e+00       1.2982084e+05       1.2981132e+05       1.2980434e+05       1.2980052e+05       1.2979995e+05       1.2980179e+05       1.2980431e+05       1.2980546e+05       1.2980367e+05       1.2979833e+05       1.2978997e+05       1.2977983e+05       1.2976933e+05       1.2975955e+05       1.2975099e+05       1.2974357e+05       1.2973673e+05       1.2972970e+05       1.2972169e+05       1.2971204e+05
    0.1600       3.3700000e+01      -5.6438000e+01      -3.0000000e+01       3.3700000e+01      -5.4068698e+01      -2.8811370e+01       3.3700000e+01      -5.1699188e+01      -2.7623160e+01       3.3700000e+01      -4.9329471e+01      -2.6435369e+01       3.3700000e+01      -4.6959546e+01      -2.5247995e+01       3.3700000e+01      -4.4589414e+01      -2.4061037e+01       3.3700000e+01      -4.2219074e+01      -2.2874494e+01       3.3700002e+01      -3.9848525e+01      -2.1688371e+01       3.3700009e+01      -3.7477758e+01      -2.0502683e+01       3.3700033e+01      -3.5106753e+01      -1.9317475e+01       3.3700104e+01      -3.2735467e+01      -1.8132834e+01       3.3700261e+01      -3.0363836e+01      -1.6948888e+01       3.3700534e+01      -2.7991812e+01      -1.5765737e+01       3.3700919e+01      -2.5619380e+01      -1.4583408e+01       3.3701406e+01      -2.3246533e+01      -1.3401918e+01       3.3702008e+01      -2.0873241e+01      -1.2221328e+01       3.3702721e+01      -1.8499496e+01      -1.1041652e+01       3.3703540e+01      -1.6125299e+01      -9.8628913e+00       3.3704473e+01      -1.3750633e+01      -8.6850773e+00       3.3705524e+01      -1.1375496e+01      -7.5082189e+00       3.3706644e+01      -9.0000089e+00      -6.3320726e+00       1.2906905e+05       1.2905874e+05       1.2905015e+05       1.2904390e+05       1.2904020e+05       1.2903841e+05       1.2903714e+05       1.2903473e+05       1.2902991e+05       1.2902225e+05       1.2901230e+05       1.2900119e+05       1.2899017e+05       1.2898018e+05       1.2897158e+05       1.2896418e+05       1.2895738e+05       1.2895037e+05       1.2894235e+05       1.2893265e+05
    0.1800       3.3700000e+01      -5.6438000e+01      -3.0000000e+01       3.3700000e+01      -5.4068886e+01      -2.8811445e+01       3.3700000e+01      -5.1699563e+01      -2.7623313e+01       3.3700000e+01      -4.9330031e+01      -2.6435602e+01       3.3700000e+01      -4.6960291e+01      -2.5248311e+01       3.3700001e+01      -4.4590342e+01      -2.4061441e+01       3.3700005e+01      -4.2220178e+01      -2.2875000e+01       3.3700019e+01      -3.9849788e+01      -2.1689014e+01       3.3700062e+01      -3.7479139e+01      -2.0503545e+01       3.3700169e+01      -3.5108181e+01      -1.9318700e+01       3.3700377e+01      -3.2736853e+01      -1.8134600e+01       3.3700703e+01      -3.0365120e+01      -1.6951314e+01       3.3701134e+01      -2.7992981e+01      -1.5768849e+01       3.3701665e+01      -2.5620423e+01      -1.4587231e+01       3.3702309e+01      -2.3247420e+01      -1.3406509e+01       3.3703056e+01      -2.0873975e+01      -1.2226682e+01       3.3703903e+01      -1.8500086e+01      -1.1047751e+01       3.3704862e+01      -1.6125740e+01      -9.8697453e+00       3.3705932e+01      -1.3750936e+01      -8.6926648e+00       3.3707129e+01      -1.1375660e+01      -7.5165444e+00       3.3708408e+01      -9.0000112e+00      -6.3411798e+00       1.2822200e+05       1.2821136e+05       1.2820204e+05       1.2819463e+05       1.2818938e+05       1.2818581e+05       1.2818282e+05       1.2817906e+05       1.2817349e+05       1.2816579e+05       1.2815643e+05       1.2814636e+05       1.2813662e+05       1.2812792e+05       1.2812048e+05       1.2811403e+05       1.2810794e+05       1.2810141e+05       1.2809365e+05       1.2808404e+05
