      Time            FairTen1            FairTen2            FairTen3            FairTen4            FairTen5            FairTen6            FairTen7            FairTen8            FairTen9           FairTen10           FairTen11           FairTen12
   64.5400       8.5989070e+04       8.6010915e+04       5.2570603e+02       4.8305708e+02       5.2465270e+02       4.8210086e+02       4.9010991e+02       4.8612806e+02       3.4020858e+04       1.4238216e+05       3.3756100e+04       1.4254227e+05
   64.5600       7.5574637e+04       7.5609255e+04       5.2221556e+02       4.8906505e+02       5.2115876e+02       4.8816602e+02       5.1312886e+02       5.1235516e+02       2.9498304e+04       1.3813837e+05       2.9250432e+04       1.3832148e+05
   64.5800       6.5059882e+04       6.5107355e+04       5.1811329e+02       4.9584682e+02       5.1706922e+02       4.9499615e+02       5.6459632e+02       5.6447107e+02       2.4991389e+04       1.3385812e+05       2.4760714e+04       1.3406412e+05
   64.6000       5.4461376e+04       5.4521782e+04       5.1368550e+02       5.0308928e+02       5.1267057e+02       5.0226199e+02       6.3727491e+02       6.3563504e+02       2.0510545e+04       1.2954554e+05       2.0297412e+04       1.2977428e+05
   64.6200       4.3796070e+04       4.3869445e+04       5.0931797e+02       5.1010582e+02       5.0836212e+02       5.0927132e+02       7.3349337e+02       7.2773192e+02       1.6068377e+04       1.2520479e+05       1.5873178e+04       1.2545606e+05
   64.6400       3.3082100e+04       3.3168459e+04       5.0571510e+02       5.1608528e+02       5.0485448e+02       5.1521653e+02       8.6868655e+02       8.6309861e+02       1.1681065e+04       1.2084001e+05       1.1504313e+04       1.2111357e+05
   64.6600       2.2339188e+04       2.2438490e+04       5.0472349e+02       5.2029742e+02       5.0409569e+02       5.1937585e+02       2.0446491e+03       2.0565373e+03       7.3713561e+03       1.1645534e+05       7.2138207e+03       1.1675087e+05
   64.6800       1.1590942e+04       1.1703055e+04       5.1399126e+02       5.2222543e+02       5.1442258e+02       5.2124452e+02       3.3313355e+03       3.2894008e+03       3.1791787e+03       1.1205503e+05       3.0426856e+03       1.1237220e+05
   64.7000       8.9102220e+02       1.0123963e+03       1.8858320e+03       5.2166116e+02       1.7388901e+03       5.2062754e+02       5.1917888e+03       4.8299782e+03       4.3870855e+02       1.0764348e+05       4.3872131e+02       1.0798188e+05
   64.7200       7.4294334e+02       7.4081804e+02       8.5775310e+02       5.1854325e+02       8.6461563e+02       5.1748270e+02       5.5210385e+03       5.6694258e+03       4.4825936e+02       1.0322497e+05       4.4775846e+02       1.0358391e+05
   64.7400       7.9417885e+02       7.9267054e+02       1.0663988e+03       5.1398912e+02       1.0038014e+03       5.1288076e+02       6.0632150e+03       5.9447295e+03       4.5009238e+02       9.8803307e+04       4.4949431e+02       9.9182120e+04
   64.7600       8.1309827e+02       8.1182409e+02       6.4209450e+02       5.0830502e+02       6.5018399e+02       5.0716472e+02       6.4009326e+03       6.4872583e+03       4.4883397e+02       9.4381983e+04       4.4819679e+02       9.4780220e+04
   64.7800       8.1726999e+02       8.1613246e+02       6.4174056e+02       5.0166715e+02       6.3798177e+02       5.0049091e+02       7.0068752e+03       6.9125231e+03       4.4585744e+02       8.9964722e+04       4.4521780e+02       9.0381675e+04
   64.8000       8.1206373e+02       8.1104800e+02       8.9463660e+02       4.9421630e+02       9.1133062e+02       4.9301366e+02       7.7912318e+03       7.8052361e+03       4.4204738e+02       8.5555170e+04       4.4143283e+02       8.5990223e+04
   64.8200       7.9926859e+02       7.9838362e+02       8.8838436e+02       4.8609720e+02       8.8503720e+02       4.8487563e+02       8.5882533e+03       8.5058384e+03       4.3802158e+02       8.1157020e+04       4.3745066e+02       8.1609524e+04
   64.8400       7.7909303e+02       7.7836043e+02       8.7926027e+02       4.7759909e+02       8.6656455e+02       4.7639742e+02       9.6330823e+03       9.6110450e+03       4.3423360e+02       7.6774241e+04       4.3371909e+02       7.7243391e+04
   64.8600       7.5254702e+02       7.5196562e+02       7.2344178e+02       4.6902526e+02       7.2046950e+02       4.6786451e+02       1.0586845e+04       1.0517637e+04       4.3101522e+02       7.2410568e+04       4.3056378e+02       7.2895728e+04
   64.8800       7.2130790e+02       7.2086271e+02       7.3809940e+02       4.6064663e+02       7.3566946e+02       4.5955397e+02       1.1806441e+04       1.1765719e+04       4.2858192e+02       6.8070113e+04       4.2819249e+02       6.8570341e+04
   64.9000       6.8732389e+02       6.8699306e+02       8.3221612e+02       4.5285348e+02       8.3271169e+02       4.5189467e+02       1.2933279e+04       1.2873367e+04       4.2694333e+02       6.3756607e+04       4.2660601e+02       6.4271227e+04
   64.9200       6.5242245e+02       6.5218274e+02       8.6309222e+02       4.4636530e+02       8.5854109e+02       4.4566678e+02       1.4306774e+04       1.4255772e+04       4.2588902e+02       5.9474151e+04       4.2558750e+02       6.0002145e+04
   64.9400       6.1791779e+02       6.1775159e+02       8.3509510e+02       4.4304341e+02       8.2771399e+02       4.4308354e+02       1.5627435e+04       1.5572944e+04       4.2505529e+02       5.5226536e+04       4.2477192e+02       5.5767135e+04
   64.9600       5.8455511e+02       5.8444996e+02       7.8238470e+02       4.5043374e+02       7.7732487e+02       4.5397698e+02       1.7153236e+04       1.7097734e+04       4.2404924e+02       5.1017890e+04       4.2376878e+02       5.1570025e+04
   64.9800       5.5264201e+02       5.5258883e+02       7.8565791e+02       1.9128246e+03       7.8236351e+02       1.5368302e+03       1.8674104e+04       1.8623164e+04       4.2255535e+02       4.6852206e+04       4.2227111e+02       4.7414974e+04
   65.0000       5.2214129e+02       5.2212782e+02       8.1959740e+02       8.0623680e+02       8.1683326e+02       8.3983505e+02       2.0346000e+04       2.0291663e+04       4.2043263e+02       4.2733736e+04       4.2014525e+02       4.3305981e+04
   65.0200       4.9325316e+02       4.9327785e+02       8.3214588e+02       1.1126514e+03       8.2780656e+02       9.4785570e+02       2.2027685e+04       2.1983381e+04       4.1760445e+02       3.8666798e+04       4.1731188e+02       3.9247438e+04
   65.0400       4.6582825e+02       4.6588014e+02       8.1570245e+02       5.5511424e+02       8.0992639e+02       5.8916915e+02       2.3774311e+04       2.3729860e+04       4.1402768e+02       3.4656011e+04       4.1373111e+02       3.5243826e+04
   65.0600       4.3991172e+02       4.3998576e+02       7.9407219e+02       5.8137796e+02       7.8903673e+02       5.7514639e+02       2.5533856e+04       2.5499643e+04       4.0969512e+02       3.0706313e+04       4.0939466e+02       3.1300026e+04
   65.0800       4.1543943e+02       4.1552603e+02       7.9378574e+02       7.8705676e+02       7.8948623e+02       8.6543684e+02       2.7352317e+04       2.7317951e+04       4.0462530e+02       2.6823082e+04       4.0432299e+02       2.7421280e+04
   65.1000       3.9237693e+02       3.9246888e+02       8.0591689e+02       8.6178250e+02       8.0162991e+02       8.6335876e+02       2.9227559e+04       2.9201234e+04       3.9888052e+02       2.3012413e+04       3.9859043e+02       2.3613521e+04
   65.1200       3.7071574e+02       3.7080454e+02       8.1009432e+02       8.8661417e+02       8.0499917e+02       8.7141811e+02       3.1156917e+04       3.1132438e+04       3.9274384e+02       1.9281304e+04       3.9248661e+02       1.9883496e+04
   65.1400       3.5040357e+02       3.5048279e+02       8.0125637e+02       6.9285591e+02       7.9561280e+02       6.9340182e+02       3.3155857e+04       3.3137856e+04       3.8645201e+02       1.5638269e+04       3.8624740e+02       1.6239390e+04
   65.1600       3.3141768e+02       3.3147897e+02       7.8984582e+02       7.0359152e+02       7.8440525e+02       7.0564580e+02       3.5210062e+04       3.5195643e+04       3.8030258e+02       1.2093953e+04       3.8018046e+02       1.2691322e+04
   65.1800       3.1373300e+02       3.1376865e+02       7.8589880e+02       7.7728318e+02       7.8076875e+02       7.9427184e+02       3.7339509e+04       3.7330579e+04       3.7478706e+02       8.6626411e+03       3.7479822e+02       9.2527561e+03
   65.2000       2.9732421e+02       2.9732826e+02       7.8666809e+02       8.4430580e+02       7.8159556e+02       8.4655908e+02       3.9528687e+04       3.9524620e+04       3.7092631e+02       5.3651629e+03       3.8159519e+02       5.9428602e+03
   65.2200       2.8215598e+02       2.8212435e+02       7.8453325e+02       8.4145871e+02       7.7912647e+02       8.3897339e+02       4.1794846e+04       4.1795855e+04       3.7916190e+02       2.2409943e+03       3.7993134e+02       2.7950120e+03
   65.2400       2.6817719e+02       2.6810808e+02       7.7729161e+02       7.8657438e+02       7.7164542e+02       7.8559389e+02       4.4126930e+04       4.4133590e+04       4.1734016e+02       3.9891671e+02       4.3490096e+02       3.9486455e+02
   65.2600       2.5531876e+02       2.5521272e+02       7.6927537e+02       7.8009461e+02       7.6364359e+02       7.8396687e+02       4.6536940e+04       4.6548431e+04       8.5807438e+02       3.9781152e+02       7.9350338e+02       3.9742329e+02
   65.2800       2.4349146e+02       2.4335039e+02       7.6456821e+02       8.0947724e+02       7.5901551e+02       8.1671408e+02       4.9019690e+04       4.9036562e+04       1.0398956e+03       3.9381743e+02       1.1498894e+03       3.9369002e+02
   65.3000       2.3260497e+02       2.3243231e+02       7.6236619e+02       8.4409637e+02       7.5678537e+02       8.4796853e+02       5.1581939e+04       5.1603334e+04       5.0835308e+02       3.8856452e+02       4.3371583e+02       3.8866122e+02
   65.3200       2.2257349e+02       2.2237332e+02       7.5965920e+02       8.4956708e+02       7.5388736e+02       8.5129839e+02       5.4223517e+04       5.4250076e+04       5.5169332e+02       3.8274321e+02       5.5745339e+02       3.8297036e+02
   65.3400       2.1331386e+02       2.1309106e+02       7.5526383e+02       8.3684244e+02       7.4934357e+02       8.3859060e+02       5.6947795e+04       5.6978654e+04       4.8144043e+02       3.7678916e+02       4.7894308e+02       3.7707217e+02
   65.3600       2.0475353e+02       2.0451325e+02       7.5064351e+02       8.3484049e+02       7.4467527e+02       8.3869536e+02       5.9756769e+04       5.9792501e+04       8.9692826e+02       3.7100068e+02       9.1446512e+02       3.7128523e+02
   65.3800       1.9682824e+02       1.9657570e+02       7.4741545e+02       8.4916303e+02       7.4146171e+02       8.5423368e+02       6.2651907e+04       6.2691968e+04       8.4841423e+02       3.6555905e+02       8.5886473e+02       3.6580630e+02
   65.4000       1.8948741e+02       1.8922766e+02       7.4546771e+02       8.6861541e+02       7.3949290e+02       8.7307716e+02       6.5636431e+04       6.5681051e+04       8.6484664e+02       3.6058086e+02       8.4100713e+02       3.6076703e+02
   65.4200       1.8269115e+02       1.8242897e+02       7.4368833e+02       8.7883418e+02       7.3763175e+02       8.8243254e+02       6.8711084e+04       6.8760006e+04       6.7305479e+02       3.5610063e+02       6.7887560e+02       3.5621936e+02
   65.4400       1.7641093e+02       1.7615078e+02       7.4154089e+02       8.8096619e+02       7.3540596e+02       8.8441874e+02       7.1879298e+04       7.1932488e+04       6.8096297e+02       3.5207682e+02       6.8284645e+02       3.5213606e+02
   65.4600       1.7062687e+02       1.7037279e+02       7.3956388e+02       8.8392675e+02       7.3338654e+02       8.8806030e+02       7.5141559e+04       7.5198984e+04       7.6552362e+02       3.4838514e+02       7.8342214e+02       3.4840725e+02
   65.4800       1.6532717e+02       1.6508280e+02       7.3849346e+02       8.9274998e+02       7.3230410e+02       8.9744229e+02       7.8500637e+04       7.8562137e+04       8.3652118e+02       3.4489263e+02       8.4197184e+02       3.4489743e+02
   65.5000       1.6050720e+02       1.6027577e+02       7.3848359e+02       9.0495735e+02       7.3226506e+02       9.0972591e+02       8.1956935e+04       8.2022543e+04       8.5371541e+02       3.4148948e+02       8.5581608e+02       3.4149807e+02
   65.5200       1.5616835e+02       1.5595269e+02       7.3921359e+02       9.1568235e+02       7.3293365e+02       9.2033101e+02       8.5512318e+04       8.5581844e+04       8.0676523e+02       3.3810612e+02       8.0818612e+02       3.3812687e+02
   65.5400       1.5231675e+02       1.5211924e+02       7.4048985e+02       9.2408563e+02       7.3413100e+02       9.2883156e+02       8.9167182e+04       8.9240651e+04       7.9799833e+02       3.3477327e+02       8.0308050e+02       3.3480791e+02
   65.5600       1.4896143e+02       1.4878398e+02       7.4251944e+02       9.3270213e+02       7.3608251e+02       9.3783572e+02       9.2922506e+04       9.2999763e+04       8.1816132e+02       3.3156456e+02       8.2728906e+02       3.3160355e+02
   65.5800       1.4611288e+02       1.4595685e+02       7.4565199e+02       9.4389926e+02       7.3914392e+02       9.4945352e+02       9.6778540e+04       9.6859570e+04       8.6161019e+02       3.2863725e+02       8.6935521e+02       3.2865142e+02
   65.6000       1.4378164e+02       1.4364782e+02       7.5004919e+02       9.5746592e+02       7.4345648e+02       9.6329902e+02       1.0073546e+05       1.0082014e+05       8.8521605e+02       3.2633498e+02       8.9193913e+02       3.2626372e+02
   65.6200       1.4197706e+02       1.4186563e+02       7.5564629e+02       9.7174649e+02       7.4895673e+02       9.7774174e+02       1.0479318e+05       1.0488144e+05       8.9034672e+02       3.6218254e+02       8.9580693e+02       3.2631865e+02
   65.6400       1.4070562e+02       1.4061609e+02       7.6236578e+02       9.8574751e+02       7.5556508e+02       9.9192375e+02       1.0895118e+05       1.0904287e+05       8.9181994e+02       3.3537043e+02       8.9867098e+02       3.3400619e+02
   65.6600       1.3996993e+02       1.3990118e+02       7.7026330e+02       9.9980472e+02       7.6335116e+02       1.0062426e+03       1.1320881e+05       1.1330381e+05       9.0348126e+02       3.7911699e+02       9.1161752e+02       3.6427554e+02
   65.6800       1.3976752e+02       1.3971774e+02       7.7949164e+02       1.0147603e+03       7.7246937e+02       1.0215093e+03       1.1756479e+05       1.1766305e+05       9.2590361e+02       1.1259428e+03       9.3463848e+02       1.2637886e+03
   65.7000       1.4008938e+02       1.4005606e+02       7.9015298e+02       1.0309626e+03       7.8303015e+02       1.0380146e+03       1.2201761e+05       1.2211907e+05       9.4769558e+02       1.3213499e+03       9.5623414e+02       1.1853868e+03
   65.7200       1.4092447e+02       1.4090438e+02       8.0229960e+02       1.0481799e+03       7.9504587e+02       1.0555237e+03       1.2656521e+05       1.2666972e+05       9.6394658e+02       9.5494027e+02       9.7205353e+02       1.1638218e+03
   65.7400       1.4225580e+02       1.4224525e+02       8.1597382e+02       1.0661389e+03       8.0860094e+02       1.0737864e+03       1.3120545e+05       1.3131290e+05       9.7469517e+02       6.7234993e+02       9.8334827e+02       6.4075378e+02
   65.7600       1.4406107e+02       1.4405579e+02       8.3124873e+02       1.0848693e+03       8.2373692e+02       1.0928795e+03       1.3593565e+05       1.3604608e+05       9.8650108e+02       4.2782838e+02       9.9519336e+02       4.7208309e+02
   65.7800       1.4631143e+02       1.4630681e+02       8.4827588e+02       1.1046875e+03       8.4061727e+02       1.1130930e+03       1.4075302e+05       1.4086617e+05       1.0010207e+03       7.9971352e+02       1.0107856e+03       7.3663997e+02
   65.8000       1.4897116e+02       1.4896228e+02       8.6718123e+02       1.1258317e+03       8.5936016e+02       1.1346675e+03       1.4565405e+05       1.4576978e+05       1.0186477e+03       8.9857496e+02       1.0285547e+03       8.9888240e+02
   65.8200       1.5200090e+02       1.5198270e+02       8.8809514e+02       1.1483488e+03       8.8008641e+02       1.1576193e+03       1.5063474e+05       1.5075295e+05       1.0363208e+03       1.1499092e+03       1.0469225e+03       1.1384437e+03
   65.8400       1.5535668e+02       1.5532401e+02       9.1114805e+02       1.1721297e+03       9.0293002e+02       1.1818508e+03       1.5569087e+05       1.5581129e+05       1.0535655e+03       9.9820921e+02       1.0643700e+03       1.0222704e+03
   65.8600       1.5899273e+02       1.5894041e+02       9.3647911e+02       1.1970586e+03       9.2802309e+02       1.2072387e+03       1.6081750e+05       1.6094018e+05       1.0703727e+03       9.8138078e+02       1.0817870e+03       9.9634121e+02
   65.8800       1.6285973e+02       1.6278263e+02       9.6426297e+02       1.2230898e+03       9.5554566e+02       1.2337424e+03       1.6600982e+05       1.6613440e+05       1.0879119e+03       8.7859164e+02       1.0997516e+03       8.8668654e+02
   65.9000       1.6690630e+02       1.6679945e+02       9.9465694e+02       1.2502065e+03       9.8565147e+02       1.2613396e+03       1.7126215e+05       1.7138868e+05       1.1062475e+03       9.5251705e+02       1.1186306e+03       9.5211293e+02
   65.9200       1.7107827e+02       1.7093693e+02       1.0278276e+03       1.2784050e+03       1.0185101e+03       1.2900310e+03       1.7656893e+05       1.7669703e+05       1.1250064e+03       9.8579843e+02       1.1378252e+03       9.8192197e+02
   65.9400       1.7532024e+02       1.7513999e+02       1.0639149e+03       1.3076684e+03       1.0542617e+03       1.3198093e+03       1.8192382e+05       1.8205351e+05       1.1435233e+03       1.0576616e+03       1.1567804e+03       1.0601406e+03
   65.9600       1.7957572e+02       1.7935263e+02       1.1030771e+03       1.3380233e+03       1.0930661e+03       1.3507148e+03       1.8732054e+05       1.8745150e+05       1.1615525e+03       1.0600482e+03       1.1752596e+03       1.0647373e+03
   65.9800       1.8378858e+02       1.8351924e+02       1.1454770e+03       1.3695380e+03       1.1350849e+03       1.3828276e+03       1.9275228e+05       1.9288446e+05       1.1792539e+03       1.0665307e+03       1.1934336e+03       1.0760288e+03
   66.0000       1.8788645e+02       1.8756260e+02       1.1913150e+03       1.4023276e+03       1.1805143e+03       1.4162660e+03       1.9821218e+05       1.9834533e+05       1.1969232e+03       1.0556480e+03       1.2116482e+03       1.0623955e+03
   66.0200       1.9176026e+02       1.9137758e+02       1.2408103e+03       1.4364929e+03       1.2295674e+03       1.4511271e+03       2.0369312e+05       2.0382711e+05       1.2147932e+03       1.0679663e+03       1.2300854e+03       1.0747981e+03
   66.0400       1.9535354e+02       1.9491077e+02       1.2942182e+03       1.4720897e+03       1.2824909e+03       1.4874565e+03       2.0918786e+05       2.0932252e+05       1.2328703e+03       1.0830600e+03       1.2487915e+03       1.0873161e+03
   66.0600       1.9861894e+02       1.9811591e+02       1.3518255e+03       1.5090982e+03       1.3395630e+03       1.5252242e+03       2.1468912e+05       2.1482428e+05       1.2510744e+03       1.1047454e+03       1.2676242e+03       1.1104258e+03
   66.0800       2.0151642e+02       2.0095429e+02       1.4139621e+03       1.5474349e+03       1.4011066e+03       1.5643350e+03       2.2018950e+05       2.2032501e+05       1.2692417e+03       1.1179390e+03       1.2864454e+03       1.1237893e+03
   66.1000       2.0401617e+02       2.0339766e+02       1.4809971e+03       1.5869617e+03       1.4674861e+03       1.6046450e+03       2.2568169e+05       2.2581738e+05       1.2872334e+03       1.1254688e+03       1.3050631e+03       1.1332036e+03
   66.1200       2.0610203e+02       2.0543167e+02       1.5533468e+03       1.6275317e+03       1.5391198e+03       1.6460089e+03       2.3115838e+05       2.3129413e+05       1.3048610e+03       1.1264875e+03       1.3233071e+03       1.1343261e+03
   66.1400       2.0777544e+02       2.0705984e+02       1.6314033e+03       1.6690290e+03       1.6164103e+03       1.6883228e+03       2.3661243e+05       2.3674807e+05       1.3219294e+03       1.1259753e+03       1.3409510e+03       1.1343748e+03
   66.1600       2.0905980e+02       2.0830793e+02       1.7155128e+03       1.7114046e+03       1.6997148e+03       1.7315547e+03       2.4203679e+05       2.4217221e+05       1.3382098e+03       1.1250670e+03       1.3577919e+03       1.1330261e+03
   66.1800       2.1000522e+02       2.0922862e+02       1.8059795e+03       1.7546773e+03       1.7893414e+03       1.7757394e+03       2.4742466e+05       2.4755973e+05       1.3535239e+03       1.1245812e+03       1.3736484e+03       1.1327215e+03
   66.2000       2.1069318e+02       2.0990613e+02       1.9031483e+03       1.7989141e+03       1.8856208e+03       1.8209554e+03       2.5276943e+05       2.5290403e+05       1.3677581e+03       1.1236731e+03       1.3884422e+03       1.1317569e+03
   66.2200       2.1124077e+02       2.1046032e+02       2.0075224e+03       1.8441777e+03       1.9890307e+03       1.8672584e+03       2.5806475e+05       2.5819876e+05       1.3809071e+03       1.1215467e+03       1.4021781e+03       1.1300566e+03
   66.2400       2.1180353e+02       2.1104935e+02       2.1197384e+03       1.8904415e+03       2.1001870e+03       1.9145969e+03       2.6330453e+05       2.6343787e+05       1.3930301e+03       1.1177804e+03       1.4149378e+03       1.1265229e+03
   66.2600       2.1257596e+02       2.1186986e+02       2.2404983e+03       1.9375384e+03       2.2197875e+03       1.9627710e+03       2.6848297e+05       2.6861554e+05       1.4042099e+03       1.1120915e+03       1.4267962e+03       1.1212029e+03
   66.2800       2.1378821e+02       2.1315326e+02       2.3704565e+03       1.9851687e+03       2.3485005e+03       2.0114567e+03       2.7359454e+05       2.7372625e+05       1.4144721e+03       1.1045503e+03       1.4377668e+03       1.1138145e+03
   66.3000       2.1569760e+02       2.1515684e+02       2.5102248e+03       2.0329768e+03       2.4869563e+03       2.0602963e+03       2.7863397e+05       2.7876474e+05       1.4237440e+03       1.0949901e+03       1.4477424e+03       1.1044433e+03
   66.3200       2.1857420e+02       2.1814883e+02       2.6603481e+03       2.0806614e+03       2.6357166e+03       2.1090139e+03       2.8359624e+05       2.8372599e+05       1.4318332e+03       1.0834604e+03       1.4565018e+03       1.0929920e+03
   66.3400       2.2268053e+02       2.2238798e+02       2.8213635e+03       2.1280632e+03       2.7953137e+03       2.1574873e+03       2.8847653e+05       2.8860521e+05       1.4384670e+03       1.0698798e+03       1.4637469e+03       1.0795350e+03
   66.3600       2.2824763e+02       2.2809964e+02       2.9938735e+03       2.1751611e+03       2.9663286e+03       2.2057212e+03       2.9327026e+05       2.9339778e+05       1.4433528e+03       1.0544364e+03       1.4691827e+03       1.0641652e+03
   66.3800       2.3545116e+02       2.3545235e+02       3.1786281e+03       2.2219817e+03       3.1494945e+03       2.2537379e+03       2.9797295e+05       2.9809926e+05       1.4462533e+03       1.0372593e+03       1.4725838e+03       1.0470816e+03
   66.4000       2.4439228e+02       2.4453955e+02       3.3763561e+03       2.2684675e+03       3.3455639e+03       2.3014446e+03       3.0258029e+05       3.0270534e+05       1.4470337e+03       1.0186051e+03       1.4738452e+03       1.0284766e+03
   66.4200       2.5508710e+02       2.5536997e+02       3.5875998e+03       2.3143858e+03       3.5551167e+03       2.3485595e+03       3.0708807e+05       3.0721179e+05       1.4456754e+03       9.9858936e+02       1.4729762e+03       1.0085057e+03
   66.4400       2.6746621e+02       2.6786803e+02       3.8127098e+03       2.3593305e+03       3.7785227e+03       2.3946395e+03       3.1149216e+05       3.1161451e+05       1.4422387e+03       9.7732407e+02       1.4700558e+03       9.8724988e+02
   66.4600       2.8138330e+02       2.8188294e+02       4.0519635e+03       2.4028177e+03       4.0160754e+03       2.4391936e+03       3.1578854e+05       3.1590946e+05       1.4367995e+03       9.5479728e+02       1.4651555e+03       9.6472445e+02
   66.4800       2.9662960e+02       2.9720328e+02       4.3053779e+03       2.4444108e+03       4.2678438e+03       2.4818061e+03       3.1997323e+05       3.2009268e+05       1.4293820e+03       9.3101199e+02       1.4582758e+03       9.4091433e+02
   66.5000       3.1295078e+02       3.1357376e+02       4.5726800e+03       2.4837986e+03       4.5335745e+03       2.5221942e+03       3.2404238e+05       3.2416031e+05       1.4199215e+03       9.0594046e+02       1.4493145e+03       9.1580372e+02
   66.5200       3.3006351e+02       3.3071145e+02       4.8537363e+03       2.5207783e+03       4.8130549e+03       2.5601640e+03       3.2799217e+05       3.2810854e+05       1.4082638e+03       8.7961460e+02       1.4380812e+03       8.8940963e+02
   66.5400       3.4766989e+02       3.4831989e+02       5.1491998e+03       2.5551601e+03       5.1067546e+03       2.5955022e+03       3.3181889e+05       3.3193368e+05       1.3942028e+03       8.5208696e+02       1.4243452e+03       8.6178932e+02
   66.5600       3.6546930e+02       3.6610051e+02       5.4609945e+03       2.5866594e+03       5.4163788e+03       2.6278766e+03       3.3551892e+05       3.3563208e+05       1.3775362e+03       8.2346979e+02       1.4079001e+03       8.3304720e+02
   66.5800       3.8316812e+02       3.8376207e+02       5.7922605e+03       2.6148527e+03       5.7449196e+03       2.6568188e+03       3.3908869e+05       3.3920019e+05       1.3581207e+03       7.9389738e+02       1.3886172e+03       8.0332371e+02
   66.6000       4.0048617e+02       4.0102713e+02       6.1466997e+03       2.6392295e+03       6.0960813e+03       2.6818052e+03       3.4252473e+05       3.4263454e+05       1.3359047e+03       7.6353862e+02       1.3664723e+03       7.7278721e+02
   66.6200       4.1715886e+02       4.1763376e+02       6.5276401e+03       2.6593163e+03       6.4733334e+03       2.7023974e+03       3.4582363e+05       3.4593173e+05       1.3109330e+03       7.3256650e+02       1.3415384e+03       7.4161765e+02
   66.6400       4.3294566e+02       4.3334402e+02       6.9374210e+03       2.6748069e+03       6.8791996e+03       2.7183629e+03       3.4898203e+05       3.4908840e+05       1.2833216e+03       7.0118360e+02       1.3139507e+03       7.1002001e+02
   66.6600       4.4763128e+02       4.4794511e+02       7.3773934e+03       2.6856283e+03       7.3151620e+03       2.7297129e+03       3.5199668e+05       3.5210129e+05       1.2532176e+03       6.6964415e+02       1.2838596e+03       6.7825599e+02
   66.6800       4.6102706e+02       4.6125064e+02       7.8483810e+03       2.6919094e+03       7.7820810e+03       2.7366384e+03       3.5486436e+05       3.5496720e+05       1.2207587e+03       6.3815865e+02       1.2513887e+03       6.4652525e+02
   66.7000       4.7297482e+02       4.7310465e+02       8.3512066e+03       2.6938737e+03       8.2807452e+03       2.7393814e+03       3.5758194e+05       3.5768300e+05       1.1860459e+03       6.0687119e+02       1.2166136e+03       6.1497244e+02
   66.7200       4.8334794e+02       4.8338240e+02       8.8869946e+03       2.6917135e+03       8.8122221e+03       2.7381119e+03       3.6014636e+05       3.6024564e+05       1.1491381e+03       5.7593072e+02       1.1795657e+03       5.8374514e+02
   66.7400       4.9204714e+02       4.9198655e+02       9.4571905e+03       2.6855092e+03       9.3779150e+03       2.7328670e+03       3.6255465e+05       3.6265214e+05       1.1100687e+03       5.4548343e+02       1.1402568e+03       5.5298651e+02
   66.7600       4.9900259e+02       4.9884863e+02       1.0063432e+04       2.6752222e+03       9.9794428e+03       2.7235675e+03       3.6480392e+05       3.6489960e+05       1.0688736e+03       5.1567613e+02       1.0987145e+03       5.2284327e+02
   66.7800       5.0417261e+02       5.0392823e+02       1.0707438e+04       2.6607449e+03       1.0618519e+04       2.7100817e+03       3.6689135e+05       3.6698524e+05       1.0256216e+03       4.8666498e+02       1.0550132e+03       4.9347422e+02
   66.8000       5.0753737e+02       5.0720612e+02       1.1390980e+04       2.6419638e+03       1.1296909e+04       2.6922855e+03       3.6881424e+05       3.6890634e+05       9.8043535e+02       4.5861350e+02       1.0092914e+03       4.6504352e+02
   66.8200       5.0909571e+02       5.0868239e+02       1.2115886e+04       2.6187932e+03       1.2016434e+04       2.6700830e+03       3.7056997e+05       3.7066029e+05       9.3349732e+02       4.3170157e+02       9.6175100e+02       4.3772368e+02
   66.8400       5.0887756e+02       5.0838768e+02       1.2884032e+04       2.5911673e+03       1.2778969e+04       2.6433869e+03       3.7215601e+05       3.7224455e+05       8.8504111e+02       4.0610257e+02       9.1264234e+02       4.1169359e+02
   66.8600       5.0692665e+02       5.0636595e+02       1.3697335e+04       2.5590070e+03       1.3586426e+04       2.6120849e+03       3.7356995e+05       3.7365673e+05       8.3533875e+02       3.8199254e+02       8.6224141e+02       3.8712724e+02
   66.8800       5.0329943e+02       5.0267397e+02       1.4557740e+04       2.5221935e+03       1.4440749e+04       2.5760229e+03       3.7480947e+05       3.7489451e+05       7.8474525e+02       3.5952740e+02       8.1084223e+02       3.6418398e+02
   66.9000       4.9806808e+02       4.9738408e+02       1.5467206e+04       2.4805728e+03       1.5343900e+04       2.5350225e+03       3.7587235e+05       3.7595567e+05       7.3370734e+02       3.3883696e+02       7.5890062e+02       3.4299490e+02
   66.9200       4.9131328e+02       4.9057694e+02       1.6427679e+04       2.4339884e+03       1.6297829e+04       2.4889216e+03       3.7675650e+05       3.7683812e+05       6.8246841e+02       3.1997672e+02       7.0669427e+02       3.2363251e+02
   66.9400       4.8312192e+02       4.8233935e+02       1.7441049e+04       2.3823267e+03       1.7304442e+04       2.4376170e+03       3.7745992e+05       3.7753986e+05       6.3135815e+02       3.0292704e+02       6.5453816e+02       3.0609208e+02
   66.9600       4.7358513e+02       4.7276231e+02       1.8509144e+04       2.3255506e+03       1.8365576e+04       2.3810871e+03       3.7798073e+05       3.7805903e+05       5.8061158e+02       2.8754392e+02       6.0266597e+02       2.9025785e+02
