      Time             Node0px             Node0py             Node0pz             Node1px             Node1py             Node1pz             Node2px             Node2py             Node2pz             Node3px             Node3py             Node3pz             Node4px             Node4py             Node4pz             Node5px             Node5py             Node5pz             Node6px             Node6py             Node6pz             Node7px             Node7py             Node7pz             Node8px             Node8py             Node8pz             Node9px             Node9py             Node9pz            Node10px            Node10py            Node10pz            Node11px            Node11py            Node11pz            Node12px            Node12py            Node12pz            Node13px            Node13py            Node13pz            Node14px            Node14py            Node14pz            Node15px            Node15py            Node15pz            Node16px            Node16py            Node16pz            Node17px            Node17py            Node17pz            Node18px            Node18py            Node18pz            Node19px            Node19py            Node19pz            Node20px            Node20py            Node20pz              Seg1Te              Seg2Te              Seg3Te              Seg4Te              Seg5Te              Seg6Te              Seg7Te              Seg8Te              Seg9Te             Seg10Te             Seg11Te             Seg12Te             Seg13Te             Seg14Te             Seg15Te             Seg16Te             Seg17Te             Seg18Te             Seg19Te             Seg20Te
    0.0000      -8.0000000e+00      -5.6438000e+01      -3.0000000e+01      -8.0000000e+00      -5.4068034e+01      -2.8811075e+01      -8.0000000e+00      -5.1697865e+01      -2.7622563e+01      -8.0000000e+00      -4.9327491e+01      -2.6434464e+01      -8.0000000e+00      -4.6956914e+01      -2.5246777e+01      -8.0000000e+00      -4.4586133e+01      -2.4059503e+01      -8.0000000e+00      -4.2215149e+01      -2.2872642e+01      -8.0000000e+00      -3.9843961e+01      -2.1686194e+01      -8.0000000e+00      -3.7472569e+01      -2.0500159e+01      -8.0000000e+00      -3.5100974e+01      -1.9314537e+01      -8.0000000e+00      -3.2729175e+01      -1.8129328e+01      -8.0000000e+00      -3.0357173e+01      -1.6944533e+01      -8.0000000e+00      -2.7984967e+01      -1.5760152e+01      -8.0000000e+00      -2.5612558e+01      -1.4576184e+01      -8.0000000e+00      -2.3239945e+01      -1.3392630e+01      -8.0000000e+00      -2.0867129e+01      -1.2209490e+01      -8.0000000e+00      -1.8494110e+01      -1.1026763e+01      -8.0000000e+00      -1.6120887e+01      -9.8444512e+00      -8.0000000e+00      -1.3747461e+01      -8.6625531e+00      -8.0000000e+00      -1.1373832e+01      -7.4810694e+00      -8.0000000e+00      -9.0000000e+00      -6.3000000e+00       1.3211501e+05       1.3210351e+05       1.3209202e+05       1.3208053e+05       1.3206905e+05       1.3205757e+05       1.3204609e+05       1.3203461e+05       1.3202314e+05       1.3201168e+05       1.3200022e+05       1.3198876e+05       1.3197731e+05       1.3196586e+05       1.3195441e+05       1.3194297e+05       1.3193153e+05       1.3192010e+05       1.3190867e+05       1.3189724e+05
    0.0200      -8.0000000e+00      -5.6438000e+01      -3.0000000e+01      -8.0000000e+00      -5.4068036e+01      -2.8811076e+01      -8.0000000e+00      -5.1697869e+01      -2.7622565e+01      -8.0000000e+00      -4.9327497e+01      -2.6434467e+01      -8.0000000e+00      -4.6956922e+01      -2.5246781e+01      -8.0000000e+00      -4.4586143e+01      -2.4059508e+01      -8.0000000e+00      -4.2215160e+01      -2.2872648e+01      -8.0000000e+00      -3.9843974e+01      -2.1686200e+01      -8.0000000e+00      -3.7472583e+01      -2.0500166e+01      -8.0000000e+00      -3.5100989e+01      -1.9314545e+01      -8.0000000e+00      -3.2729191e+01      -1.8129337e+01      -8.0000000e+00      -3.0357190e+01      -1.6944542e+01      -8.0000000e+00      -2.7984985e+01      -1.5760161e+01      -8.0000000e+00      -2.5612577e+01      -1.4576194e+01      -8.0000000e+00      -2.3239966e+01      -1.3392640e+01      -8.0000000e+00      -2.0867151e+01      -1.2209500e+01      -8.0000000e+00      -1.8494132e+01      -1.1026775e+01      -8.0000000e+00      -1.6120911e+01      -9.8444632e+00      -8.0000000e+00      -1.3747484e+01      -8.6625693e+00      -7.9999999e+00      -1.1373846e+01      -7.4811061e+00      -7.9999998e+00      -9.0000002e+00      -6.3000663e+00       1.3210530e+05       1.3209392e+05       1.3208269e+05       1.3207161e+05       1.3206069e+05       1.3204989e+05       1.3203914e+05       1.3202836e+05       1.3201747e+05       1.3200644e+05       1.3199526e+05       1.3198397e+05       1.3197261e+05       1.3196119e+05       1.3194976e+05       1.3193833e+05       1.3192689e+05       1.3191546e+05       1.3190403e+05       1.3189260e+05
    0.0400      -8.0000000e+00      -5.6438000e+01      -3.0000000e+01      -8.0000000e+00      -5.4068052e+01      -2.8811084e+01      -8.0000000e+00      -5.1697899e+01      -2.7622581e+01      -8.0000000e+00      -4.9327543e+01      -2.6434490e+01      -8.0000000e+00      -4.6956982e+01      -2.5246811e+01      -8.0000000e+00      -4.4586217e+01      -2.4059545e+01      -8.0000000e+00      -4.2215248e+01      -2.2872691e+01      -8.0000000e+00      -3.9844073e+01      -2.1686250e+01      -8.0000000e+00      -3.7472695e+01      -2.0500221e+01      -8.0000000e+00      -3.5101112e+01      -1.9314606e+01      -8.0000000e+00      -3.2729324e+01      -1.8129403e+01      -8.0000000e+00      -3.0357333e+01      -1.6944613e+01      -8.0000000e+00      -2.7985138e+01      -1.5760237e+01      -8.0000000e+00      -2.5612740e+01      -1.4576275e+01      -8.0000000e+00      -2.3240138e+01      -1.3392726e+01      -8.0000000e+00      -2.0867333e+01      -1.2209592e+01      -8.0000002e+00      -1.8494324e+01      -1.1026872e+01      -8.0000045e+00      -1.6121107e+01      -9.8445771e+00      -8.0000620e+00      -1.3747665e+01      -8.6627381e+00      -8.0003777e+00      -1.1373955e+01      -7.4814457e+00      -8.0008171e+00      -9.0000007e+00      -6.3006486e+00       1.3203316e+05       1.3202232e+05       1.3201229e+05       1.3200324e+05       1.3199519e+05       1.3198794e+05       1.3198104e+05       1.3197393e+05       1.3196612e+05       1.3195735e+05       1.3194759e+05       1.3193704e+05       1.3192595e+05       1.3191459e+05       1.3190312e+05       1.3189164e+05       1.3188017e+05       1.3186873e+05       1.3185731e+05       1.3184590e+05
    0.0600      -8.0000000e+00      -5.6438000e+01      -3.0000000e+01      -8.0000000e+00      -5.4068093e+01      -2.8811104e+01      -8.0000000e+00      -5.1697982e+01      -2.7622621e+01      -8.0000000e+00      -4.9327666e+01      -2.6434550e+01      -8.0000000e+00      -4.6957144e+01      -2.5246891e+01      -8.0000000e+00      -4.4586417e+01      -2.4059644e+01      -8.0000000e+00      -4.2215484e+01      -2.2872808e+01      -8.0000000e+00      -3.9844344e+01      -2.1686384e+01      -8.0000000e+00      -3.7472999e+01      -2.0500372e+01      -8.0000000e+00      -3.5101447e+01      -1.9314773e+01      -8.0000000e+00      -3.2729691e+01      -1.8129585e+01      -8.0000000e+00      -3.0357731e+01      -1.6944811e+01      -8.0000000e+00      -2.7985567e+01      -1.5760450e+01      -8.0000000e+00      -2.5613199e+01      -1.4576503e+01      -8.0000002e+00      -2.3240628e+01      -1.3392970e+01      -8.0000032e+00      -2.0867850e+01      -1.2209857e+01      -8.0000306e+00      -1.8494858e+01      -1.1027180e+01      -8.0001832e+00      -1.6121623e+01      -9.8449972e+00      -8.0006455e+00      -1.3748087e+01      -8.6634240e+00      -8.0013917e+00      -1.1374177e+01      -7.4826081e+00      -8.0021560e+00      -9.0000017e+00      -6.3023331e+00       1.3183995e+05       1.3183053e+05       1.3182349e+05       1.3181912e+05       1.3181737e+05       1.3181752e+05       1.3181830e+05       1.3181820e+05       1.3181597e+05       1.3181099e+05       1.3180334e+05       1.3179364e+05       1.3178269e+05       1.3177120e+05       1.3175964e+05       1.3174823e+05       1.3173701e+05       1.3172589e+05       1.3171476e+05       1.3170352e+05
    0.0800      -8.0000000e+00      -5.6438000e+01      -3.0000000e+01      -8.0000000e+00      -5.4068159e+01      -2.8811136e+01      -8.0000000e+00      -5.1698113e+01      -2.7622685e+01      -8.0000000e+00      -4.9327862e+01      -2.6434646e+01      -8.0000000e+00      -4.6957405e+01      -2.5247019e+01      -8.0000000e+00      -4.4586741e+01      -2.4059803e+01      -8.0000000e+00      -4.2215870e+01      -2.2872999e+01      -8.0000000e+00      -3.9844792e+01      -2.1686605e+01      -8.0000000e+00      -3.7473507e+01      -2.0500624e+01      -8.0000000e+00      -3.5102016e+01      -1.9315054e+01      -8.0000000e+00      -3.2730321e+01      -1.8129896e+01      -8.0000000e+00      -3.0358420e+01      -1.6945152e+01      -8.0000002e+00      -2.7986316e+01      -1.5760821e+01      -8.0000020e+00      -2.5614008e+01      -1.4576907e+01      -8.0000161e+00      -2.3241490e+01      -1.3393420e+01      -8.0000933e+00      -2.0868745e+01      -1.2210394e+01      -8.0003704e+00      -1.8495734e+01      -1.1027909e+01      -8.0009802e+00      -1.6122389e+01      -9.8461005e+00      -8.0018296e+00      -1.3748645e+01      -8.6650984e+00      -8.0028729e+00      -1.1374464e+01      -7.4849811e+00      -8.0040174e+00      -9.0000031e+00      -6.3054343e+00       1.3153320e+05       1.3152461e+05       1.3151934e+05       1.3151782e+05       1.3151989e+05       1.3152448e+05       1.3152967e+05       1.3153325e+05       1.3153344e+05       1.3152942e+05       1.3152146e+05       1.3151061e+05       1.3149820e+05       1.3148538e+05       1.3147290e+05       1.3146104e+05       1.3144978e+05       1.3143887e+05       1.3142802e+05       1.3141694e+05
    0.1000      -8.0000000e+00      -5.6438000e+01      -3.0000000e+01      -8.0000000e+00      -5.4068255e+01      -2.8811180e+01      -8.0000000e+00      -5.1698304e+01      -2.7622774e+01      -8.0000000e+00      -4.9328147e+01      -2.6434781e+01      -8.0000000e+00      -4.6957783e+01      -2.5247201e+01      -8.0000000e+00      -4.4587213e+01      -2.4060031e+01      -8.0000000e+00      -4.2216435e+01      -2.2873273e+01      -8.0000000e+00      -3.9845450e+01      -2.1686926e+01      -8.0000000e+00      -3.7474257e+01      -2.0500990e+01      -8.0000000e+00      -3.5102858e+01      -1.9315466e+01      -8.0000001e+00      -3.2731254e+01      -1.8130354e+01      -8.0000012e+00      -3.0359444e+01      -1.6945657e+01      -8.0000086e+00      -2.7987428e+01      -1.5761381e+01      -8.0000490e+00      -2.5615195e+01      -1.4577545e+01      -8.0002063e+00      -2.3242718e+01      -1.3394203e+01      -8.0006269e+00      -2.0869945e+01      -1.2211461e+01      -8.0013708e+00      -1.8496807e+01      -1.1029458e+01      -8.0023120e+00      -1.6123251e+01      -9.8482999e+00      -8.0034565e+00      -1.3749251e+01      -8.6680411e+00      -8.0048884e+00      -1.1374777e+01      -7.4887402e+00      -8.0063959e+00      -9.0000050e+00      -6.3100455e+00       1.3109158e+05       1.3108326e+05       1.3107864e+05       1.3107822e+05       1.3108188e+05       1.3108841e+05       1.3109563e+05       1.3110100e+05       1.3110252e+05       1.3109931e+05       1.3109178e+05       1.3108122e+05       1.3106920e+05       1.3105708e+05       1.3104563e+05       1.3103510e+05       1.3102528e+05       1.3101571e+05       1.3100589e+05       1.3099535e+05
    0.1200      -8.0000000e+00      -5.6438000e+01      -3.0000000e+01      -8.0000000e+00      -5.4068375e+01      -2.8811234e+01      -8.0000000e+00      -5.1698544e+01      -2.7622884e+01      -8.0000000e+00      -4.9328507e+01      -2.6434948e+01      -8.0000000e+00      -4.6958263e+01      -2.5247425e+01      -8.0000000e+00      -4.4587812e+01      -2.4060315e+01      -8.0000000e+00      -4.2217153e+01      -2.2873616e+01      -8.0000000e+00      -3.9846288e+01      -2.1687328e+01      -8.0000001e+00      -3.7475215e+01      -2.0501452e+01      -8.0000007e+00      -3.5103937e+01      -1.9315989e+01      -8.0000047e+00      -3.2732451e+01      -1.8130942e+01      -8.0000262e+00      -3.0360754e+01      -1.6946324e+01      -8.0001141e+00      -2.7988828e+01      -1.5762168e+01      -8.0003800e+00      -2.5616637e+01      -1.4578551e+01      -8.0009496e+00      -2.3244118e+01      -1.3395596e+01      -8.0018079e+00      -2.0871208e+01      -1.2213433e+01      -8.0028326e+00      -1.8497868e+01      -1.1032139e+01      -8.0040814e+00      -1.6124077e+01      -9.8517548e+00      -8.0056109e+00      -1.3749816e+01      -8.6723227e+00      -8.0073831e+00      -1.1375068e+01      -7.4938751e+00      -8.0092913e+00      -9.0000072e+00      -6.3160651e+00       1.3053751e+05       1.3052868e+05       1.3052307e+05       1.3052129e+05       1.3052330e+05       1.3052801e+05       1.3053334e+05       1.3053689e+05       1.3053676e+05       1.3053220e+05       1.3052372e+05       1.3051268e+05       1.3050072e+05       1.3048914e+05       1.3047864e+05       1.3046933e+05       1.3046080e+05       1.3045241e+05       1.3044347e+05       1.3043338e+05
    0.1400      -8.0000000e+00      -5.6438000e+01      -3.0000000e+01      -8.0000000e+00      -5.4068520e+01      -2.8811297e+01      -8.0000000e+00      -5.1698833e+01      -2.7623011e+01      -8.0000000e+00      -4.9328940e+01      -2.6435142e+01      -8.0000000e+00      -4.6958839e+01      -2.5247687e+01      -8.0000000e+00      -4.4588532e+01      -2.4060646e+01      -8.0000000e+00      -4.2218017e+01      -2.2874018e+01      -8.0000004e+00      -3.9847296e+01      -2.1687802e+01      -8.0000026e+00      -3.7476367e+01      -2.0502001e+01      -8.0000141e+00      -3.5105228e+01      -1.9316620e+01      -8.0000630e+00      -3.2733870e+01      -1.8131682e+01      -8.0002235e+00      -3.0362267e+01      -1.6947237e+01      -8.0006190e+00      -2.7990372e+01      -1.5763385e+01      -8.0013304e+00      -2.5618120e+01      -1.4580253e+01      -8.0022827e+00      -2.3245456e+01      -1.3397953e+01      -8.0033880e+00      -2.0872355e+01      -1.2216536e+01      -8.0047396e+00      -1.8498804e+01      -1.1036029e+01      -8.0063579e+00      -1.6124784e+01      -9.8564672e+00      -8.0082116e+00      -1.3750291e+01      -8.6778643e+00      -8.0103829e+00      -1.1375317e+01      -7.5002335e+00      -8.0126997e+00      -9.0000098e+00      -6.3232819e+00       1.2987527e+05       1.2986570e+05       1.2985859e+05       1.2985458e+05       1.2985378e+05       1.2985533e+05       1.2985748e+05       1.2985820e+05       1.2985589e+05       1.2984999e+05       1.2984104e+05       1.2983031e+05       1.2981927e+05       1.2980903e+05       1.2980011e+05       1.2979241e+05       1.2978538e+05       1.2977824e+05       1.2977016e+05       1.2976048e+05
    0.1600      -8.0000000e+00      -5.6438000e+01      -3.0000000e+01      -8.0000000e+00      -5.4068685e+01      -2.8811365e+01      -8.0000000e+00      -5.1699162e+01      -2.7623151e+01      -8.0000000e+00      -4.9329432e+01      -2.6435354e+01      -8.0000000e+00      -4.6959495e+01      -2.5247975e+01      -8.0000002e+00      -4.4589350e+01      -2.4061011e+01      -8.0000014e+00      -4.2218998e+01      -2.2874463e+01      -8.0000076e+00      -3.9848438e+01      -2.1688333e+01      -8.0000347e+00      -3.7477662e+01      -2.0502633e+01      -8.0001290e+00      -3.5106656e+01      -1.9317398e+01      -8.0003868e+00      -3.2735385e+01      -1.8132697e+01      -8.0009226e+00      -3.0363792e+01      -1.6948644e+01      -8.0017588e+00      -2.7991817e+01      -1.5765365e+01      -8.0027879e+00      -2.5619417e+01      -1.4582943e+01      -8.0039750e+00      -2.3246578e+01      -1.3401406e+01      -8.0054249e+00      -2.0873292e+01      -1.2220774e+01      -8.0071211e+00      -1.8499544e+01      -1.1041074e+01      -8.0090531e+00      -1.6125334e+01      -9.8623075e+00      -8.0113011e+00      -1.3750660e+01      -8.6844805e+00      -8.0138588e+00      -1.1375513e+01      -7.5076118e+00      -8.0166132e+00      -9.0000126e+00      -6.3314632e+00       1.2912663e+05       1.2911625e+05       1.2910749e+05       1.2910098e+05       1.2909693e+05       1.2909475e+05       1.2909312e+05       1.2909046e+05       1.2908553e+05       1.2907797e+05       1.2906830e+05       1.2905762e+05       1.2904716e+05       1.2903777e+05       1.2902977e+05       1.2902294e+05       1.2901665e+05       1.2901006e+05       1.2900233e+05       1.2899279e+05
    0.1800      -8.0000000e+00      -5.6438000e+01      -3.0000000e+01      -8.0000000e+00      -5.4068868e+01      -2.8811438e+01      -8.0000000e+00      -5.1699528e+01      -2.7623299e+01      -8.0000001e+00      -4.9329979e+01      -2.6435581e+01      -8.0000008e+00      -4.6960222e+01      -2.5248283e+01      -8.0000041e+00      -4.4590256e+01      -2.4061405e+01      -8.0000190e+00      -4.2220077e+01      -2.2874953e+01      -8.0000735e+00      -3.9849677e+01      -2.1688948e+01      -8.0002344e+00      -3.7479031e+01      -2.0503437e+01      -8.0006096e+00      -3.5108094e+01      -1.9318511e+01      -8.0012844e+00      -3.2736808e+01      -1.8134289e+01      -8.0022235e+00      -3.0365118e+01      -1.6950881e+01      -8.0033188e+00      -2.7992998e+01      -1.5768342e+01      -8.0045902e+00      -2.5620443e+01      -1.4586682e+01      -8.0061301e+00      -2.3247444e+01      -1.3405918e+01      -8.0078944e+00      -2.0873993e+01      -1.2226067e+01      -8.0099001e+00      -1.8500094e+01      -1.1047122e+01      -8.0122182e+00      -1.6125745e+01      -9.8690877e+00      -8.0148341e+00      -1.3750938e+01      -8.6919793e+00      -8.0178153e+00      -1.1375666e+01      -7.5158164e+00      -8.0210185e+00      -9.0000157e+00      -6.3404229e+00       1.2830137e+05       1.2829042e+05       1.2828048e+05       1.2827213e+05       1.2826564e+05       1.2826062e+05       1.2825611e+05       1.2825090e+05       1.2824408e+05       1.2823541e+05       1.2822535e+05       1.2821482e+05       1.2820478e+05       1.2819589e+05       1.2818831e+05       1.2818175e+05       1.2817558e+05       1.2816899e+05       1.2816119e+05       1.2815156e+05
