0	 0	 0	 0	 -0	 0	 -0
0.02	 8.40411e-08	 -5.79546e-08	 -6.82627e-05	 -9.78959e-07	 -1.15316e-06	 -2.68218e-09
0.04	 -0.000234632	 -1.99598e-07	 -0.00127325	 -3.82576e-06	 0.00318983	 4.30808e-07
0.06	 -0.000602123	 -4.17758e-07	 -0.00403972	 -9.42623e-06	 0.00858533	 1.09711e-06
0.08	 -0.00110189	 -6.75384e-07	 -0.00873575	 -1.84888e-05	 0.0162137	 1.90351e-06
0.1	 -0.00173678	 -9.20944e-07	 -0.0154949	 -3.13472e-05	 0.0260226	 2.84483e-06
0.12	 -0.00251346	 -1.11448e-06	 -0.0242404	 -4.79714e-05	 0.0379644	 3.90421e-06
0.14	 -0.00343545	 -1.24155e-06	 -0.0347576	 -6.80303e-05	 0.0519871	 5.08492e-06
0.16	 -0.00450183	 -1.31651e-06	 -0.0467832	 -9.10352e-05	 0.0680501	 6.39825e-06
0.18	 -0.00570752	 -1.37338e-06	 -0.0600816	 -0.000116484	 0.0861204	 7.8568e-06
0.2	 -0.00704526	 -1.45123e-06	 -0.0744924	 -0.000143979	 0.106166	 9.46628e-06
0.22	 -0.00850788	 -1.5801e-06	 -0.089944	 -0.000173283	 0.128152	 1.12218e-05
0.24	 -0.0100895	 -1.77248e-06	 -0.106439	 -0.000204326	 0.152032	 1.31074e-05
0.26	 -0.0117857	 -2.02239e-06	 -0.124025	 -0.000237155	 0.177751	 1.50984e-05
0.28	 -0.0135932	 -2.31045e-06	 -0.142756	 -0.000271867	 0.205248	 1.71667e-05
0.3	 -0.0155084	 -2.61241e-06	 -0.162671	 -0.000308542	 0.234454	 1.92843e-05
0.32	 -0.0175273	 -2.90727e-06	 -0.183771	 -0.000347191	 0.265302	 2.14266e-05
0.34	 -0.0196445	 -3.18278e-06	 -0.20602	 -0.000387736	 0.297722	 2.35731e-05
0.36	 -0.0218537	 -3.437e-06	 -0.229351	 -0.000430019	 0.331643	 2.57072e-05
0.38	 -0.024148	 -3.67648e-06	 -0.253679	 -0.000473823	 0.366993	 2.78142e-05
0.4	 -0.0265202	 -3.91235e-06	 -0.278915	 -0.000518905	 0.403697	 2.98798e-05
0.42	 -0.0289632	 -4.15599e-06	 -0.304977	 -0.000565031	 0.441678	 3.18886e-05
0.44	 -0.0314701	 -4.41586e-06	 -0.331796	 -0.000611989	 0.480854	 3.38234e-05
