      Time             Node0px             Node0py             Node0pz             Node1px             Node1py             Node1pz             Node2px             Node2py             Node2pz             Node3px             Node3py             Node3pz             Node4px             Node4py             Node4pz             Node5px             Node5py             Node5pz             Node6px             Node6py             Node6pz             Node7px             Node7py             Node7pz             Node8px             Node8py             Node8pz             Node9px             Node9py             Node9pz            Node10px            Node10py            Node10pz            Node11px            Node11py            Node11pz            Node12px            Node12py            Node12pz            Node13px            Node13py            Node13pz            Node14px            Node14py            Node14pz            Node15px            Node15py            Node15pz            Node16px            Node16py            Node16pz            Node17px            Node17py            Node17pz            Node18px            Node18py            Node18pz            Node19px            Node19py            Node19pz            Node20px            Node20py            Node20pz              Seg1Te              Seg2Te              Seg3Te              Seg4Te              Seg5Te              Seg6Te              Seg7Te              Seg8Te              Seg9Te             Seg10Te             Seg11Te             Seg12Te             Seg13Te             Seg14Te             Seg15Te             Seg16Te             Seg17Te             Seg18Te             Seg19Te             Seg20Te
    0.0000       3.3700000e+01      -5.6438000e+01      -2.8100000e+01       3.3700000e+01      -5.4066658e+01      -2.6913867e+01       3.3700000e+01      -5.1695257e+01      -2.5727853e+01       3.3700000e+01      -4.9323798e+01      -2.4541958e+01       3.3700000e+01      -4.6952280e+01      -2.3356182e+01       3.3700000e+01      -4.4580703e+01      -2.2170526e+01       3.3700000e+01      -4.2209067e+01      -2.0984989e+01       3.3700000e+01      -3.9837372e+01      -1.9799571e+01       3.3700000e+01      -3.7465619e+01      -1.8614273e+01       3.3700000e+01      -3.5093807e+01      -1.7429094e+01       3.3700000e+01      -3.2721937e+01      -1.6244034e+01       3.3700000e+01      -3.0350007e+01      -1.5059094e+01       3.3700000e+01      -2.7978019e+01      -1.3874272e+01       3.3700000e+01      -2.5605972e+01      -1.2689571e+01       3.3700000e+01      -2.3233867e+01      -1.1504988e+01       3.3700000e+01      -2.0861702e+01      -1.0320525e+01       3.3700000e+01      -1.8489479e+01      -9.1361812e+00       3.3700000e+01      -1.6117197e+01      -7.9519568e+00       3.3700000e+01      -1.3744857e+01      -6.7678518e+00       3.3700000e+01      -1.1372458e+01      -5.5838662e+00       3.3700000e+01      -9.0000000e+00      -4.4000000e+00       1.3203232e+05       1.3202901e+05       1.3202570e+05       1.3202239e+05       1.3201908e+05       1.3201577e+05       1.3201246e+05       1.3200916e+05       1.3200585e+05       1.3200254e+05       1.3199923e+05       1.3199592e+05       1.3199262e+05       1.3198931e+05       1.3198600e+05       1.3198270e+05       1.3197939e+05       1.3197609e+05       1.3197278e+05       1.3196948e+05
    0.0200       3.3700000e+01      -5.6438000e+01      -2.8100000e+01       3.3700000e+01      -5.4066660e+01      -2.6913868e+01       3.3700000e+01      -5.1695262e+01      -2.5727855e+01       3.3700000e+01      -4.9323804e+01      -2.4541961e+01       3.3700000e+01      -4.6952288e+01      -2.3356187e+01       3.3700000e+01      -4.4580713e+01      -2.2170531e+01       3.3700000e+01      -4.2209079e+01      -2.0984995e+01       3.3700000e+01      -3.9837387e+01      -1.9799578e+01       3.3700000e+01      -3.7465635e+01      -1.8614281e+01       3.3700000e+01      -3.5093824e+01      -1.7429102e+01       3.3700000e+01      -3.2721955e+01      -1.6244043e+01       3.3700000e+01      -3.0350027e+01      -1.5059103e+01       3.3700000e+01      -2.7978040e+01      -1.3874283e+01       3.3700000e+01      -2.5605994e+01      -1.2689581e+01       3.3700000e+01      -2.3233889e+01      -1.1504999e+01       3.3700000e+01      -2.0861726e+01      -1.0320537e+01       3.3700000e+01      -1.8489503e+01      -9.1361935e+00       3.3700000e+01      -1.6117222e+01      -7.9519712e+00       3.3700000e+01      -1.3744877e+01      -6.7678771e+00       3.3700000e+01      -1.1372466e+01      -5.5839165e+00       3.3700000e+01      -9.0000001e+00      -4.4000680e+00       1.3202199e+05       1.3201877e+05       1.3201566e+05       1.3201266e+05       1.3200978e+05       1.3200701e+05       1.3200433e+05       1.3200171e+05       1.3199910e+05       1.3199646e+05       1.3199376e+05       1.3199097e+05       1.3198809e+05       1.3198511e+05       1.3198205e+05       1.3197892e+05       1.3197573e+05       1.3197250e+05       1.3196924e+05       1.3196595e+05
    0.0400       3.3700000e+01      -5.6438000e+01      -2.8100000e+01       3.3700000e+01      -5.4066688e+01      -2.6913882e+01       3.3700000e+01      -5.1695317e+01      -2.5727883e+01       3.3700000e+01      -4.9323887e+01      -2.4542002e+01       3.3700000e+01      -4.6952397e+01      -2.3356241e+01       3.3700000e+01      -4.4580848e+01      -2.2170599e+01       3.3700000e+01      -4.2209238e+01      -2.0985075e+01       3.3700000e+01      -3.9837568e+01      -1.9799669e+01       3.3700000e+01      -3.7465837e+01      -1.8614382e+01       3.3700000e+01      -3.5094046e+01      -1.7429213e+01       3.3700000e+01      -3.2722194e+01      -1.6244163e+01       3.3700000e+01      -3.0350282e+01      -1.5059231e+01       3.3700000e+01      -2.7978310e+01      -1.3874418e+01       3.3700000e+01      -2.5606279e+01      -1.2689723e+01       3.3700000e+01      -2.3234187e+01      -1.1505149e+01       3.3700000e+01      -2.0862034e+01      -1.0320695e+01       3.3700000e+01      -1.8489818e+01      -9.1363711e+00       3.3700005e+01      -1.6117526e+01      -7.9521985e+00       3.3700030e+01      -1.3745121e+01      -6.7682543e+00       3.3700091e+01      -1.1372570e+01      -5.5846039e+00       3.3700135e+01      -9.0000004e+00      -4.4009917e+00       1.3189119e+05       1.3188903e+05       1.3188812e+05       1.3188858e+05       1.3189049e+05       1.3189377e+05       1.3189815e+05       1.3190321e+05       1.3190843e+05       1.3191329e+05       1.3191739e+05       1.3192045e+05       1.3192236e+05       1.3192313e+05       1.3192290e+05       1.3192181e+05       1.3192004e+05       1.3191774e+05       1.3191504e+05       1.3191202e+05
    0.0600       3.3700000e+01      -5.6438000e+01      -2.8100000e+01       3.3700000e+01      -5.4066733e+01      -2.6913904e+01       3.3700000e+01      -5.1695408e+01      -2.5727927e+01       3.3700000e+01      -4.9324023e+01      -2.4542070e+01       3.3700000e+01      -4.6952579e+01      -2.3356331e+01       3.3700000e+01      -4.4581074e+01      -2.2170711e+01       3.3700000e+01      -4.2209509e+01      -2.0985209e+01       3.3700000e+01      -3.9837884e+01      -1.9799826e+01       3.3700000e+01      -3.7466197e+01      -1.8614561e+01       3.3700000e+01      -3.5094450e+01      -1.7429414e+01       3.3700000e+01      -3.2722641e+01      -1.6244385e+01       3.3700000e+01      -3.0350771e+01      -1.5059474e+01       3.3700000e+01      -2.7978841e+01      -1.3874683e+01       3.3700000e+01      -2.5606848e+01      -1.2690014e+01       3.3700001e+01      -2.3234788e+01      -1.1505478e+01       3.3700009e+01      -2.0862647e+01      -1.0321102e+01       3.3700037e+01      -1.8490393e+01      -9.1369540e+00       3.3700101e+01      -1.6117990e+01      -7.9531040e+00       3.3700194e+01      -1.3745441e+01      -6.7695458e+00       3.3700325e+01      -1.1372727e+01      -5.5863201e+00       3.3700439e+01      -9.0000010e+00      -4.4031203e+00       1.3167900e+05       1.3167671e+05       1.3167567e+05       1.3167621e+05       1.3167863e+05       1.3168298e+05       1.3168903e+05       1.3169626e+05       1.3170400e+05       1.3171155e+05       1.3171834e+05       1.3172399e+05       1.3172833e+05       1.3173136e+05       1.3173319e+05       1.3173396e+05       1.3173380e+05       1.3173279e+05       1.3173100e+05       1.3172845e+05
    0.0800       3.3700000e+01      -5.6438000e+01      -2.8100000e+01       3.3700000e+01      -5.4066808e+01      -2.6913940e+01       3.3700000e+01      -5.1695558e+01      -2.5728000e+01       3.3700000e+01      -4.9324247e+01      -2.4542180e+01       3.3700000e+01      -4.6952878e+01      -2.3356478e+01       3.3700000e+01      -4.4581448e+01      -2.2170895e+01       3.3700000e+01      -4.2209958e+01      -2.0985431e+01       3.3700000e+01      -3.9838407e+01      -1.9800085e+01       3.3700000e+01      -3.7466794e+01      -1.8614857e+01       3.3700000e+01      -3.5095120e+01      -1.7429747e+01       3.3700000e+01      -3.2723384e+01      -1.6244756e+01       3.3700000e+01      -3.0351584e+01      -1.5059889e+01       3.3700003e+01      -2.7979714e+01      -1.3875158e+01       3.3700013e+01      -2.5607758e+01      -1.2690595e+01       3.3700044e+01      -2.3235686e+01      -1.1506263e+01       3.3700111e+01      -2.0863464e+01      -1.0322228e+01       3.3700211e+01      -1.8491090e+01      -9.1384994e+00       3.3700342e+01      -1.6118559e+01      -7.9550838e+00       3.3700516e+01      -1.3745839e+01      -6.7720465e+00       3.3700731e+01      -1.1372921e+01      -5.5894074e+00       3.3700929e+01      -9.0000018e+00      -4.4067708e+00       1.3132949e+05       1.3132696e+05       1.3132556e+05       1.3132582e+05       1.3132825e+05       1.3133304e+05       1.3134002e+05       1.3134861e+05       1.3135800e+05       1.3136737e+05       1.3137599e+05       1.3138343e+05       1.3138946e+05       1.3139409e+05       1.3139740e+05       1.3139953e+05       1.3140057e+05       1.3140054e+05       1.3139943e+05       1.3139723e+05
    0.1000       3.3700000e+01      -5.6438000e+01      -2.8100000e+01       3.3700000e+01      -5.4066918e+01      -2.6913993e+01       3.3700000e+01      -5.1695778e+01      -2.5728107e+01       3.3700000e+01      -4.9324577e+01      -2.4542340e+01       3.3700000e+01      -4.6953317e+01      -2.3356692e+01       3.3700000e+01      -4.4581996e+01      -2.2171164e+01       3.3700000e+01      -4.2210615e+01      -2.0985753e+01       3.3700000e+01      -3.9839172e+01      -1.9800462e+01       3.3700000e+01      -3.7467666e+01      -1.8615290e+01       3.3700001e+01      -3.5096095e+01      -1.7430243e+01       3.3700004e+01      -3.2724450e+01      -1.6245336e+01       3.3700017e+01      -3.0352715e+01      -1.5060603e+01       3.3700052e+01      -2.7980860e+01      -1.3876105e+01       3.3700122e+01      -2.5608854e+01      -1.2691905e+01       3.3700227e+01      -2.3236691e+01      -1.1508017e+01       3.3700362e+01      -2.0864371e+01      -1.0324440e+01       3.3700537e+01      -1.8491866e+01      -9.1412295e+00       3.3700753e+01      -1.6119164e+01      -7.9584132e+00       3.3701008e+01      -1.3746264e+01      -6.7759950e+00       3.3701309e+01      -1.1373135e+01      -5.5940341e+00       3.3701596e+01      -9.0000029e+00      -4.4120826e+00       1.3081631e+05       1.3081385e+05       1.3081267e+05       1.3081342e+05       1.3081674e+05       1.3082289e+05       1.3083172e+05       1.3084260e+05       1.3085461e+05       1.3086680e+05       1.3087835e+05       1.3088871e+05       1.3089761e+05       1.3090499e+05       1.3091087e+05       1.3091533e+05       1.3091837e+05       1.3091994e+05       1.3091994e+05       1.3091828e+05
    0.1200       3.3700000e+01      -5.6438000e+01      -2.8100000e+01       3.3700000e+01      -5.4067056e+01      -2.6914059e+01       3.3700000e+01      -5.1696053e+01      -2.5728239e+01       3.3700000e+01      -4.9324990e+01      -2.4542539e+01       3.3700000e+01      -4.6953868e+01      -2.3356958e+01       3.3700000e+01      -4.4582684e+01      -2.2171498e+01       3.3700000e+01      -4.2211439e+01      -2.0986160e+01       3.3700001e+01      -3.9840128e+01      -1.9800949e+01       3.3700006e+01      -3.7468742e+01      -1.8615883e+01       3.3700022e+01      -3.5097263e+01      -1.7430997e+01       3.3700060e+01      -3.2725661e+01      -1.6246352e+01       3.3700133e+01      -3.0353908e+01      -1.5062004e+01       3.3700242e+01      -2.7981994e+01      -1.3877973e+01       3.3700381e+01      -2.5609923e+01      -1.2694252e+01       3.3700557e+01      -2.3237673e+01      -1.1510886e+01       3.3700775e+01      -2.0865225e+01      -1.0327914e+01       3.3701029e+01      -1.8492583e+01      -9.1453292e+00       3.3701324e+01      -1.6119729e+01      -7.9631699e+00       3.3701661e+01      -1.3746654e+01      -6.7814514e+00       3.3702041e+01      -1.1373343e+01      -5.6002079e+00       3.3702417e+01      -9.0000042e+00      -4.4190206e+00       1.3017541e+05       1.3017254e+05       1.3017057e+05       1.3017026e+05       1.3017228e+05       1.3017703e+05       1.3018441e+05       1.3019386e+05       1.3020451e+05       1.3021545e+05       1.3022588e+05       1.3023530e+05       1.3024345e+05       1.3025027e+05       1.3025579e+05       1.3026004e+05       1.3026300e+05       1.3026454e+05       1.3026454e+05       1.3026285e+05
    0.1400       3.3700000e+01      -5.6438000e+01      -2.8100000e+01       3.3700000e+01      -5.4067225e+01      -2.6914138e+01       3.3700000e+01      -5.1696389e+01      -2.5728398e+01       3.3700000e+01      -4.9325493e+01      -2.4542779e+01       3.3700001e+01      -4.6954536e+01      -2.3357285e+01       3.3700002e+01      -4.4583512e+01      -2.2171922e+01       3.3700008e+01      -4.2212413e+01      -2.0986709e+01       3.3700026e+01      -3.9841218e+01      -1.9801684e+01       3.3700068e+01      -3.7469898e+01      -1.8616904e+01       3.3700144e+01      -3.5098427e+01      -1.7432423e+01       3.3700257e+01      -3.2726794e+01      -1.6248260e+01       3.3700399e+01      -3.0355003e+01      -1.5064409e+01       3.3700576e+01      -2.7983037e+01      -1.3880902e+01       3.3700794e+01      -2.5610877e+01      -1.2697783e+01       3.3701048e+01      -2.3238524e+01      -1.1515046e+01       3.3701338e+01      -2.0865970e+01      -1.0332710e+01       3.3701669e+01      -1.8493198e+01      -9.1508074e+00       3.3702038e+01      -1.6120211e+01      -7.9693380e+00       3.3702450e+01      -1.3746992e+01      -6.7883318e+00       3.3702908e+01      -1.1373528e+01      -5.6078189e+00       3.3703369e+01      -9.0000056e+00      -4.4274232e+00       1.2939524e+05       1.2939216e+05       1.2938977e+05       1.2938879e+05       1.2938993e+05       1.2939360e+05       1.2939976e+05       1.2940791e+05       1.2941729e+05       1.2942706e+05       1.2943650e+05       1.2944514e+05       1.2945273e+05       1.2945920e+05       1.2946455e+05       1.2946876e+05       1.2947174e+05       1.2947333e+05       1.2947337e+05       1.2947166e+05
    0.1600       3.3700000e+01      -5.6438000e+01      -2.8100000e+01       3.3700000e+01      -5.4067417e+01      -2.6914230e+01       3.3700001e+01      -5.1696772e+01      -2.5728587e+01       3.3700003e+01      -4.9326060e+01      -2.4543079e+01       3.3700011e+01      -4.6955270e+01      -2.3357727e+01       3.3700031e+01      -4.4584382e+01      -2.2172570e+01       3.3700076e+01      -4.2213369e+01      -2.0987663e+01       3.3700155e+01      -3.9842204e+01      -1.9803057e+01       3.3700271e+01      -3.7470878e+01      -1.8618771e+01       3.3700417e+01      -3.5099393e+01      -1.7434799e+01       3.3700594e+01      -3.2727738e+01      -1.6251162e+01       3.3700812e+01      -3.0355892e+01      -1.5067903e+01       3.3701064e+01      -2.7983855e+01      -1.3885024e+01       3.3701350e+01      -2.5611626e+01      -1.2702526e+01       3.3701674e+01      -2.3239189e+01      -1.1520444e+01       3.3702034e+01      -2.0866542e+01      -1.0338780e+01       3.3702433e+01      -1.8493678e+01      -9.1575489e+00       3.3702874e+01      -1.6120585e+01      -7.9767770e+00       3.3703357e+01      -1.3747259e+01      -6.7964721e+00       3.3703891e+01      -1.1373679e+01      -5.6166784e+00       3.3704436e+01      -9.0000073e+00      -4.4370718e+00       1.2849915e+05       1.2849598e+05       1.2849335e+05       1.2849193e+05       1.2849237e+05       1.2849505e+05       1.2849996e+05       1.2850670e+05       1.2851458e+05       1.2852290e+05       1.2853102e+05       1.2853852e+05       1.2854519e+05       1.2855093e+05       1.2855573e+05       1.2855951e+05       1.2856217e+05       1.2856353e+05       1.2856337e+05       1.2856154e+05
    0.1800       3.3700000e+01      -5.6438000e+01      -2.8100000e+01       3.3700004e+01      -5.4067616e+01      -2.6914359e+01       3.3700013e+01      -5.1697155e+01      -2.5728873e+01       3.3700036e+01      -4.9326595e+01      -2.4543587e+01       3.3700084e+01      -4.6955907e+01      -2.3358556e+01       3.3700166e+01      -4.4585069e+01      -2.2173829e+01       3.3700284e+01      -4.2214069e+01      -2.0989423e+01       3.3700433e+01      -3.9842911e+01      -1.9805333e+01       3.3700611e+01      -3.7471588e+01      -1.8621571e+01       3.3700827e+01      -3.5100079e+01      -1.7438179e+01       3.3701078e+01      -3.2728381e+01      -1.6255162e+01       3.3701360e+01      -3.0356498e+01      -1.5072512e+01       3.3701676e+01      -2.7984417e+01      -1.3890258e+01       3.3702029e+01      -2.5612132e+01      -1.2708410e+01       3.3702414e+01      -2.3239644e+01      -1.1526969e+01       3.3702840e+01      -2.0866938e+01      -1.0345963e+01       3.3703304e+01      -1.8494011e+01      -9.1653978e+00       3.3703813e+01      -1.6120854e+01      -7.9852975e+00       3.3704370e+01      -1.3747454e+01      -6.8056829e+00       3.3704982e+01      -1.1373796e+01      -5.6265896e+00       3.3705613e+01      -9.0000090e+00      -4.4477580e+00       1.2751159e+05       1.2750826e+05       1.2750527e+05       1.2750319e+05       1.2750259e+05       1.2750383e+05       1.2750690e+05       1.2751148e+05       1.2751703e+05       1.2752295e+05       1.2752874e+05       1.2753404e+05       1.2753869e+05       1.2754262e+05       1.2754581e+05       1.2754821e+05       1.2754971e+05       1.2755015e+05       1.2754934e+05       1.2754713e+05
