      Time             Node0px             Node0py             Node0pz             Node1px             Node1py             Node1pz             Node2px             Node2py             Node2pz             Node3px             Node3py             Node3pz             Node4px             Node4py             Node4pz             Node5px             Node5py             Node5pz             Node6px             Node6py             Node6pz             Node7px             Node7py             Node7pz             Node8px             Node8py             Node8pz             Node9px             Node9py             Node9pz            Node10px            Node10py            Node10pz            Node11px            Node11py            Node11pz            Node12px            Node12py            Node12pz            Node13px            Node13py            Node13pz            Node14px            Node14py            Node14pz            Node15px            Node15py            Node15pz            Node16px            Node16py            Node16pz            Node17px            Node17py            Node17pz            Node18px            Node18py            Node18pz            Node19px            Node19py            Node19pz            Node20px            Node20py            Node20pz              Seg1Te              Seg2Te              Seg3Te              Seg4Te              Seg5Te              Seg6Te              Seg7Te              Seg8Te              Seg9Te             Seg10Te             Seg11Te             Seg12Te             Seg13Te             Seg14Te             Seg15Te             Seg16Te             Seg17Te             Seg18Te             Seg19Te             Seg20Te
    0.0000      -8.0000000e+00      -5.6438000e+01      -2.8100000e+01      -8.0000000e+00      -5.4066658e+01      -2.6913867e+01      -8.0000000e+00      -5.1695257e+01      -2.5727853e+01      -8.0000000e+00      -4.9323798e+01      -2.4541958e+01      -8.0000000e+00      -4.6952280e+01      -2.3356182e+01      -8.0000000e+00      -4.4580703e+01      -2.2170526e+01      -8.0000000e+00      -4.2209067e+01      -2.0984989e+01      -8.0000000e+00      -3.9837372e+01      -1.9799571e+01      -8.0000000e+00      -3.7465619e+01      -1.8614273e+01      -8.0000000e+00      -3.5093807e+01      -1.7429094e+01      -8.0000000e+00      -3.2721937e+01      -1.6244034e+01      -8.0000000e+00      -3.0350007e+01      -1.5059094e+01      -8.0000000e+00      -2.7978019e+01      -1.3874272e+01      -8.0000000e+00      -2.5605972e+01      -1.2689571e+01      -8.0000000e+00      -2.3233867e+01      -1.1504988e+01      -8.0000000e+00      -2.0861702e+01      -1.0320525e+01      -8.0000000e+00      -1.8489479e+01      -9.1361812e+00      -8.0000000e+00      -1.6117197e+01      -7.9519568e+00      -8.0000000e+00      -1.3744857e+01      -6.7678518e+00      -8.0000000e+00      -1.1372458e+01      -5.5838662e+00      -8.0000000e+00      -9.0000000e+00      -4.4000000e+00       1.3203232e+05       1.3202901e+05       1.3202570e+05       1.3202239e+05       1.3201908e+05       1.3201577e+05       1.3201246e+05       1.3200916e+05       1.3200585e+05       1.3200254e+05       1.3199923e+05       1.3199592e+05       1.3199262e+05       1.3198931e+05       1.3198600e+05       1.3198270e+05       1.3197939e+05       1.3197609e+05       1.3197278e+05       1.3196948e+05
    0.0200      -8.0000000e+00      -5.6438000e+01      -2.8100000e+01      -8.0000000e+00      -5.4066660e+01      -2.6913868e+01      -8.0000000e+00      -5.1695262e+01      -2.5727855e+01      -8.0000000e+00      -4.9323804e+01      -2.4541961e+01      -8.0000000e+00      -4.6952288e+01      -2.3356187e+01      -8.0000000e+00      -4.4580713e+01      -2.2170531e+01      -8.0000000e+00      -4.2209079e+01      -2.0984995e+01      -8.0000000e+00      -3.9837386e+01      -1.9799578e+01      -8.0000000e+00      -3.7465635e+01      -1.8614281e+01      -8.0000000e+00      -3.5093824e+01      -1.7429102e+01      -8.0000000e+00      -3.2721955e+01      -1.6244043e+01      -8.0000000e+00      -3.0350026e+01      -1.5059103e+01      -8.0000000e+00      -2.7978039e+01      -1.3874282e+01      -8.0000000e+00      -2.5605993e+01      -1.2689581e+01      -8.0000000e+00      -2.3233889e+01      -1.1504999e+01      -8.0000000e+00      -2.0861725e+01      -1.0320536e+01      -8.0000000e+00      -1.8489503e+01      -9.1361932e+00      -8.0000000e+00      -1.6117221e+01      -7.9519709e+00      -8.0000000e+00      -1.3744876e+01      -6.7678765e+00      -7.9999999e+00      -1.1372466e+01      -5.5839152e+00      -7.9999998e+00      -9.0000001e+00      -4.4000663e+00       1.3202225e+05       1.3201903e+05       1.3201591e+05       1.3201290e+05       1.3201001e+05       1.3200723e+05       1.3200453e+05       1.3200189e+05       1.3199927e+05       1.3199661e+05       1.3199390e+05       1.3199110e+05       1.3198820e+05       1.3198522e+05       1.3198215e+05       1.3197901e+05       1.3197582e+05       1.3197259e+05       1.3196933e+05       1.3196604e+05
    0.0400      -8.0000000e+00      -5.6438000e+01      -2.8100000e+01      -8.0000000e+00      -5.4066681e+01      -2.6913878e+01      -8.0000000e+00      -5.1695304e+01      -2.5727876e+01      -8.0000000e+00      -4.9323867e+01      -2.4541992e+01      -8.0000000e+00      -4.6952370e+01      -2.3356228e+01      -8.0000000e+00      -4.4580815e+01      -2.2170582e+01      -8.0000000e+00      -4.2209199e+01      -2.0985055e+01      -8.0000000e+00      -3.9837524e+01      -1.9799647e+01      -8.0000000e+00      -3.7465788e+01      -1.8614357e+01      -8.0000000e+00      -3.5093992e+01      -1.7429186e+01      -8.0000000e+00      -3.2722137e+01      -1.6244134e+01      -8.0000000e+00      -3.0350221e+01      -1.5059200e+01      -8.0000000e+00      -2.7978246e+01      -1.3874386e+01      -8.0000000e+00      -2.5606211e+01      -1.2689690e+01      -8.0000000e+00      -2.3234117e+01      -1.1505114e+01      -8.0000001e+00      -2.0861962e+01      -1.0320659e+01      -8.0000015e+00      -1.8489743e+01      -9.1363328e+00      -8.0000178e+00      -1.6117452e+01      -7.9521526e+00      -8.0001149e+00      -1.3745062e+01      -6.7681724e+00      -8.0003372e+00      -1.1372548e+01      -5.5844438e+00      -8.0004872e+00      -9.0000005e+00      -4.4007816e+00       1.3192340e+05       1.3192097e+05       1.3191949e+05       1.3191903e+05       1.3191963e+05       1.3192122e+05       1.3192360e+05       1.3192644e+05       1.3192939e+05       1.3193206e+05       1.3193415e+05       1.3193549e+05       1.3193598e+05       1.3193565e+05       1.3193459e+05       1.3193292e+05       1.3193075e+05       1.3192820e+05       1.3192535e+05       1.3192225e+05
    0.0600      -8.0000000e+00      -5.6438000e+01      -2.8100000e+01      -8.0000000e+00      -5.4066724e+01      -2.6913899e+01      -8.0000000e+00      -5.1695389e+01      -2.5727918e+01      -8.0000000e+00      -4.9323995e+01      -2.4542056e+01      -8.0000000e+00      -4.6952542e+01      -2.3356313e+01      -8.0000000e+00      -4.4581028e+01      -2.2170688e+01      -8.0000000e+00      -4.2209454e+01      -2.0985182e+01      -8.0000000e+00      -3.9837819e+01      -1.9799794e+01      -8.0000000e+00      -3.7466123e+01      -1.8614524e+01      -8.0000000e+00      -3.5094366e+01      -1.7429372e+01      -8.0000000e+00      -3.2722548e+01      -1.6244339e+01      -8.0000000e+00      -3.0350669e+01      -1.5059424e+01      -8.0000000e+00      -2.7978730e+01      -1.3874628e+01      -8.0000006e+00      -2.5606728e+01      -1.2689954e+01      -8.0000052e+00      -2.3234660e+01      -1.1505411e+01      -8.0000329e+00      -2.0862516e+01      -1.0321021e+01      -8.0001376e+00      -1.8490271e+01      -9.1368316e+00      -8.0003622e+00      -1.6117897e+01      -7.9529021e+00      -8.0006394e+00      -1.3745379e+01      -6.7692614e+00      -8.0009713e+00      -1.1372696e+01      -5.5859541e+00      -8.0012809e+00      -9.0000013e+00      -4.4026704e+00       1.3172213e+05       1.3171995e+05       1.3171910e+05       1.3171986e+05       1.3172246e+05       1.3172692e+05       1.3173296e+05       1.3174006e+05       1.3174757e+05       1.3175479e+05       1.3176118e+05       1.3176637e+05       1.3177020e+05       1.3177270e+05       1.3177399e+05       1.3177423e+05       1.3177358e+05       1.3177217e+05       1.3177009e+05       1.3176738e+05
    0.0800      -8.0000000e+00      -5.6438000e+01      -2.8100000e+01      -8.0000000e+00      -5.4066794e+01      -2.6913934e+01      -8.0000000e+00      -5.1695529e+01      -2.5727987e+01      -8.0000000e+00      -4.9324205e+01      -2.4542159e+01      -8.0000000e+00      -4.6952821e+01      -2.3356450e+01      -8.0000000e+00      -4.4581377e+01      -2.2170860e+01      -8.0000000e+00      -4.2209872e+01      -2.0985389e+01      -8.0000000e+00      -3.9838306e+01      -1.9800035e+01      -8.0000000e+00      -3.7466679e+01      -1.8614800e+01      -8.0000000e+00      -3.5094991e+01      -1.7429683e+01      -8.0000002e+00      -3.2723240e+01      -1.6244685e+01      -8.0000017e+00      -3.0351426e+01      -1.5059809e+01      -8.0000103e+00      -2.7979543e+01      -1.3875068e+01      -8.0000478e+00      -2.5607579e+01      -1.2690484e+01      -8.0001622e+00      -2.3235512e+01      -1.1506105e+01      -8.0003905e+00      -2.0863313e+01      -1.0321989e+01      -8.0006864e+00      -1.8490966e+01      -9.1381689e+00      -8.0010141e+00      -1.6118457e+01      -7.9546719e+00      -8.0014353e+00      -1.3745769e+01      -6.7715336e+00      -8.0019241e+00      -1.1372887e+01      -5.5887861e+00      -8.0023815e+00      -9.0000023e+00      -4.4060438e+00       1.3139582e+05       1.3139342e+05       1.3139223e+05       1.3139279e+05       1.3139553e+05       1.3140063e+05       1.3140788e+05       1.3141671e+05       1.3142631e+05       1.3143584e+05       1.3144460e+05       1.3145214e+05       1.3145824e+05       1.3146290e+05       1.3146621e+05       1.3146830e+05       1.3146927e+05       1.3146918e+05       1.3146803e+05       1.3146579e+05
    0.1000      -8.0000000e+00      -5.6438000e+01      -2.8100000e+01      -8.0000000e+00      -5.4066895e+01      -2.6913982e+01      -8.0000000e+00      -5.1695730e+01      -2.5728084e+01      -8.0000000e+00      -4.9324507e+01      -2.4542306e+01      -8.0000000e+00      -4.6953223e+01      -2.3356647e+01      -8.0000000e+00      -4.4581880e+01      -2.2171106e+01      -8.0000000e+00      -4.2210475e+01      -2.0985685e+01      -8.0000001e+00      -3.9839010e+01      -1.9800382e+01      -8.0000005e+00      -3.7467481e+01      -1.8615199e+01      -8.0000033e+00      -3.5095889e+01      -1.7430140e+01      -8.0000163e+00      -3.2724225e+01      -1.6245217e+01      -8.0000631e+00      -3.0352477e+01      -1.5060457e+01      -8.0001875e+00      -2.7980622e+01      -1.3875906e+01      -8.0004210e+00      -2.5608632e+01      -1.2691621e+01      -8.0007284e+00      -2.3236491e+01      -1.1507637e+01      -8.0010645e+00      -2.0864188e+01      -1.0323974e+01      -8.0014784e+00      -1.8491706e+01      -9.1406659e+00      -8.0019759e+00      -1.6119037e+01      -7.9577342e+00      -8.0025252e+00      -1.3746171e+01      -6.7751961e+00      -8.0031699e+00      -1.1373090e+01      -5.5930887e+00      -8.0037868e+00      -9.0000036e+00      -4.4109952e+00       1.3092632e+05       1.3092369e+05       1.3092214e+05       1.3092233e+05       1.3092486e+05       1.3093002e+05       1.3093768e+05       1.3094725e+05       1.3095790e+05       1.3096872e+05       1.3097895e+05       1.3098809e+05       1.3099588e+05       1.3100227e+05       1.3100732e+05       1.3101106e+05       1.3101353e+05       1.3101466e+05       1.3101437e+05       1.3101257e+05
    0.1200      -8.0000000e+00      -5.6438000e+01      -2.8100000e+01      -8.0000000e+00      -5.4067023e+01      -2.6914043e+01      -8.0000000e+00      -5.1695987e+01      -2.5728207e+01      -8.0000000e+00      -4.9324891e+01      -2.4542491e+01      -8.0000000e+00      -4.6953735e+01      -2.3356894e+01      -8.0000002e+00      -4.4582519e+01      -2.2171418e+01      -8.0000011e+00      -4.2211242e+01      -2.0986063e+01      -8.0000056e+00      -3.9839899e+01      -1.9800834e+01      -8.0000233e+00      -3.7468484e+01      -1.8615746e+01      -8.0000789e+00      -3.5096983e+01      -1.7430825e+01      -8.0002130e+00      -3.2725372e+01      -1.6246119e+01      -8.0004525e+00      -3.0353624e+01      -1.5061682e+01      -8.0007681e+00      -2.7981722e+01      -1.3877548e+01      -8.0011137e+00      -2.5609658e+01      -1.2693735e+01      -8.0015216e+00      -2.3237419e+01      -1.1510269e+01      -8.0020219e+00      -2.0864993e+01      -1.0327177e+01      -8.0025703e+00      -1.8492374e+01      -9.1444668e+00      -8.0031979e+00      -1.6119554e+01      -7.9621617e+00      -8.0039109e+00      -1.3746528e+01      -6.7802685e+00      -8.0047079e+00      -1.1373280e+01      -5.5988201e+00      -8.0054993e+00      -9.0000051e+00      -4.4174270e+00       1.3032992e+05       1.3032696e+05       1.3032481e+05       1.3032414e+05       1.3032563e+05       1.3032965e+05       1.3033614e+05       1.3034458e+05       1.3035419e+05       1.3036413e+05       1.3037368e+05       1.3038236e+05       1.3038991e+05       1.3039628e+05       1.3040148e+05       1.3040550e+05       1.3040829e+05       1.3040974e+05       1.3040968e+05       1.3040798e+05
    0.1400      -8.0000000e+00      -5.6438000e+01      -2.8100000e+01      -8.0000000e+00      -5.4067176e+01      -2.6914115e+01      -8.0000001e+00      -5.1696293e+01      -2.5728352e+01      -8.0000004e+00      -4.9325350e+01      -2.4542710e+01      -8.0000019e+00      -4.6954345e+01      -2.3357192e+01      -8.0000083e+00      -4.4583275e+01      -2.2171804e+01      -8.0000309e+00      -4.2212133e+01      -2.0986559e+01      -8.0000951e+00      -3.9840902e+01      -1.9801489e+01      -8.0002385e+00      -3.7469559e+01      -1.8616639e+01      -8.0004842e+00      -3.5098079e+01      -1.7432061e+01      -8.0008062e+00      -3.2726444e+01      -1.6247788e+01      -8.0011600e+00      -3.0354646e+01      -1.5063837e+01      -8.0015650e+00      -2.7982676e+01      -1.3880227e+01      -8.0020613e+00      -2.5610522e+01      -1.2696983e+01      -8.0026133e+00      -2.3238180e+01      -1.1514112e+01      -8.0032237e+00      -2.0865643e+01      -1.0331630e+01      -8.0039286e+00      -1.8492905e+01      -9.1495491e+00      -8.0047019e+00      -1.6119964e+01      -7.9678761e+00      -8.0055728e+00      -1.3746812e+01      -6.7866255e+00      -8.0065438e+00      -1.1373438e+01      -5.6058217e+00      -8.0075187e+00      -9.0000068e+00      -4.4251323e+00       1.2961855e+05       1.2961535e+05       1.2961268e+05       1.2961119e+05       1.2961154e+05       1.2961412e+05       1.2961892e+05       1.2962551e+05       1.2963323e+05       1.2964136e+05       1.2964926e+05       1.2965653e+05       1.2966293e+05       1.2966840e+05       1.2967293e+05       1.2967647e+05       1.2967893e+05       1.2968015e+05       1.2967994e+05       1.2967813e+05
    0.1600      -8.0000000e+00      -5.6438000e+01      -2.8100000e+01      -8.0000006e+00      -5.4067351e+01      -2.6914199e+01      -8.0000029e+00      -5.1696639e+01      -2.5728523e+01      -8.0000116e+00      -4.9325862e+01      -2.4542980e+01      -8.0000392e+00      -4.6955011e+01      -2.3357586e+01      -8.0001115e+00      -4.4584070e+01      -2.2172372e+01      -8.0002636e+00      -4.2213016e+01      -2.0987385e+01      -8.0005152e+00      -3.9841823e+01      -1.9802672e+01      -8.0008426e+00      -3.7470475e+01      -1.8618267e+01      -8.0012031e+00      -3.5098965e+01      -1.7434184e+01      -8.0016070e+00      -3.2727286e+01      -1.6250437e+01      -8.0020966e+00      -3.0355426e+01      -1.5067048e+01      -8.0026502e+00      -2.7983382e+01      -1.3884026e+01      -8.0032490e+00      -2.5611150e+01      -1.2701377e+01      -8.0039369e+00      -2.3238725e+01      -1.1519114e+01      -8.0046984e+00      -2.0866105e+01      -1.0337241e+01      -8.0055377e+00      -1.8493284e+01      -9.1557699e+00      -8.0064801e+00      -1.6120257e+01      -7.9747109e+00      -8.0075148e+00      -1.3747019e+01      -6.7940745e+00      -8.0086703e+00      -1.1373558e+01      -5.6138892e+00      -8.0098414e+00      -9.0000087e+00      -4.4338813e+00       1.2880843e+05       1.2880513e+05       1.2880221e+05       1.2880025e+05       1.2879982e+05       1.2880128e+05       1.2880463e+05       1.2880954e+05       1.2881547e+05       1.2882180e+05       1.2882802e+05       1.2883377e+05       1.2883886e+05       1.2884323e+05       1.2884684e+05       1.2884963e+05       1.2885148e+05       1.2885223e+05       1.2885168e+05       1.2884967e+05
    0.1800      -8.0000000e+00      -5.6438000e+01      -2.8100000e+01      -8.0000143e+00      -5.4067531e+01      -2.6914312e+01      -8.0000477e+00      -5.1696988e+01      -2.5728774e+01      -8.0001278e+00      -4.9326354e+01      -2.4543420e+01      -8.0002879e+00      -4.6955604e+01      -2.3358297e+01      -8.0005452e+00      -4.4584716e+01      -2.2173453e+01      -8.0008770e+00      -4.2213673e+01      -2.0988919e+01      -8.0012428e+00      -3.9842469e+01      -1.9804706e+01      -8.0016463e+00      -3.7471097e+01      -1.8620826e+01      -8.0021286e+00      -3.5099550e+01      -1.7437296e+01      -8.0026804e+00      -3.2727822e+01      -1.6254126e+01      -8.0032720e+00      -3.0355913e+01      -1.5071316e+01      -8.0039395e+00      -2.7983818e+01      -1.3888877e+01      -8.0046893e+00      -2.5611536e+01      -1.2706814e+01      -8.0055019e+00      -2.3239062e+01      -1.1525131e+01      -8.0064132e+00      -2.0866393e+01      -1.0343841e+01      -8.0074138e+00      -1.8493524e+01      -9.1629498e+00      -8.0085174e+00      -1.6120449e+01      -7.9824738e+00      -8.0097371e+00      -1.3747161e+01      -6.8024264e+00      -8.0110809e+00      -1.1373645e+01      -5.6228382e+00      -8.0124605e+00      -9.0000108e+00      -4.4434882e+00       1.2791776e+05       1.2791443e+05       1.2791138e+05       1.2790911e+05       1.2790808e+05       1.2790861e+05       1.2791070e+05       1.2791407e+05       1.2791829e+05       1.2792284e+05       1.2792731e+05       1.2793139e+05       1.2793495e+05       1.2793792e+05       1.2794028e+05       1.2794197e+05       1.2794288e+05       1.2794288e+05       1.2794179e+05       1.2793946e+05
