      Time            FairTen1            FairTen2            FairTen3            FairTen4            FairTen5            FairTen6            FairTen7            FairTen8
    1.9200       2.9694140e+05       2.9671344e+05       2.9621926e+05       2.9644245e+05       2.9624474e+05       2.9648056e+05       2.9697477e+05       2.9674367e+05
    1.9400       2.9522147e+05       2.9498696e+05       2.9447799e+05       2.9470894e+05       2.9450322e+05       2.9474563e+05       2.9525463e+05       2.9501574e+05
    1.9600       2.9352235e+05       2.9328127e+05       2.9275748e+05       2.9299625e+05       2.9278240e+05       2.9303138e+05       2.9355521e+05       2.9330848e+05
    1.9800       2.9184805e+05       2.9160041e+05       2.9106177e+05       2.9130842e+05       2.9108633e+05       2.9134186e+05       2.9188055e+05       2.9162593e+05
    2.0000       2.9020253e+05       2.8994834e+05       2.8939483e+05       2.8964942e+05       2.8941897e+05       2.8968103e+05       2.9023458e+05       2.8997205e+05
    2.0200       2.8858962e+05       2.8832889e+05       2.8776053e+05       2.8802309e+05       2.8778419e+05       2.8805274e+05       2.8862115e+05       2.8835069e+05
    2.0400       2.8701305e+05       2.8674581e+05       2.8616262e+05       2.8643320e+05       2.8618575e+05       2.8646076e+05       2.8704399e+05       2.8676558e+05
    2.0600       2.8547646e+05       2.8520273e+05       2.8460476e+05       2.8488337e+05       2.8462731e+05       2.8490872e+05       2.8550673e+05       2.8522038e+05
    2.0800       2.8398334e+05       2.8370315e+05       2.8309047e+05       2.8337712e+05       2.8311239e+05       2.8340014e+05       2.8401287e+05       2.8371858e+05
    2.1000       2.8253705e+05       2.8225045e+05       2.8162314e+05       2.8191783e+05       2.8164438e+05       2.8193841e+05       2.8256577e+05       2.8226356e+05
    2.1200       2.8114083e+05       2.8084787e+05       2.8020604e+05       2.8050876e+05       2.8022655e+05       2.8052680e+05       2.8116868e+05       2.8085859e+05
    2.1400       2.7979778e+05       2.7949851e+05       2.7884228e+05       2.7915301e+05       2.7886202e+05       2.7916840e+05       2.7982469e+05       2.7950675e+05
    2.1600       2.7851084e+05       2.7820533e+05       2.7753485e+05       2.7785355e+05       2.7755376e+05       2.7786620e+05       2.7853675e+05       2.7821101e+05
    2.1800       2.7728281e+05       2.7697112e+05       2.7628656e+05       2.7661319e+05       2.7630461e+05       2.7662302e+05       2.7730765e+05       2.7697419e+05
    2.2000       2.7611633e+05       2.7579854e+05       2.7510008e+05       2.7543459e+05       2.7511723e+05       2.7544151e+05       2.7614004e+05       2.7579893e+05
    2.2200       2.7501387e+05       2.7469008e+05       2.7397792e+05       2.7432024e+05       2.7399414e+05       2.7432418e+05       2.7503640e+05       2.7468773e+05
    2.2400       2.7397776e+05       2.7364804e+05       2.7292242e+05       2.7327246e+05       2.7293768e+05       2.7327336e+05       2.7399905e+05       2.7364292e+05
    2.2600       2.7301012e+05       2.7267459e+05       2.7193576e+05       2.7229343e+05       2.7195002e+05       2.7229124e+05       2.7303014e+05       2.7266666e+05
    2.2800       2.7211295e+05       2.7177170e+05       2.7101994e+05       2.7138514e+05       2.7103317e+05       2.7137979e+05       2.7213163e+05       2.7176093e+05
    2.3000       2.7128802e+05       2.7094118e+05       2.7017678e+05       2.7054938e+05       2.7018896e+05       2.7054086e+05       2.7130533e+05       2.7092755e+05
    2.3200       2.7053697e+05       2.7018465e+05       2.6940793e+05       2.6978780e+05       2.6941904e+05       2.6977607e+05       2.7055286e+05       2.7016814e+05
    2.3400       2.6986122e+05       2.6950356e+05       2.6871486e+05       2.6910186e+05       2.6872487e+05       2.6908689e+05       2.6987567e+05       2.6948417e+05
    2.3600       2.6926203e+05       2.6889916e+05       2.6809884e+05       2.6849281e+05       2.6810775e+05       2.6847461e+05       2.6927500e+05       2.6887690e+05
    2.3800       2.6874047e+05       2.6837254e+05       2.6756099e+05       2.6796176e+05       2.6756878e+05       2.6794031e+05       2.6875193e+05       2.6834742e+05
    2.4000       2.6829742e+05       2.6792458e+05       2.6710222e+05       2.6750960e+05       2.6710887e+05       2.6748491e+05       2.6830736e+05       2.6789662e+05
    2.4200       2.6793359e+05       2.6755600e+05       2.6672325e+05       2.6713705e+05       2.6672876e+05       2.6710914e+05       2.6794197e+05       2.6752523e+05
    2.4400       2.6764939e+05       2.6726723e+05       2.6642456e+05       2.6684455e+05       2.6642893e+05       2.6681346e+05       2.6765621e+05       2.6723370e+05
    2.4600       2.6744504e+05       2.6705849e+05       2.6620639e+05       2.6663235e+05       2.6620963e+05       2.6659811e+05       2.6745029e+05       2.6702224e+05
    2.4800       2.6732058e+05       2.6692981e+05       2.6606880e+05       2.6650048e+05       2.6607090e+05       2.6646314e+05       2.6732424e+05       2.6689092e+05
    2.5000       2.6727583e+05       2.6688105e+05       2.6601165e+05       2.6644881e+05       2.6601263e+05       2.6640843e+05       2.6727792e+05       2.6683957e+05
    2.5200       2.6731046e+05       2.6691187e+05       2.6603464e+05       2.6647699e+05       2.6603450e+05       2.6643365e+05       2.6731097e+05       2.6686788e+05
    2.5400       2.6742401e+05       2.6702181e+05       2.6613730e+05       2.6658459e+05       2.6613606e+05       2.6653835e+05       2.6742295e+05       2.6697539e+05
    2.5600       2.6761605e+05       2.6721043e+05       2.6631922e+05       2.6677118e+05       2.6631688e+05       2.6672211e+05       2.6761342e+05       2.6716167e+05
    2.5800       2.6788611e+05       2.6747728e+05       2.6657993e+05       2.6703628e+05       2.6657652e+05       2.6698448e+05       2.6788192e+05       2.6742625e+05
    2.6000       2.6823373e+05       2.6782189e+05       2.6691899e+05       2.6737946e+05       2.6691452e+05       2.6732499e+05       2.6822799e+05       2.6776869e+05
    2.6200       2.6865823e+05       2.6824360e+05       2.6733578e+05       2.6780008e+05       2.6733027e+05       2.6774304e+05       2.6865095e+05       2.6818833e+05
    2.6400       2.6915857e+05       2.6874139e+05       2.6782931e+05       2.6829711e+05       2.6782279e+05       2.6823762e+05       2.6914978e+05       2.6868416e+05
    2.6600       2.6973351e+05       2.6931401e+05       2.6839838e+05       2.6886934e+05       2.6839088e+05       2.6880752e+05       2.6972324e+05       2.6925495e+05
    2.6800       2.7038154e+05       2.6995998e+05       2.6904152e+05       2.6951529e+05       2.6903306e+05       2.6945126e+05       2.7036981e+05       2.6989922e+05
    2.7000       2.7110094e+05       2.7067758e+05       2.6975705e+05       2.7023325e+05       2.6974767e+05       2.7016717e+05       2.7108779e+05       2.7061526e+05
    2.7200       2.7188977e+05       2.7146489e+05       2.7054306e+05       2.7102133e+05       2.7053282e+05       2.7095333e+05       2.7187525e+05       2.7140116e+05
    2.7400       2.7274593e+05       2.7231981e+05       2.7139748e+05       2.7187741e+05       2.7138640e+05       2.7180767e+05       2.7273009e+05       2.7225482e+05
    2.7600       2.7366711e+05       2.7324003e+05       2.7231803e+05       2.7279922e+05       2.7230617e+05       2.7272790e+05       2.7364999e+05       2.7317395e+05
    2.7800       2.7465082e+05       2.7422309e+05       2.7330226e+05       2.7378429e+05       2.7328966e+05       2.7371157e+05       2.7463249e+05       2.7415609e+05
    2.8000       2.7569444e+05       2.7526636e+05       2.7434756e+05       2.7483001e+05       2.7433428e+05       2.7475607e+05       2.7567495e+05       2.7519861e+05
    2.8200       2.7679518e+05       2.7636706e+05       2.7545117e+05       2.7593361e+05       2.7543727e+05       2.7585862e+05       2.7677460e+05       2.7629874e+05
    2.8400       2.7795011e+05       2.7752228e+05       2.7661019e+05       2.7709217e+05       2.7659572e+05       2.7701634e+05       2.7792851e+05       2.7745357e+05
    2.8600       2.7915619e+05       2.7872896e+05       2.7782159e+05       2.7830265e+05       2.7780660e+05       2.7822619e+05       2.7913363e+05       2.7866005e+05
    2.8800       2.8041024e+05       2.7998395e+05       2.7908221e+05       2.7956190e+05       2.7906678e+05       2.7948500e+05       2.8038681e+05       2.7991503e+05
    2.9000       2.8170899e+05       2.8128397e+05       2.8038880e+05       2.8086665e+05       2.8037298e+05       2.8078952e+05       2.8168475e+05       2.8121523e+05
    2.9200       2.8304904e+05       2.8262563e+05       2.8173798e+05       2.8221353e+05       2.8172184e+05       2.8213637e+05       2.8302408e+05       2.8255727e+05
    2.9400       2.8442691e+05       2.8400547e+05       2.8312629e+05       2.8359905e+05       2.8310989e+05       2.8352208e+05       2.8440132e+05       2.8393768e+05
    2.9600       2.8583904e+05       2.8541991e+05       2.8455017e+05       2.8501965e+05       2.8453358e+05       2.8494309e+05       2.8581289e+05       2.8535288e+05
    2.9800       2.8728176e+05       2.8686532e+05       2.8600598e+05       2.8647170e+05       2.8598927e+05       2.8639575e+05       2.8725515e+05       2.8679925e+05
    3.0000       2.8875137e+05       2.8833796e+05       2.8749001e+05       2.8795148e+05       2.8747324e+05       2.8787637e+05       2.8872438e+05       2.8827305e+05
    3.0200       2.9024408e+05       2.8983409e+05       2.8899850e+05       2.8945523e+05       2.8898175e+05       2.8938117e+05       2.9021681e+05       2.8977053e+05
    3.0400       2.9175608e+05       2.9134988e+05       2.9052765e+05       2.9097913e+05       2.9051098e+05       2.9090634e+05       2.9172862e+05       2.9128786e+05
    3.0600       2.9328352e+05       2.9288147e+05       2.9207359e+05       2.9251933e+05       2.9205707e+05       2.9244802e+05       2.9325595e+05       2.9282118e+05
    3.0800       2.9482250e+05       2.9442500e+05       2.9363245e+05       2.9407196e+05       2.9361615e+05       2.9400233e+05       2.9479492e+05       2.9436663e+05
    3.1000       2.9636912e+05       2.9597656e+05       2.9520035e+05       2.9563310e+05       2.9518433e+05       2.9556538e+05       2.9634163e+05       2.9592029e+05
    3.1200       2.9791949e+05       2.9753225e+05       2.9677337e+05       2.9719888e+05       2.9675771e+05       2.9713325e+05       2.9789217e+05       2.9747826e+05
    3.1400       2.9946970e+05       2.9908817e+05       2.9834762e+05       2.9876538e+05       2.9833238e+05       2.9870206e+05       2.9944265e+05       2.9903665e+05
    3.1600       3.0101586e+05       3.0064044e+05       2.9991920e+05       3.0032871e+05       2.9990445e+05       3.0026789e+05       3.0098917e+05       3.0059154e+05
    3.1800       3.0255409e+05       3.0218519e+05       3.0148426e+05       3.0188501e+05       3.0147005e+05       3.0182688e+05       3.0252785e+05       3.0213907e+05
    3.2000       3.0408056e+05       3.0371857e+05       3.0303893e+05       3.0343044e+05       3.0302533e+05       3.0337519e+05       3.0405486e+05       3.0367540e+05
    3.2200       3.0559145e+05       3.0523679e+05       3.0457943e+05       3.0496120e+05       3.0456650e+05       3.0490900e+05       3.0556638e+05       3.0519672e+05
    3.2400       3.0708302e+05       3.0673609e+05       3.0610199e+05       3.0647351e+05       3.0608979e+05       3.0642454e+05       3.0705867e+05       3.0669925e+05
    3.2600       3.0855156e+05       3.0821278e+05       3.0760291e+05       3.0796370e+05       3.0759149e+05       3.0791812e+05       3.0852802e+05       3.0817931e+05
    3.2800       3.0999344e+05       3.0966321e+05       3.0907854e+05       3.0942811e+05       3.0906796e+05       3.0938608e+05       3.0997078e+05       3.0963324e+05
    3.3000       3.1140509e+05       3.1108384e+05       3.1052532e+05       3.1086320e+05       3.1051563e+05       3.1082486e+05       3.1138340e+05       3.1105749e+05
    3.3200       3.1278305e+05       3.1247119e+05       3.1193977e+05       3.1226547e+05       3.1193101e+05       3.1223097e+05       3.1276240e+05       3.1244856e+05
    3.3400       3.1412393e+05       3.1382188e+05       3.1331850e+05       3.1363155e+05       3.1331072e+05       3.1360101e+05       3.1410440e+05       3.1380307e+05
    3.3600       3.1542446e+05       3.1513264e+05       3.1465823e+05       3.1495816e+05       3.1465147e+05       3.1493169e+05       3.1540612e+05       3.1511775e+05
    3.3800       3.1668147e+05       3.1640030e+05       3.1595577e+05       3.1624211e+05       3.1595007e+05       3.1621984e+05       3.1666439e+05       3.1638940e+05
    3.4000       3.1789192e+05       3.1762183e+05       3.1720807e+05       3.1748037e+05       3.1720346e+05       3.1746238e+05       3.1787616e+05       3.1761498e+05
    3.4200       3.1905287e+05       3.1879428e+05       3.1841219e+05       3.1867000e+05       3.1840871e+05       3.1865638e+05       3.1903850e+05       3.1879155e+05
    3.4400       3.2016155e+05       3.1991489e+05       3.1956533e+05       3.1980820e+05       3.1956300e+05       3.1979903e+05       3.2014861e+05       3.1991632e+05
    3.4600       3.2121529e+05       3.2098099e+05       3.2066482e+05       3.2089232e+05       3.2066367e+05       3.2088765e+05       3.2120384e+05       3.2098661e+05
    3.4800       3.2221159e+05       3.2199008e+05       3.2170814e+05       3.2191983e+05       3.2170819e+05       3.2191972e+05       3.2220168e+05       3.2199992e+05
    3.5000       3.2314809e+05       3.2293980e+05       3.2269291e+05       3.2288837e+05       3.2269417e+05       3.2289286e+05       3.2313976e+05       3.2295387e+05
    3.5200       3.2402259e+05       3.2382794e+05       3.2361691e+05       3.2379572e+05       3.2361939e+05       3.2380483e+05       3.2401587e+05       3.2384623e+05
    3.5400       3.2483303e+05       3.2465246e+05       3.2447808e+05       3.2463982e+05       3.2448179e+05       3.2465356e+05       3.2482796e+05       3.2467496e+05
