time,pos_surge,vel_surge,acc_surge,pos_sway,vel_sway,acc_sway,pos_heave,vel_heave,acc_heave,pos_roll,vel_roll,acc_roll,pos_pitch,vel_pitch,acc_pitch,pos_yaw,vel_yaw,acc_yaw
0,1.0842021724855e-19,0,1.69859822544098e-05,2.16840434497101e-19,0,5.80513552174064e-09,4.1,0,-0.0724776144712047,0,0,-2.74841427087745e-05,0,0,-3.37190144952208e-05,0,0,1.01674125353746e-09
0.02,9.1822034563713e-10,3.02128288129374e-08,-0.0568503075201873,3.45651793476234e-09,4.32088784882525e-07,2.56661486782317e-05,4.09997842473511,-0.00233436997662856,-1.05805752165964,-5.66712473521488e-09,-5.70946975036111e-07,-4.32339572612964e-05,-6.71374212399388e-09,-6.7063711108325e-07,0.095588413841999,-1.33579205813441e-11,-1.67275027088485e-09,5.91443298228379e-06
0.04,-3.80453296390724e-06,-0.000128414986569061,0.0189652955163838,2.76011765286663e-08,2.32835759300636e-06,0.000129661107137603,4.09957735079515,-0.0425299706293756,-2.48449232126659,-2.90948904473493e-08,-1.88386050320238e-06,-7.67016064045992e-05,1.86489126262636e-05,0.00185120847805575,0.0909441882107981,2.24063857182654e-09,2.63918567672277e-07,1.69120993675088e-05
0.06,-1.3862540626183e-07,0.000618478382647745,0.0563859562498578,1.15668519086665e-07,7.0552745552538e-06,0.000303070990161007,4.09811819494361,-0.107897471659289,-3.83594185464095,-8.58422653892005e-08,-3.93382101645658e-06,-0.00011931147635369,7.45794501690957e-05,0.00376314324360591,0.0970039532080258,9.83060817691929e-09,4.65877074660344e-07,7.96061011050827e-06
0.08,2.3253630717019e-05,0.00175396141241285,0.0669098286111456,3.35237279652966e-07,1.56217475998266e-05,0.000519470081444296,4.0951347699759,-0.193532976809771,-4.75861601603557,-1.90357009787472e-07,-6.61669872019478e-06,-0.000148606523646816,0.000169142590568818,0.00569198542253603,0.0961255411745199,2.07356501173031e-08,6.24340349606444e-07,7.32858583255147e-06
0.1,6.93345631082082e-05,0.00280124116900659,0.051715827923662,7.64340148852105e-07,2.78968661408704e-05,0.000702271865946826,4.09030914913016,-0.290222419501279,-5.11150504283823,-3.53027925616847e-07,-9.70421480048201e-06,-0.000164165398716618,0.000302116612351385,0.00760319983982987,0.0947873758807569,3.45425978724596e-08,7.55449408812485e-07,5.696792344401e-06
0.12,0.000133169279475915,0.003502256517164,0.0286665880614203,1.46627229474577e-06,4.26068343159081e-05,0.000795570139257184,4.0835206392535,-0.388093892145164,-4.94429730953137,-5.79138177734929e-07,-1.29059987782969e-05,-0.000163125631538749,0.00047299834531093,0.00948027693356263,0.0924524891989961,5.07244735916061e-08,8.70843365010923e-07,5.22577047853682e-06
0.14,0.000207427398588181,0.0038618307196469,0.011241133088463,2.47097561999209e-06,5.77929845098079e-05,0.000774370835256851,4.07482883793706,-0.479401230905828,-4.43079015483203,-8.68198701441033e-07,-1.59576581631601e-05,-0.000149390757706959,0.000681007808436349,0.011316908741223,0.090233362773926,6.90844783571872e-08,9.83201555641925e-07,5.31968688818075e-06
0.16,0.000286747990278676,0.00404898395119542,0.00612239740335549,3.76799328411537e-06,7.15134020212829e-05,0.000655564155137292,4.06441381307702,-0.559987121776303,-3.78752834145405,-1.21523964914356e-06,-1.86812389054614e-05,-0.000128548723095597,0.000925364508393607,0.0131166870903613,0.0883567134449726,8.96287761732105e-08,1.10208590032167e-06,5.86029212672807e-06
0.18,0.000369761746176861,0.00426799308620034,0.0122379192098076,5.31344353121043e-06,8.24653150313991e-05,0.000485387449286652,4.05250119286946,-0.629362851274948,-3.20395178998233,-1.61282462971265e-06,-2.10105939909589e-05,-0.000106947758515621,0.00120538548903742,0.014884956609407,0.0867964142110416,1.12504809415288e-07,1.23111257936963e-06,6.43979099586837e-06
0.2,0.000458678066303923,0.00465755183543059,0.0239515484720203,7.04664792953644e-06,9.03034730079905e-05,0.000319603193994458,4.03929655247031,-0.689789122194681,-2.79970522525066,-2.05326494245353e-06,-2.29821334964033e-05,-8.95783718981055e-05,0.00152047141705039,0.0166239161828967,0.0853431823343598,1.37866810725689e-07,1.3675443328679e-06,6.75205231856074e-06
