time,relative_surge,relative_sway,relative_heave,relative_roll,relative_pitch,relative_yaw
2.7,25.7067606080317,0.00266763283262961,0.00912481110189978,-0.000435306674883773,-0.00614769925959402,0.000105792281456571
2.72,25.7063818226777,0.00265059899112785,0.0111674534349206,-0.000435463610869925,-0.0058040737664866,0.000103057870400434
2.74,25.7060442352431,0.00262986482310801,0.013456627824175,-0.00043513124106154,-0.00549816545311586,0.000100062520647727
2.76,25.7057484348927,0.0026053302766833,0.0159895843497493,-0.000434293972458002,-0.00523056802134984,9.6801004950459e-05
2.78,25.7054949103227,0.00257689670076822,0.018762901008011,-0.000432936490424094,-0.00500178879971589,9.32682888125079e-05
2.8,25.7052840488054,0.00254446737701741,0.0217725020285675,-0.000431043654749432,-0.00481224729135259,8.94595985358637e-05
2.82,25.7051161403654,0.00250794733925375,0.0250136621253452,-0.000428600550383649,-0.00466227830597571,8.53704788210125e-05
2.84,25.7049913759766,0.00246724403300114,0.0284810165320848,-0.000425592652019977,-0.00455212959088662,8.09967697338594e-05
2.86,25.7049098499621,0.0024222670930385,0.0321685624084043,-0.000422005359758715,-0.0044819632104864,7.63347182037402e-05
2.88,25.7048715569405,0.00237292815945445,0.0360696738701423,-0.000417824486589322,-0.00445185192161774,7.1380829650169e-05
2.9,25.7048763902965,0.00231914140981715,0.0401771428801836,-0.000413035832960785,-0.00446177692524068,6.61320774144713e-05
2.92,25.7049241468588,0.00226082306766173,0.0444831886308843,-0.000407625766305859,-0.00451163119617425,6.05856415400412e-05
2.94,25.7050145274675,0.00219789268728654,0.0489794758322031,-0.000401580960372522,-0.00460121905673024,5.47391055349974e-05
2.96,25.7051471388734,0.00213027224225115,0.0536571237422518,-0.000394887907092034,-0.00473025692668468,4.85904700849656e-05
2.98,25.7053214903664,0.00205788679255825,0.0585067114197702,-0.000387533682586455,-0.00489836925241426,4.21381322577364e-05
3,25.705536993715,0.00198066497596194,0.0635182910889585,-0.000379505455277687,-0.0051050874496472,3.53811250014635e-05
3.02,25.7057929633558,0.00189853879365565,0.0686813861199975,-0.000370790889012618,-0.00534984903404203,2.83188960301718e-05
3.04,25.7060886173227,0.00181144452808901,0.0739850185160877,-0.000361378381280831,-0.00563199749220461,2.09513648748324e-05
3.06,25.7064230845359,0.00171932207196868,0.0794177267587011,-0.000351256940419644,-0.00595078793762436,1.32788066288291e-05
3.08,25.7067954097439,0.00162211536862955,0.0849675911806251,-0.000340416397809642,-0.00630539068447736,5.30204828441459e-06
3.1,25.7072045571587,0.00151977253762858,0.0906222769058638,-0.000328847005076395,-0.00669489373510645,-2.97764864753198e-06
3.12,25.7076494143767,0.00141224519273919,0.0963690825131485,-0.000316539398837116,-0.00711830562386703,-1.15586219318898e-05
3.14,25.7081287961657,0.00129948867203389,0.102195003073335,-0.000303484808343802,-0.00757455828304636,-2.04387461941031e-05
3.16,25.708641449361,0.00118146234576244,0.108086767689686,-0.000289674877707773,-0.00806251093975875,-2.96154701425913e-05
3.18,25.7091860577939,0.00105812969789909,0.114030871316114,-0.000275101743712858,-0.00858095411394098,-3.90857866474507e-05
3.2,25.7097612460113,0.00092945830587432,0.12001360519161,-0.000259757938535026,-0.00912861260576169,-4.88463135679496e-05
3.22,25.7103655840035,0.000795419823477417,0.126021081973379,-0.000243636379417441,-0.0097041494733732,-5.88932230272825e-05
3.24,25.7109975918513,0.000655990023149755,0.132039268070498,-0.000226730359419584,-0.0103061700653858,-6.92222832759461e-05
3.26,25.7116557429099,0.00051114876686853,0.138054016349305,-0.000209033437323237,-0.0109332248318408,-7.98288240131248e-05
3.28,25.7123384676915,0.000360880051530899,0.144051103568251,-0.000190539511843451,-0.011583812904306,-9.07077960472183e-05
3.3,25.7130441573501,0.000205171790982561,0.15001627187662,-0.000171242728752172,-0.0122563854540372,-0.000101853776243662
3.32,25.7137711681494,4.4015978716061e-05,0.155935269040501,-0.000151137584894932,-0.0129493500605986,-0.000113260973657996
3.34,25.7145178260185,-0.000122591281206397,0.161793882097073,-0.000130218885711773,-0.0136610752432483,-0.000124923262510045
3.36,25.7152824304373,-0.000294649869010399,0.167577965418596,-0.000108481687381127,-0.0143898944624841,-0.000136834172653506
3.38,25.7160632576977,-0.000472155714916767,0.17327346918855,-8.59212639848572e-05,-0.0151341096591223,-0.000148986911915416
3.4,25.716858563936,-0.000655100836581823,0.178866465980429,-6.25331638076292e-05,-0.0158919946731501,-0.00016137435174414
3.42,25.7176665887908,-0.000843473207860157,0.184343174425417,-3.83132317008849e-05,-0.0166617993079059,-0.000173989066830343
3.44,25.7184855586763,-0.00103725677729294,0.189689985599046,-1.32575480453143e-05,-0.0174417531492699,-0.000186823314819538
3.46,25.7193136901982,-0.00123643139979102,0.194893491810542,1.26375351077903e-05,-0.0182300696174651,-0.000199869089988924
3.48,25.720149193795,-0.00144097305598123,0.199940518936184,3.93754136770248e-05,-0.0190249503314758,-0.000213118160081525
3.5,25.7209902775022,-0.00165085385658514,0.204818159593356,6.69592036462397e-05,-0.0198245896715744,-0.000226562078205419
3.52,25.7218351505416,-0.00186604213362074,0.20951380521158,9.53918101450464e-05,-0.0206271792492066,-0.000240192207677785
3.54,25.7226820262583,-0.00208650249023989,0.214015177265954,0.000124675979969989,-0.0214309118408554,-0.000253999711675036
3.56,25.7235291251435,-0.00231219590221521,0.218310356680317,0.000154814278413434,-0.0222339854412026,-0.00026797559933058
3.58,25.7243746776795,-0.00254307992592295,0.222387810309994,0.000185809110416625,-0.023034607175304,-0.000282110750907423
3.6,25.72521692699,-0.0027791087562079,0.226236415081446,0.000217662700020556,-0.0238309970462297,-0.000296395928675546
3.62,25.7260541314845,-0.00302023323173195,0.229845479241379,0.000250377100800122,-0.0246213916753247,-0.000310821802445561
3.64,25.7268845672749,-0.00326640089400776,0.233204762598305,0.000283954219026148,-0.0254040478341977,-0.000325378955338686
3.66,25.7277065306003,-0.00351755614237881,0.236304496500274,0.000318395784246271,-0.0261772459817777,-0.00034005790807608
3.68,25.7285183401645,-0.00377364033586325,0.239135402973785,0.000353703371032998,-0.0269392937031705,-0.000354849147723479
3.7,25.7293183393315,-0.00403459187566568,0.241688713918766,0.000389878401644419,-0.0276885289999516,-0.000369743141357612
3.72,25.7301048983174,-0.00430034628343812,0.243956189429799,0.000426922116574972,-0.0284233235385789,-0.000384730349226375
3.74,25.730876416304,-0.00457083628869626,0.245930134723253,0.000464835577084637,-0.0291420857766612,-0.000399801247587946
3.76,25.7316313234401,-0.00484599194127711,0.247603416075919,0.000503619660503929,-0.0298432639274814,-0.000414946344390218
3.78,25.7323680827839,-0.0051257406744547,0.248969475404908,0.000543275047362976,-0.0305253488020319,-0.000430156190342198
3.8,25.7330851922256,-0.00541000741143094,0.250022343662382,0.000583802206129045,-0.0311868765533106,-0.000445421400429259
3.82,25.733781186366,-0.00569871467352279,0.250756653035962,0.000625201376862286,-0.0318264312950593,-0.000460732672216914
3.84,25.7344546383506,-0.00599178263596656,0.251167648015981,0.000667472559096416,-0.0324426475866592,-0.000476080795414893
3.86,25.7351041616894,-0.00628912921998648,0.251251195602982,0.000710615489338967,-0.0330342128068455,-0.000491456665665544
3.88,25.7357284120735,-0.0065906701885261,0.251003794665018,0.000754629616994302,-0.0335998694200745,-0.000506851302055451
3.9,25.7363260891893,-0.00689631921931877,0.250422584597718,0.000799514086403438,-0.0341384171320588,-0.000522255861602536
3.92,25.7368959385347,-0.00720598799024863,0.249505353515652,0.000845267715123781,-0.0346487149363531,-0.000537661651320358
3.94,25.7374367532494,-0.00751958627355442,0.248250546143981,0.000891888970075182,-0.0351296830583198,-0.000553060141152154
3.96,25.7379473759737,-0.00783702204848602,0.246657271790748,0.000939375945174461,-0.0355803048099959,-0.000568442979791621
3.98,25.7384267007478,-0.00815820164772241,0.244725313080403,0.000987726339596689,-0.0359996283699079,-0.000583802013794869
4,25.7388738824458,-0.00848302696312864,0.242456083321323,0.00103693212908408,-0.0363869653514391,-0.000599123108049934
4.02,25.7392883770264,-0.00881139193944236,0.239853831827641,0.00108698632948992,-0.0367419369385179,-0.000614393972380494
4.04,25.739669837731,-0.00914336831186979,0.236925615184731,0.00113786865381807,-0.0370643776476776,-0.000629636683194111
4.06,25.7400181549012,-0.00947915654710663,0.233681376617074,0.00118956318836547,-0.037354370136132,-0.000644881027055506
4.08,25.7403333696623,-0.00981881511263261,0.230133082092523,0.00124206906677439,-0.0376121569915542,-0.000660134472481164
4.1,25.7406155601655,-0.0101623358302181,0.22629326957158,0.00129538299752548,-0.0378380231884433,-0.000675402134821638
4.12,25.74086481041,-0.0105096572535306,0.222174042897501,0.00134949810069532,-0.038032258152858,-0.00069068730861097
4.14,25.7410811893723,-0.0108606924581292,0.217786503319975,0.00140440555486508,-0.0381951314838664,-0.000705992590630214
4.16,25.7412647413812,-0.0112153547446319,0.213140671174997,0.0014600957070973,-0.0383268832714343,-0.000721320907175342
4.18,25.7414154886033,-0.0115735706258029,0.208245772465667,0.00151655869685909,-0.0384277283779533,-0.000736676019184213
4.2,25.7415334409205,-0.0119352800557522,0.203110682098236,0.00157378444468832,-0.0384978684317652,-0.000752062517756968
4.22,25.7416186075391,-0.0123004293613747,0.197744327025286,0.00163176229471266,-0.0385375047412864,-0.000767485531445175
4.24,25.7416710058085,-0.0126689631623709,0.192155925625282,0.00169048059980943,-0.0385468471499213,-0.000782950396777638
4.26,25.7416906651635,-0.0130408191625708,0.186355031227055,0.00174992644332166,-0.038526116893561,-0.000798462451530688
4.28,25.741677626495,-0.0134159267848108,0.180351421535174,0.00181008554082557,-0.0384755442578068,-0.00081402698333153
4.3,25.7416319387521,-0.0137942084850255,0.174154912973587,0.00187094227026528,-0.038395363396916,-0.00082964928509954
4.32,25.7415536549506,-0.0141755819050129,0.167775178916311,0.00193247974579908,-0.0382858068969046,-0.000845334742718709
4.34,25.7414428292564,-0.0145599614803036,0.161221625110666,0.00199467986643061,-0.0381471019250516,-0.000861088897872839
