      Time             Node0px             Node0py             Node0pz             Node1px             Node1py             Node1pz             Node2px             Node2py             Node2pz             Node3px             Node3py             Node3pz             Node4px             Node4py             Node4pz             Node5px             Node5py             Node5pz             Node6px             Node6py             Node6pz             Node7px             Node7py             Node7pz             Node8px             Node8py             Node8pz             Node9px             Node9py             Node9pz            Node10px            Node10py            Node10pz            Node11px            Node11py            Node11pz            Node12px            Node12py            Node12pz            Node13px            Node13py            Node13pz            Node14px            Node14py            Node14pz            Node15px            Node15py            Node15pz            Node16px            Node16py            Node16pz            Node17px            Node17py            Node17pz            Node18px            Node18py            Node18pz            Node19px            Node19py            Node19pz            Node20px            Node20py            Node20pz              Seg1Te              Seg2Te              Seg3Te              Seg4Te              Seg5Te              Seg6Te              Seg7Te              Seg8Te              Seg9Te             Seg10Te             Seg11Te             Seg12Te             Seg13Te             Seg14Te             Seg15Te             Seg16Te             Seg17Te             Seg18Te             Seg19Te             Seg20Te
    0.0000       8.0000000e+00       5.6438000e+01      -2.8100000e+01       8.0000000e+00       5.4066658e+01      -2.6913867e+01       8.0000000e+00       5.1695257e+01      -2.5727853e+01       8.0000000e+00       4.9323798e+01      -2.4541958e+01       8.0000000e+00       4.6952280e+01      -2.3356182e+01       8.0000000e+00       4.4580703e+01      -2.2170526e+01       8.0000000e+00       4.2209067e+01      -2.0984989e+01       8.0000000e+00       3.9837372e+01      -1.9799571e+01       8.0000000e+00       3.7465619e+01      -1.8614273e+01       8.0000000e+00       3.5093807e+01      -1.7429094e+01       8.0000000e+00       3.2721937e+01      -1.6244034e+01       8.0000000e+00       3.0350007e+01      -1.5059094e+01       8.0000000e+00       2.7978019e+01      -1.3874272e+01       8.0000000e+00       2.5605972e+01      -1.2689571e+01       8.0000000e+00       2.3233867e+01      -1.1504988e+01       8.0000000e+00       2.0861702e+01      -1.0320525e+01       8.0000000e+00       1.8489479e+01      -9.1361812e+00       8.0000000e+00       1.6117197e+01      -7.9519568e+00       8.0000000e+00       1.3744857e+01      -6.7678518e+00       8.0000000e+00       1.1372458e+01      -5.5838662e+00       8.0000000e+00       9.0000000e+00      -4.4000000e+00       1.3203232e+05       1.3202901e+05       1.3202570e+05       1.3202239e+05       1.3201908e+05       1.3201577e+05       1.3201246e+05       1.3200916e+05       1.3200585e+05       1.3200254e+05       1.3199923e+05       1.3199592e+05       1.3199262e+05       1.3198931e+05       1.3198600e+05       1.3198270e+05       1.3197939e+05       1.3197609e+05       1.3197278e+05       1.3196948e+05
    0.0200       8.0000000e+00       5.6438000e+01      -2.8100000e+01       8.0000000e+00       5.4066660e+01      -2.6913868e+01       8.0000000e+00       5.1695262e+01      -2.5727855e+01       8.0000000e+00       4.9323804e+01      -2.4541961e+01       8.0000000e+00       4.6952288e+01      -2.3356187e+01       8.0000000e+00       4.4580713e+01      -2.2170531e+01       8.0000000e+00       4.2209079e+01      -2.0984995e+01       8.0000000e+00       3.9837387e+01      -1.9799578e+01       8.0000000e+00       3.7465635e+01      -1.8614281e+01       8.0000000e+00       3.5093824e+01      -1.7429102e+01       8.0000000e+00       3.2721955e+01      -1.6244043e+01       8.0000000e+00       3.0350027e+01      -1.5059103e+01       8.0000000e+00       2.7978040e+01      -1.3874283e+01       8.0000000e+00       2.5605994e+01      -1.2689581e+01       8.0000000e+00       2.3233889e+01      -1.1504999e+01       8.0000000e+00       2.0861726e+01      -1.0320537e+01       8.0000000e+00       1.8489503e+01      -9.1361934e+00       8.0000000e+00       1.6117221e+01      -7.9519712e+00       8.0000000e+00       1.3744876e+01      -6.7678771e+00       8.0000001e+00       1.1372466e+01      -5.5839166e+00       8.0000002e+00       8.9999999e+00      -4.4000683e+00       1.3202204e+05       1.3201882e+05       1.3201570e+05       1.3201270e+05       1.3200982e+05       1.3200705e+05       1.3200437e+05       1.3200174e+05       1.3199913e+05       1.3199649e+05       1.3199378e+05       1.3199099e+05       1.3198811e+05       1.3198513e+05       1.3198206e+05       1.3197893e+05       1.3197574e+05       1.3197251e+05       1.3196925e+05       1.3196597e+05
    0.0400       8.0000000e+00       5.6438000e+01      -2.8100000e+01       8.0000000e+00       5.4066712e+01      -2.6913893e+01       8.0000000e+00       5.1695364e+01      -2.5727906e+01       8.0000000e+00       4.9323957e+01      -2.4542037e+01       8.0000000e+00       4.6952489e+01      -2.3356287e+01       8.0000000e+00       4.4580961e+01      -2.2170655e+01       8.0000000e+00       4.2209371e+01      -2.0985141e+01       8.0000000e+00       3.9837719e+01      -1.9799744e+01       8.0000000e+00       3.7466005e+01      -1.8614466e+01       8.0000000e+00       3.5094229e+01      -1.7429305e+01       8.0000000e+00       3.2722392e+01      -1.6244261e+01       8.0000000e+00       3.0350492e+01      -1.5059335e+01       8.0000000e+00       2.7978531e+01      -1.3874528e+01       8.0000000e+00       2.5606509e+01      -1.2689839e+01       8.0000000e+00       2.3234427e+01      -1.1505268e+01       7.9999999e+00       2.0862284e+01      -1.0320820e+01       7.9999986e+00       1.8490075e+01      -9.1365015e+00       7.9999825e+00       1.6117782e+01      -7.9523520e+00       7.9998871e+00       1.3745328e+01      -6.7685251e+00       7.9996686e+00       1.1372654e+01      -5.5851413e+00       7.9995203e+00       8.9999996e+00      -4.4017192e+00       1.3178106e+05       1.3177990e+05       1.3178107e+05       1.3178482e+05       1.3179129e+05       1.3180034e+05       1.3181147e+05       1.3182390e+05       1.3183662e+05       1.3184870e+05       1.3185932e+05       1.3186797e+05       1.3187444e+05       1.3187877e+05       1.3188116e+05       1.3188195e+05       1.3188145e+05       1.3187997e+05       1.3187774e+05       1.3187494e+05
    0.0600       8.0000000e+00       5.6438000e+01      -2.8100000e+01       8.0000000e+00       5.4066783e+01      -2.6913928e+01       8.0000000e+00       5.1695507e+01      -2.5727976e+01       8.0000000e+00       4.9324171e+01      -2.4542143e+01       8.0000000e+00       4.6952775e+01      -2.3356428e+01       8.0000000e+00       4.4581318e+01      -2.2170832e+01       8.0000000e+00       4.2209801e+01      -2.0985354e+01       8.0000000e+00       3.9838221e+01      -1.9799994e+01       8.0000000e+00       3.7466580e+01      -1.8614751e+01       8.0000000e+00       3.5094876e+01      -1.7429626e+01       8.0000000e+00       3.2723109e+01      -1.6244618e+01       8.0000000e+00       3.0351281e+01      -1.5059728e+01       8.0000000e+00       2.7979390e+01      -1.3874957e+01       7.9999994e+00       2.5607436e+01      -1.2690308e+01       7.9999949e+00       2.3235412e+01      -1.1505796e+01       7.9999678e+00       2.0863292e+01      -1.0321471e+01       7.9998654e+00       1.8491014e+01      -9.1374634e+00       7.9996457e+00       1.6118514e+01      -7.9538993e+00       7.9993738e+00       1.3745821e+01      -6.7707204e+00       7.9990465e+00       1.1372907e+01      -5.5879850e+00       7.9987383e+00       8.9999990e+00      -4.4052399e+00       1.3144787e+05       1.3144597e+05       1.3144587e+05       1.3144815e+05       1.3145332e+05       1.3146154e+05       1.3147249e+05       1.3148539e+05       1.3149920e+05       1.3151284e+05       1.3152540e+05       1.3153629e+05       1.3154524e+05       1.3155224e+05       1.3155743e+05       1.3156098e+05       1.3156305e+05       1.3156375e+05       1.3156310e+05       1.3156112e+05
    0.0800       8.0000000e+00       5.6438000e+01      -2.8100000e+01       8.0000000e+00       5.4066899e+01      -2.6913984e+01       8.0000000e+00       5.1695738e+01      -2.5728089e+01       8.0000000e+00       4.9324517e+01      -2.4542313e+01       8.0000000e+00       4.6953237e+01      -2.3356656e+01       8.0000000e+00       4.4581897e+01      -2.2171117e+01       8.0000000e+00       4.2210495e+01      -2.0985697e+01       8.0000000e+00       3.9839032e+01      -1.9800395e+01       8.0000000e+00       3.7467506e+01      -1.8615210e+01       8.0000000e+00       3.5095918e+01      -1.7430143e+01       7.9999998e+00       3.2724266e+01      -1.6245195e+01       7.9999984e+00       3.0352549e+01      -1.5060371e+01       7.9999900e+00       2.7980756e+01      -1.3875690e+01       7.9999534e+00       2.5608861e+01      -1.2691211e+01       7.9998421e+00       2.3236803e+01      -1.1507053e+01       7.9996202e+00       2.0864526e+01      -1.0323331e+01       7.9993321e+00       1.8492042e+01      -9.1400201e+00       7.9990114e+00       1.6119360e+01      -7.9571066e+00       7.9985974e+00       1.3746414e+01      -6.7747211e+00       7.9981126e+00       1.1373199e+01      -5.5928752e+00       7.9976524e+00       8.9999982e+00      -4.4110023e+00       1.3090812e+05       1.3090565e+05       1.3090457e+05       1.3090573e+05       1.3090992e+05       1.3091753e+05       1.3092834e+05       1.3094155e+05       1.3095601e+05       1.3097053e+05       1.3098407e+05       1.3099600e+05       1.3100600e+05       1.3101407e+05       1.3102035e+05       1.3102499e+05       1.3102809e+05       1.3102966e+05       1.3102964e+05       1.3102796e+05
    0.1000       8.0000000e+00       5.6438000e+01      -2.8100000e+01       8.0000000e+00       5.4067068e+01      -2.6914066e+01       8.0000000e+00       5.1696077e+01      -2.5728253e+01       8.0000000e+00       4.9325026e+01      -2.4542559e+01       8.0000000e+00       4.6953914e+01      -2.3356985e+01       8.0000000e+00       4.4582741e+01      -2.2171530e+01       8.0000000e+00       4.2211506e+01      -2.0986193e+01       7.9999999e+00       3.9840209e+01      -1.9800974e+01       7.9999995e+00       3.7468847e+01      -1.8615874e+01       7.9999968e+00       3.5097416e+01      -1.7430902e+01       7.9999842e+00       3.2725905e+01      -1.6246079e+01       7.9999390e+00       3.0354283e+01      -1.5061470e+01       7.9998188e+00       2.7982495e+01      -1.3877184e+01       7.9995934e+00       2.5610487e+01      -1.2693329e+01       7.9992963e+00       2.3238266e+01      -1.1509896e+01       7.9989703e+00       2.0865849e+01      -1.0326850e+01       7.9985677e+00       1.8493182e+01      -9.1442997e+00       7.9980808e+00       1.6120246e+01      -7.9622863e+00       7.9975370e+00       1.3747046e+01      -6.7808019e+00       7.9968925e+00       1.1373524e+01      -5.5999609e+00       7.9962636e+00       8.9999971e+00      -4.4191328e+00       1.3011714e+05       1.3011508e+05       1.3011489e+05       1.3011754e+05       1.3012393e+05       1.3013450e+05       1.3014901e+05       1.3016656e+05       1.3018584e+05       1.3020546e+05       1.3022423e+05       1.3024136e+05       1.3025643e+05       1.3026931e+05       1.3028004e+05       1.3028866e+05       1.3029514e+05       1.3029936e+05       1.3030115e+05       1.3030035e+05
    0.1200       8.0000000e+00       5.6438000e+01      -2.8100000e+01       8.0000000e+00       5.4067273e+01      -2.6914163e+01       8.0000000e+00       5.1696487e+01      -2.5728448e+01       8.0000000e+00       4.9325640e+01      -2.4542854e+01       8.0000000e+00       4.6954733e+01      -2.3357380e+01       7.9999998e+00       4.4583765e+01      -2.2172026e+01       7.9999990e+00       4.2212733e+01      -2.0986795e+01       7.9999947e+00       3.9841633e+01      -1.9801695e+01       7.9999778e+00       3.7470450e+01      -1.8616754e+01       7.9999245e+00       3.5099150e+01      -1.7432037e+01       7.9997960e+00       3.2727682e+01      -1.6247649e+01       7.9995666e+00       3.0355997e+01      -1.5063687e+01       7.9992640e+00       2.7984096e+01      -1.3880150e+01       7.9989318e+00       2.5611999e+01      -1.2696999e+01       7.9985393e+00       2.3239670e+01      -1.1514310e+01       7.9980560e+00       2.0867071e+01      -1.0332156e+01       7.9975207e+00       1.8494219e+01      -9.1505049e+00       7.9969030e+00       1.6121078e+01      -7.9694343e+00       7.9961927e+00       1.3747628e+01      -6.7889804e+00       7.9953866e+00       1.1373842e+01      -5.6092033e+00       7.9945687e+00       8.9999957e+00      -4.4295478e+00       1.2916485e+05       1.2916206e+05       1.2916044e+05       1.2916106e+05       1.2916491e+05       1.2917255e+05       1.2918386e+05       1.2919806e+05       1.2921394e+05       1.2923022e+05       1.2924582e+05       1.2926001e+05       1.2927244e+05       1.2928305e+05       1.2929188e+05       1.2929897e+05       1.2930426e+05       1.2930761e+05       1.2930879e+05       1.2930762e+05
    0.1400       8.0000000e+00       5.6438000e+01      -2.8100000e+01       8.0000000e+00       5.4067523e+01      -2.6914281e+01       7.9999999e+00       5.1696986e+01      -2.5728684e+01       7.9999997e+00       4.9326388e+01      -2.4543211e+01       7.9999982e+00       4.6955727e+01      -2.3357863e+01       7.9999922e+00       4.4584997e+01      -2.2172653e+01       7.9999708e+00       4.2214181e+01      -2.0987610e+01       7.9999101e+00       3.9843245e+01      -1.9802802e+01       7.9997741e+00       3.7472138e+01      -1.8618328e+01       7.9995409e+00       3.5100817e+01      -1.7434277e+01       7.9992347e+00       3.2729280e+01      -1.6250651e+01       7.9988978e+00       3.0357546e+01      -1.5067410e+01       7.9985122e+00       2.7985593e+01      -1.3884604e+01       7.9980389e+00       2.5613377e+01      -1.2702316e+01       7.9975079e+00       2.3240913e+01      -1.1520523e+01       7.9969159e+00       2.0868185e+01      -1.0339254e+01       7.9962267e+00       1.8495157e+01      -9.1585826e+00       7.9954594e+00       1.6121831e+01      -7.9785101e+00       7.9945838e+00       1.3748169e+01      -6.7991101e+00       7.9935905e+00       1.1374142e+01      -5.6204466e+00       7.9925681e+00       8.9999942e+00      -4.4420253e+00       1.2800518e+05       1.2800218e+05       1.2800015e+05       1.2800009e+05       1.2800301e+05       1.2800947e+05       1.2801940e+05       1.2803212e+05       1.2804655e+05       1.2806150e+05       1.2807597e+05       1.2808930e+05       1.2810114e+05       1.2811141e+05       1.2812009e+05       1.2812717e+05       1.2813252e+05       1.2813593e+05       1.2813713e+05       1.2813588e+05
    0.1600       8.0000000e+00       5.6438000e+01      -2.8100000e+01       7.9999994e+00       5.4067809e+01      -2.6914416e+01       7.9999973e+00       5.1697555e+01      -2.5728962e+01       7.9999893e+00       4.9327229e+01      -2.4543652e+01       7.9999636e+00       4.6956815e+01      -2.3358518e+01       7.9998961e+00       4.4586278e+01      -2.2173628e+01       7.9997536e+00       4.2215570e+01      -2.0989079e+01       7.9995171e+00       3.9844649e+01      -1.9804950e+01       7.9992087e+00       3.7473513e+01      -1.8621245e+01       7.9988685e+00       3.5102182e+01      -1.7437925e+01       7.9984882e+00       3.2730641e+01      -1.6255018e+01       7.9980272e+00       3.0358850e+01      -1.5072607e+01       7.9975022e+00       2.7986811e+01      -1.3890685e+01       7.9969298e+00       2.5614529e+01      -1.2709245e+01       7.9962688e+00       2.3241966e+01      -1.1528366e+01       7.9955277e+00       2.0869118e+01      -1.0348054e+01       7.9947007e+00       1.8495968e+01      -9.1683465e+00       7.9937597e+00       1.6122483e+01      -7.9893100e+00       7.9927074e+00       1.3748647e+01      -6.8109772e+00       7.9915117e+00       1.1374413e+01      -5.6334484e+00       7.9902657e+00       8.9999926e+00      -4.4562960e+00       1.2667672e+05       1.2667372e+05       1.2667161e+05       1.2667131e+05       1.2667374e+05       1.2667940e+05       1.2668826e+05       1.2669971e+05       1.2671278e+05       1.2672642e+05       1.2673972e+05       1.2675208e+05       1.2676317e+05       1.2677288e+05       1.2678116e+05       1.2678794e+05       1.2679305e+05       1.2679625e+05       1.2679725e+05       1.2679582e+05
    0.1800       8.0000000e+00       5.6438000e+01      -2.8100000e+01       7.9999871e+00       5.4068104e+01      -2.6914604e+01       7.9999566e+00       5.1698120e+01      -2.5729386e+01       7.9998830e+00       4.9328011e+01      -2.4544419e+01       7.9997349e+00       4.6957731e+01      -2.3359796e+01       7.9994959e+00       4.4587241e+01      -2.2175593e+01       7.9991863e+00       4.2216538e+01      -2.0991813e+01       7.9988442e+00       3.9845642e+01      -1.9808416e+01       7.9984683e+00       3.7474545e+01      -1.8625418e+01       7.9980202e+00       3.5103211e+01      -1.7442892e+01       7.9975042e+00       3.2731633e+01      -1.6260848e+01       7.9969464e+00       3.0359826e+01      -1.5079259e+01       7.9963152e+00       2.7987760e+01      -1.3898186e+01       7.9955993e+00       2.5615419e+01      -1.2717659e+01       7.9948134e+00       2.3242804e+01      -1.1537680e+01       7.9939236e+00       2.0869881e+01      -1.0358320e+01       7.9929305e+00       1.8496636e+01      -9.1796036e+00       7.9918178e+00       1.6123039e+01      -8.0015935e+00       7.9905653e+00       1.3749059e+01      -6.8243558e+00       7.9891568e+00       1.1374654e+01      -5.6479775e+00       7.9876687e+00       8.9999907e+00      -4.4721196e+00       1.2521753e+05       1.2521425e+05       1.2521153e+05       1.2521018e+05       1.2521100e+05       1.2521450e+05       1.2522064e+05       1.2522893e+05       1.2523856e+05       1.2524864e+05       1.2525843e+05       1.2526741e+05       1.2527535e+05       1.2528217e+05       1.2528785e+05       1.2529235e+05       1.2529553e+05       1.2529719e+05       1.2529708e+05       1.2529498e+05
