      Time            FairTen1            FairTen2            FairTen3            FairTen4            FairTen5            FairTen6            FairTen7            FairTen8
    0.7000       2.4100864e+05       2.4101471e+05       2.4100697e+05       2.4101071e+05       2.4097350e+05       2.4095795e+05       2.4096568e+05       2.4097144e+05
    0.7200       2.4713153e+05       2.4713758e+05       2.4712859e+05       2.4713281e+05       2.4709399e+05       2.4707828e+05       2.4708727e+05       2.4709271e+05
    0.7400       2.5320324e+05       2.5320925e+05       2.5319886e+05       2.5320362e+05       2.5316315e+05       2.5314735e+05       2.5315773e+05       2.5316277e+05
    0.7600       2.5921056e+05       2.5921648e+05       2.5920456e+05       2.5920992e+05       2.5916776e+05       2.5915193e+05       2.5916385e+05       2.5916840e+05
    0.7800       2.6514037e+05       2.6514619e+05       2.6513255e+05       2.6513859e+05       2.6509470e+05       2.6507889e+05       2.6509252e+05       2.6509648e+05
    0.8000       2.7097974e+05       2.7098542e+05       2.7096991e+05       2.7097670e+05       2.7093104e+05       2.7091531e+05       2.7093082e+05       2.7093408e+05
    0.8200       2.7671602e+05       2.7672153e+05       2.7670397e+05       2.7671159e+05       2.7666410e+05       2.7664852e+05       2.7666608e+05       2.7666853e+05
    0.8400       2.8233689e+05       2.8234220e+05       2.8232239e+05       2.8233094e+05       2.8228155e+05       2.8226619e+05       2.8228599e+05       2.8228751e+05
    0.8600       2.8783042e+05       2.8783549e+05       2.8781324e+05       2.8782280e+05       2.8777146e+05       2.8775637e+05       2.8777862e+05       2.8777907e+05
    0.8800       2.9318507e+05       2.9318988e+05       2.9316497e+05       2.9317565e+05       2.9312227e+05       2.9310752e+05       2.9313243e+05       2.9313168e+05
    0.9000       2.9838971e+05       2.9839423e+05       2.9836643e+05       2.9837834e+05       2.9832282e+05       2.9830849e+05       2.9833629e+05       2.9833419e+05
    0.9200       3.0343359e+05       3.0343778e+05       3.0340686e+05       3.0342012e+05       3.0336237e+05       3.0334851e+05       3.0337943e+05       3.0337584e+05
    0.9400       3.0830633e+05       3.0831016e+05       3.0827587e+05       3.0829060e+05       3.0823051e+05       3.0821720e+05       3.0825148e+05       3.0824623e+05
    0.9600       3.1299793e+05       3.1300137e+05       3.1296346e+05       3.1297979e+05       3.1291723e+05       3.1290453e+05       3.1294244e+05       3.1293536e+05
    0.9800       3.1749878e+05       3.1750181e+05       3.1746000e+05       3.1747808e+05       3.1741291e+05       3.1740089e+05       3.1744270e+05       3.1743362e+05
    1.0000       3.2179968e+05       3.2180226e+05       3.2175627e+05       3.2177624e+05       3.2170832e+05       3.2169704e+05       3.2174303e+05       3.2173176e+05
    1.0200       3.2589182e+05       3.2589394e+05       3.2584346e+05       3.2586549e+05       3.2579466e+05       3.2578417e+05       3.2583464e+05       3.2582099e+05
    1.0400       3.2976687e+05       3.2976849e+05       3.2971322e+05       3.2973746e+05       3.2966354e+05       3.2965392e+05       3.2970918e+05       3.2969294e+05
    1.0600       3.3341692e+05       3.3341802e+05       3.3335764e+05       3.3338428e+05       3.3330707e+05       3.3329837e+05       3.3335875e+05       3.3333971e+05
    1.0800       3.3683457e+05       3.3683512e+05       3.3676929e+05       3.3679851e+05       3.3671781e+05       3.3671009e+05       3.3677592e+05       3.3675386e+05
    1.1000       3.4001287e+05       3.4001286e+05       3.3994123e+05       3.3997322e+05       3.3988880e+05       3.3988212e+05       3.3995375e+05       3.3992845e+05
    1.1200       3.4294538e+05       3.4294479e+05       3.4286699e+05       3.4290196e+05       3.4281359e+05       3.4280800e+05       3.4288579e+05       3.4285700e+05
    1.1400       3.4562617e+05       3.4562497e+05       3.4554064e+05       3.4557880e+05       3.4548620e+05       3.4548176e+05       3.4556609e+05       3.4553357e+05
    1.1600       3.4804980e+05       3.4804799e+05       3.4795673e+05       3.4799830e+05       3.4790122e+05       3.4789797e+05       3.4798923e+05       3.4795271e+05
    1.1800       3.5021140e+05       3.5020896e+05       3.5011036e+05       3.5015559e+05       3.5005371e+05       3.5005170e+05       3.5015029e+05       3.5010952e+05
    1.2000       3.5210663e+05       3.5210354e+05       3.5199719e+05       3.5204631e+05       3.5193933e+05       3.5193860e+05       3.5204495e+05       3.5199965e+05
    1.2200       3.5373174e+05       3.5372799e+05       3.5361347e+05       3.5366673e+05       3.5355432e+05       3.5355491e+05       3.5366943e+05       3.5361932e+05
    1.2400       3.5508360e+05       3.5507919e+05       3.5495605e+05       3.5501372e+05       3.5489552e+05       3.5489746e+05       3.5502061e+05       3.5496540e+05
    1.2600       3.5615971e+05       3.5615464e+05       3.5602242e+05       3.5608477e+05       3.5596042e+05       3.5596375e+05       3.5609596e+05       3.5603535e+05
    1.2800       3.5695895e+05       3.5695322e+05       3.5681153e+05       3.5687880e+05       3.5674795e+05       3.5675268e+05       3.5689437e+05       3.5682810e+05
    1.3000       3.5748185e+05       3.5747546e+05       3.5732388e+05       3.5739633e+05       3.5725862e+05       3.5726477e+05       3.5741635e+05       3.5734413e+05
    1.3200       3.5772925e+05       3.5772222e+05       3.5756033e+05       3.5763823e+05       3.5749328e+05       3.5750085e+05       3.5766273e+05       3.5758430e+05
    1.3400       3.5770329e+05       3.5769561e+05       3.5752302e+05       3.5760662e+05       3.5745406e+05       3.5746306e+05       3.5763564e+05       3.5755072e+05
    1.3600       3.5740652e+05       3.5739822e+05       3.5721450e+05       3.5730406e+05       3.5714349e+05       3.5715391e+05       3.5733763e+05       3.5724593e+05
    1.3800       3.5684026e+05       3.5683134e+05       3.5663590e+05       3.5673180e+05       3.5656269e+05       3.5657455e+05       3.5676998e+05       3.5667113e+05
    1.4000       3.5600357e+05       3.5599404e+05       3.5578620e+05       3.5588886e+05       3.5571057e+05       3.5572390e+05       3.5593174e+05       3.5582528e+05
    1.4200       3.5489299e+05       3.5488284e+05       3.5466175e+05       3.5477169e+05       3.5458348e+05       3.5459831e+05       3.5481940e+05       3.5470478e+05
    1.4400       3.5350712e+05       3.5349637e+05       3.5326133e+05       3.5337899e+05       3.5318021e+05       3.5319654e+05       3.5343157e+05       3.5330833e+05
    1.4600       3.5184736e+05       3.5183603e+05       3.5158631e+05       3.5171214e+05       3.5150209e+05       3.5151993e+05       3.5176964e+05       3.5163729e+05
    1.4800       3.4991651e+05       3.4990462e+05       3.4963955e+05       3.4977401e+05       3.4955200e+05       3.4957134e+05       3.4983639e+05       3.4969449e+05
    1.5000       3.4771931e+05       3.4770689e+05       3.4742580e+05       3.4756933e+05       3.4733467e+05       3.4735548e+05       3.4763657e+05       3.4748465e+05
    1.5200       3.4526173e+05       3.4524881e+05       3.4495105e+05       3.4510408e+05       3.4485610e+05       3.4487835e+05       3.4517610e+05       3.4501374e+05
    1.5400       3.4255098e+05       3.4253760e+05       3.4222252e+05       3.4238550e+05       3.4212347e+05       3.4214713e+05       3.4246221e+05       3.4228895e+05
    1.5600       3.3959519e+05       3.3958138e+05       3.3924835e+05       3.3942171e+05       3.3914495e+05       3.3916997e+05       3.3950299e+05       3.3931841e+05
    1.5800       3.3640341e+05       3.3638923e+05       3.3603762e+05       3.3622179e+05       3.3592959e+05       3.3595592e+05       3.3630752e+05       3.3611119e+05
    1.6000       3.3298541e+05       3.3297090e+05       3.3260009e+05       3.3279552e+05       3.3248714e+05       3.3251472e+05       3.3288551e+05       3.3267701e+05
    1.6200       3.2935150e+05       3.2933671e+05       3.2894609e+05       3.2915321e+05       3.2882793e+05       3.2885669e+05       3.2924731e+05       3.2902621e+05
    1.6400       3.2551252e+05       3.2549751e+05       3.2508644e+05       3.2530570e+05       3.2496278e+05       3.2499265e+05       3.2540371e+05       3.2516958e+05
    1.6600       3.2147972e+05       3.2146454e+05       3.2103240e+05       3.2126425e+05       3.2090293e+05       3.2093383e+05       3.2136596e+05       3.2111838e+05
    1.6800       3.1726470e+05       3.1724941e+05       3.1679558e+05       3.1704047e+05       3.1665999e+05       3.1669184e+05       3.1714566e+05       3.1688420e+05
    1.7000       3.1287940e+05       3.1286405e+05       3.1238791e+05       3.1264628e+05       3.1224588e+05       3.1227859e+05       3.1275472e+05       3.1247896e+05
    1.7200       3.0833601e+05       3.0832067e+05       3.0782160e+05       3.0809391e+05       3.0767280e+05       3.0770628e+05       3.0820535e+05       3.0791486e+05
    1.7400       3.0364697e+05       3.0363171e+05       3.0310908e+05       3.0339578e+05       3.0295319e+05       3.0298735e+05       3.0350996e+05       3.0320433e+05
    1.7600       2.9882491e+05       2.9880980e+05       2.9826299e+05       2.9856454e+05       2.9809967e+05       2.9813441e+05       2.9868120e+05       2.9836000e+05
    1.7800       2.9388262e+05       2.9386771e+05       2.9329611e+05       2.9361295e+05       2.9312502e+05       2.9316024e+05       2.9373181e+05       2.9339464e+05
    1.8000       2.8883295e+05       2.8881831e+05       2.8822131e+05       2.8855389e+05       2.8804210e+05       2.8807769e+05       2.8867467e+05       2.8832110e+05
    1.8200       2.8368883e+05       2.8367453e+05       2.8305150e+05       2.8340028e+05       2.8286384e+05       2.8289968e+05       2.8352268e+05       2.8315232e+05
    1.8400       2.7846318e+05       2.7844929e+05       2.7779963e+05       2.7816505e+05       2.7760315e+05       2.7763914e+05       2.7828877e+05       2.7790121e+05
    1.8600       2.7316890e+05       2.7315549e+05       2.7247860e+05       2.7286110e+05       2.7227295e+05       2.7230897e+05       2.7298584e+05       2.7258068e+05
    1.8800       2.6781886e+05       2.6780600e+05       2.6710126e+05       2.6750127e+05       2.6688608e+05       2.6692201e+05       2.6762672e+05       2.6720358e+05
    1.9000       2.6242580e+05       2.6241356e+05       2.6168037e+05       2.6209833e+05       2.6145529e+05       2.6149103e+05       2.6222418e+05       2.6178267e+05
    1.9200       2.5700238e+05       2.5699083e+05       2.5622859e+05       2.5666493e+05       2.5599326e+05       2.5602867e+05       2.5679086e+05       2.5633061e+05
    1.9400       2.5156112e+05       2.5155033e+05       2.5075845e+05       2.5121358e+05       2.5051248e+05       2.5054745e+05       2.5133928e+05       2.5085991e+05
    1.9600       2.4611436e+05       2.4610439e+05       2.4528227e+05       2.4575661e+05       2.4502530e+05       2.4505971e+05       2.4588177e+05       2.4538293e+05
    1.9800       2.4067426e+05       2.4066519e+05       2.3981224e+05       2.4030620e+05       2.3954389e+05       2.3957761e+05       2.4043049e+05       2.3991181e+05
    2.0000       2.3525275e+05       2.3524464e+05       2.3436027e+05       2.3487425e+05       2.3408016e+05       2.3411308e+05       2.3499737e+05       2.3445852e+05
    2.0200       2.2986153e+05       2.2985444e+05       2.2893808e+05       2.2947247e+05       2.2864583e+05       2.2867782e+05       2.2959409e+05       2.2903473e+05
    2.0400       2.2451203e+05       2.2450603e+05       2.2355709e+05       2.2411228e+05       2.2325232e+05       2.2328326e+05       2.2423210e+05       2.2365189e+05
    2.0600       2.1921540e+05       2.1921055e+05       2.1822846e+05       2.1880482e+05       2.1791078e+05       2.1794055e+05       2.1892254e+05       2.1832117e+05
    2.0800       2.1398252e+05       2.1397888e+05       2.1296306e+05       2.1356096e+05       2.1263208e+05       2.1266056e+05       2.1367627e+05       2.1305343e+05
    2.1000       2.0882395e+05       2.0882158e+05       2.0777145e+05       2.0839125e+05       2.0742677e+05       2.0745386e+05       2.0850385e+05       2.0785924e+05
    2.1200       2.0374992e+05       2.0374888e+05       2.0266388e+05       2.0330593e+05       2.0230510e+05       2.0233068e+05       2.0341553e+05       2.0274886e+05
    2.1400       1.9877037e+05       1.9877070e+05       1.9765027e+05       1.9831490e+05       1.9727700e+05       1.9730095e+05       1.9842122e+05       1.9773221e+05
    2.1600       1.9389489e+05       1.9389665e+05       1.9274022e+05       1.9342775e+05       1.9235204e+05       1.9237426e+05       1.9353051e+05       1.9281889e+05
    2.1800       1.8913272e+05       1.8913596e+05       1.8794297e+05       1.8865373e+05       1.8753948e+05       1.8755986e+05       1.8875265e+05       1.8801817e+05
    2.2000       1.8449279e+05       1.8449754e+05       1.8326744e+05       1.8400173e+05       1.8284822e+05       1.8286666e+05       1.8409655e+05       1.8333895e+05
    2.2200       1.7998365e+05       1.7998996e+05       1.7872219e+05       1.7948030e+05       1.7828682e+05       1.7830323e+05       1.7957077e+05       1.7878982e+05
    2.2400       1.7561351e+05       1.7562142e+05       1.7431543e+05       1.7509765e+05       1.7386350e+05       1.7387778e+05       1.7518351e+05       1.7437898e+05
    2.2600       1.7139024e+05       1.7139978e+05       1.7005502e+05       1.7086161e+05       1.6958609e+05       1.6959816e+05       1.7094263e+05       1.7011431e+05
    2.2800       1.6732133e+05       1.6733254e+05       1.6594845e+05       1.6677968e+05       1.6546210e+05       1.6547187e+05       1.6685563e+05       1.6600331e+05
    2.3000       1.6341392e+05       1.6342682e+05       1.6200287e+05       1.6285899e+05       1.6149867e+05       1.6150606e+05       1.6292965e+05       1.6205314e+05
    2.3200       1.5967480e+05       1.5968941e+05       1.5822507e+05       1.5910630e+05       1.5770257e+05       1.5770750e+05       1.5917146e+05       1.5827058e+05
    2.3400       1.5611039e+05       1.5612674e+05       1.5462147e+05       1.5552802e+05       1.5408023e+05       1.5408264e+05       1.5558750e+05       1.5466207e+05
    2.3600       1.5272676e+05       1.5274486e+05       1.5119813e+05       1.5213022e+05       1.5063770e+05       1.5063752e+05       1.5218381e+05       1.5123369e+05
    2.3800       1.4952961e+05       1.4954948e+05       1.4796076e+05       1.4891857e+05       1.4738070e+05       1.4737787e+05       1.4896611e+05       1.4799114e+05
    2.4000       1.4652429e+05       1.4654592e+05       1.4491470e+05       1.4589842e+05       1.4431456e+05       1.4430903e+05       1.4593973e+05       1.4493979e+05
    2.4200       1.4371576e+05       1.4373917e+05       1.4206493e+05       1.4307472e+05       1.4144425e+05       1.4143599e+05       1.4310965e+05       1.4208463e+05
    2.4400       1.4110864e+05       1.4113382e+05       1.3941607e+05       1.4045207e+05       1.3877441e+05       1.3876335e+05       1.4048049e+05       1.3943027e+05
    2.4600       1.3870717e+05       1.3873411e+05       1.3697236e+05       1.3803470e+05       1.3630925e+05       1.3629538e+05       1.3805647e+05       1.3698097e+05
    2.4800       1.3651519e+05       1.3654389e+05       1.3473766e+05       1.3582645e+05       1.3405266e+05       1.3403594e+05       1.3584147e+05       1.3474061e+05
    2.5000       1.3453618e+05       1.3456661e+05       1.3271544e+05       1.3383078e+05       1.3200810e+05       1.3198852e+05       1.3383894e+05       1.3271267e+05
    2.5200       1.3277319e+05       1.3280534e+05       1.3090880e+05       1.3205075e+05       1.3017868e+05       1.3015621e+05       1.3205196e+05       1.3090024e+05
    2.5400       1.3122888e+05       1.3126272e+05       1.2932038e+05       1.3048900e+05       1.2856705e+05       1.2854170e+05       1.3048319e+05       1.2930601e+05
    2.5600       1.2990545e+05       1.2994095e+05       1.2795244e+05       1.2914775e+05       1.2717547e+05       1.2714723e+05       1.2913485e+05       1.2793221e+05
    2.5800       1.2880466e+05       1.2884179e+05       1.2680674e+05       1.2802874e+05       1.2600573e+05       1.2597462e+05       1.2800873e+05       1.2678066e+05
    2.6000       1.2792782e+05       1.2796653e+05       1.2588464e+05       1.2713329e+05       1.2505920e+05       1.2502523e+05       1.2710614e+05       1.2585269e+05
    2.6200       1.2727511e+05       1.2731535e+05       1.2518656e+05       1.2646169e+05       1.2433642e+05       1.2429963e+05       1.2642742e+05       1.2514879e+05
    2.6400       1.2684587e+05       1.2688758e+05       1.2471181e+05       1.2601324e+05       1.2383673e+05       1.2379716e+05       1.2597190e+05       1.2466828e+05
    2.6600       1.2663906e+05       1.2668219e+05       1.2445948e+05       1.2578697e+05       1.2355925e+05       1.2351695e+05       1.2573862e+05       1.2441025e+05
    2.6800       1.2665289e+05       1.2669736e+05       1.2442779e+05       1.2578108e+05       1.2350225e+05       1.2345728e+05       1.2572578e+05       1.2437296e+05
    2.7000       1.2688519e+05       1.2693093e+05       1.2461461e+05       1.2599341e+05       1.2366362e+05       1.2361605e+05       1.2593127e+05       1.2455427e+05
    2.7200       1.2733465e+05       1.2738160e+05       1.2501820e+05       1.2642245e+05       1.2404142e+05       1.2399129e+05       1.2635350e+05       1.2495241e+05
    2.7400       1.2800118e+05       1.2804929e+05       1.2563825e+05       1.2706802e+05       1.2463522e+05       1.2458259e+05       1.2699228e+05       1.2556706e+05
    2.7600       1.2888633e+05       1.2893553e+05       1.2647581e+05       1.2793142e+05       1.2544578e+05       1.2539065e+05       1.2784885e+05       1.2639922e+05
    2.7800       1.2999093e+05       1.3004116e+05       1.2753221e+05       1.2901371e+05       1.2647463e+05       1.2641705e+05       1.2892436e+05       1.2745028e+05
    2.8000       1.3131404e+05       1.3136522e+05       1.2880651e+05       1.3031390e+05       1.2772087e+05       1.2766091e+05       1.3021783e+05       1.2871933e+05
    2.8200       1.3285426e+05       1.3290629e+05       1.3029748e+05       1.3183063e+05       1.2918331e+05       1.2912106e+05       1.3172796e+05       1.3020515e+05
    2.8400       1.3460931e+05       1.3466210e+05       1.3200284e+05       1.3356160e+05       1.3085970e+05       1.3079526e+05       1.3345246e+05       1.3190550e+05
    2.8600       1.3657641e+05       1.3662985e+05       1.3391992e+05       1.3550407e+05       1.3274742e+05       1.3268089e+05       1.3538862e+05       1.3381772e+05
    2.8800       1.3875194e+05       1.3880593e+05       1.3604521e+05       1.3765447e+05       1.3484299e+05       1.3477449e+05       1.3753290e+05       1.3593832e+05
    2.9000       1.4113147e+05       1.4118589e+05       1.3837442e+05       1.4000844e+05       1.3714225e+05       1.3707192e+05       1.3988097e+05       1.3826304e+05
    2.9200       1.4370961e+05       1.4376435e+05       1.4090228e+05       1.4256066e+05       1.3964001e+05       1.3956798e+05       1.4242753e+05       1.4078664e+05
    2.9400       1.4648046e+05       1.4653541e+05       1.4362292e+05       1.4530523e+05       1.4233044e+05       1.4225687e+05       1.4516671e+05       1.4350325e+05
    2.9600       1.4943770e+05       1.4949272e+05       1.4653007e+05       1.4823585e+05       1.4520729e+05       1.4513233e+05       1.4809222e+05       1.4640662e+05
    2.9800       1.5257458e+05       1.5262955e+05       1.4961705e+05       1.5134583e+05       1.4826392e+05       1.4818773e+05       1.5119739e+05       1.4949008e+05
    3.0000       1.5588398e+05       1.5593877e+05       1.5287676e+05       1.5462803e+05       1.5149330e+05       1.5141605e+05       1.5447510e+05       1.5274654e+05
    3.0200       1.5935834e+05       1.5941283e+05       1.5630168e+05       1.5807496e+05       1.5488794e+05       1.5480980e+05       1.5791786e+05       1.5616851e+05
    3.0400       1.6298971e+05       1.6304376e+05       1.5988393e+05       1.6167870e+05       1.5844000e+05       1.5836115e+05       1.6151778e+05       1.5974810e+05
    3.0600       1.6676965e+05       1.6682314e+05       1.6361515e+05       1.6543086e+05       1.6214120e+05       1.6206181e+05       1.6526649e+05       1.6347698e+05
    3.0800       1.7068935e+05       1.7074215e+05       1.6748659e+05       1.6932269e+05       1.6598284e+05       1.6590310e+05       1.6915524e+05       1.6734640e+05
    3.1000       1.7473961e+05       1.7479158e+05       1.7148911e+05       1.7334504e+05       1.6995585e+05       1.6987594e+05       1.7317489e+05       1.7134724e+05
    3.1200       1.7891098e+05       1.7896199e+05       1.7561326e+05       1.7748845e+05       1.7405083e+05       1.7397094e+05       1.7731601e+05       1.7547005e+05
    3.1400       1.8319374e+05       1.8324366e+05       1.7984940e+05       1.8174329e+05       1.7825814e+05       1.7817846e+05       1.8156896e+05       1.7970519e+05
    3.1600       1.8757794e+05       1.8762664e+05       1.8418761e+05       1.8609963e+05       1.8256794e+05       1.8248866e+05       1.8592384e+05       1.8404276e+05
    3.1800       1.9205343e+05       1.9210079e+05       1.8861778e+05       1.9054735e+05       1.8697018e+05       1.8689148e+05       1.9037052e+05       1.8847266e+05
    3.2000       1.9660991e+05       1.9665580e+05       1.9312963e+05       1.9507620e+05       1.9145459e+05       1.9137667e+05       1.9489875e+05       1.9298460e+05
    3.2200       2.0123688e+05       2.0128117e+05       1.9771271e+05       1.9967571e+05       1.9601078e+05       1.9593383e+05       1.9949809e+05       1.9756814e+05
    3.2400       2.0592367e+05       2.0596625e+05       2.0235643e+05       2.0433529e+05       2.0062821e+05       2.0055242e+05       2.0415794e+05       2.0221269e+05
    3.2600       2.1065954e+05       2.1070029e+05       2.0705005e+05       2.0904422e+05       2.0529620e+05       2.0522176e+05       2.0886759e+05       2.0690752e+05
    3.2800       2.1543364e+05       2.1547244e+05       2.1178277e+05       2.1379170e+05       2.1000399e+05       2.0993108e+05       2.1361623e+05       2.1164183e+05
    3.3000       2.2023504e+05       2.2027178e+05       2.1654372e+05       2.1856685e+05       2.1474074e+05       2.1466956e+05       2.1839299e+05       2.1640474e+05
    3.3200       2.2505280e+05       2.2508736e+05       2.2132199e+05       2.2335876e+05       2.1949560e+05       2.1942631e+05       2.2318697e+05       2.2118534e+05
    3.3400       2.2987596e+05       2.2990824e+05       2.2610663e+05       2.2815653e+05       2.2425766e+05       2.2419045e+05       2.2798724e+05       2.2597270e+05
    3.3600       2.3469357e+05       2.3472348e+05       2.3088677e+05       2.3294925e+05       2.2901608e+05       2.2895112e+05       2.3278292e+05       2.3075592e+05
    3.3800       2.3949475e+05       2.3952218e+05       2.3565153e+05       2.3772609e+05       2.3376003e+05       2.3369750e+05       2.3756316e+05       2.3552414e+05
    3.4000       2.4426869e+05       2.4429355e+05       2.4039014e+05       2.4247626e+05       2.3847877e+05       2.3841884e+05       2.4231717e+05       2.4026656e+05
    3.4200       2.4900468e+05       2.4902688e+05       2.4509192e+05       2.4718911e+05       2.4316166e+05       2.4310448e+05       2.4703428e+05       2.4497250e+05
    3.4400       2.5369212e+05       2.5371159e+05       2.4974630e+05       2.5185408e+05       2.4779816e+05       2.4774389e+05       2.5170394e+05       2.4963140e+05
    3.4600       2.5832059e+05       2.5833724e+05       2.5434287e+05       2.5646077e+05       2.5237789e+05       2.5232668e+05       2.5631574e+05       2.5423283e+05
    3.4800       2.6287980e+05       2.6289356e+05       2.5887139e+05       2.6099895e+05       2.5689064e+05       2.5684263e+05       2.6085944e+05       2.5876654e+05
    3.5000       2.6735968e+05       2.6737049e+05       2.6332180e+05       2.6545858e+05       2.6132636e+05       2.6128170e+05       2.6532497e+05       2.6322245e+05
    3.5200       2.7175037e+05       2.7175816e+05       2.6768424e+05       2.6982982e+05       2.6567524e+05       2.6563406e+05       2.6970251e+05       2.6759071e+05
    3.5400       2.7604222e+05       2.7604694e+05       2.7194910e+05       2.7410307e+05       2.6992767e+05       2.6989010e+05       2.7398242e+05       2.7186168e+05
