      Time            FairTen1            FairTen2            FairTen3            FairTen4            FairTen5            FairTen6            FairTen7            FairTen8            FairTen9           FairTen10           FairTen11           FairTen12
    0.6800       4.2644015e+04       4.2681167e+04       8.3910804e+04       4.9538390e+04       8.3891862e+04       4.9523819e+04       6.4239413e+04       6.4267247e+04       7.4723058e+04       8.2413822e+04       7.4715116e+04       8.2399963e+04
    0.7000       3.8761241e+04       3.8799662e+04       8.1756075e+04       4.5915189e+04       8.1736877e+04       4.5900013e+04       6.1082326e+04       6.1111296e+04       7.2111082e+04       8.0094328e+04       7.2103009e+04       8.0080224e+04
    0.7200       3.4909091e+04       3.4948730e+04       7.9608237e+04       4.2313615e+04       7.9588851e+04       4.2297850e+04       5.7922468e+04       5.7952559e+04       6.9503350e+04       7.7771823e+04       6.9495170e+04       7.7757517e+04
    0.7400       3.1095808e+04       3.1136612e+04       7.7471080e+04       3.8740820e+04       7.7451577e+04       3.8724485e+04       5.4765124e+04       5.4796317e+04       6.6904461e+04       7.5450068e+04       6.6896200e+04       7.5435604e+04
    0.7600       2.7329495e+04       2.7371407e+04       7.5348369e+04       3.5203845e+04       7.5328823e+04       3.5186963e+04       5.1615534e+04       5.1647807e+04       6.4318968e+04       7.3132801e+04       6.4310654e+04       7.3118226e+04
    0.7800       2.3618225e+04       2.3661182e+04       7.3243893e+04       3.1709720e+04       7.3224381e+04       3.1692318e+04       4.8478971e+04       4.8512300e+04       6.1751450e+04       7.0823812e+04       6.1743113e+04       7.0809174e+04
    0.8000       1.9970039e+04       2.0013976e+04       7.1161477e+04       2.8265484e+04       7.1142076e+04       2.8247591e+04       4.5360758e+04       4.5395117e+04       5.9206523e+04       6.8526960e+04       5.9198193e+04       6.8512311e+04
    0.8200       1.6392907e+04       1.6437753e+04       6.9104959e+04       2.4878149e+04       6.9085752e+04       2.4859798e+04       4.2266233e+04       4.2301594e+04       5.6688808e+04       6.6246144e+04       5.6680516e+04       6.6231536e+04
    0.8400       1.2894723e+04       1.2940404e+04       6.7078153e+04       2.1554708e+04       6.7059220e+04       2.1535937e+04       3.9200724e+04       3.9237056e+04       5.4202901e+04       6.3985272e+04       5.4194679e+04       6.3970758e+04
    0.8600       9.4832772e+03       9.5297115e+03       6.5084793e+04       1.8302116e+04       6.5066220e+04       1.8282965e+04       3.6169491e+04       3.6206759e+04       5.1753318e+04       6.1748212e+04       5.1745200e+04       6.1733845e+04
    0.8800       6.1662715e+03       6.2133728e+03       6.3128503e+04       1.5127299e+04       6.3110373e+04       1.5107813e+04       3.3177679e+04       3.3215849e+04       4.9344456e+04       5.9538747e+04       4.9336474e+04       5.9524583e+04
    0.9000       2.9514541e+03       2.9991241e+03       6.1212763e+04       1.2037230e+04       6.1195162e+04       1.2017459e+04       3.0230303e+04       3.0269336e+04       4.6980563e+04       5.7360552e+04       4.6972751e+04       5.7346648e+04
    0.9200       1.1252605e+02       1.0731897e+02       5.9340902e+04       9.0390698e+03       5.9323915e+04       9.0190718e+03       2.7332223e+04       2.7372079e+04       4.4665730e+04       5.5217186e+04       4.4658121e+04       5.5203597e+04
    0.9400       1.2697694e+02       1.2701835e+02       5.7516113e+04       6.1404596e+03       5.7499804e+04       6.1203054e+03       2.4488153e+04       2.4528791e+04       4.2403885e+04       5.3112088e+04       4.2396516e+04       5.3098872e+04
    0.9600       1.2446884e+02       1.2439027e+02       5.5741702e+04       3.3494278e+03       5.5726110e+04       3.3292121e+03       2.1703047e+04       2.1744424e+04       4.0198699e+04       5.1048698e+04       4.0191607e+04       5.1035910e+04
    0.9800       1.2146690e+02       1.2141110e+02       5.4020857e+04       6.7786170e+02       5.4006033e+04       6.5782306e+02       1.8982302e+04       1.9024375e+04       3.8053509e+04       4.9030523e+04       3.8046734e+04       4.9018221e+04
    1.0000       1.1725298e+02       1.1722121e+02       5.2355952e+04       1.2485976e+02       5.2341972e+04       1.2502171e+02       1.6331193e+04       1.6373916e+04       3.5971481e+04       4.7061011e+04       3.5965062e+04       4.7049254e+04
    1.0200       1.1226559e+02       1.1225122e+02       5.0748820e+04       1.1979046e+02       5.0735721e+04       1.1975649e+02       1.3754425e+04       1.3797746e+04       3.3955633e+04       4.5143504e+04       3.3949609e+04       4.5132351e+04
    1.0400       1.0682613e+02       1.0682427e+02       4.9201880e+04       1.1388958e+02       4.9189706e+04       1.1384644e+02       1.1256447e+04       1.1300310e+04       3.2008650e+04       4.3281364e+04       3.2003056e+04       4.3270878e+04
    1.0600       1.0111108e+02       1.0111880e+02       4.7716827e+04       1.0747182e+02       4.7705623e+04       1.0743361e+02       8.8411088e+03       8.8854534e+03       3.0133124e+04       4.1477742e+04       3.0127994e+04       4.1467984e+04
    1.0800       9.5216367e+01       9.5232001e+01       4.6295453e+04       1.0076384e+02       4.6285256e+04       1.0072992e+02       6.5122177e+03       6.5569813e+03       2.8331568e+04       3.9735567e+04       2.8326937e+04       3.9726594e+04
    1.1000       8.9193010e+01       8.9215549e+01       4.4939889e+04       9.3940542e+01       4.4930741e+04       9.3909162e+01       4.2735763e+03       4.3186886e+03       2.6606356e+04       3.8057627e+04       2.6602258e+04       3.8049497e+04
    1.1200       8.3094503e+01       8.3122823e+01       4.3651984e+04       8.7108304e+01       4.3643926e+04       8.7078061e+01       2.1290940e+03       2.1744758e+03       2.4959841e+04       3.6446509e+04       2.4956311e+04       3.6439279e+04
    1.1400       7.6982635e+01       7.7015755e+01       4.2433762e+04       8.0329124e+01       4.2426835e+04       8.0298976e+01       8.5474590e+01       1.3015081e+02       2.3394298e+04       3.4904688e+04       2.3391372e+04       3.4898413e+04
    1.1600       7.0914510e+01       7.0951516e+01       4.1287176e+04       7.3639485e+01       4.1281422e+04       7.3608657e+01       8.8034454e+01       8.8422578e+01       2.1911894e+04       3.3434558e+04       2.1909607e+04       3.3429294e+04
    1.1800       6.4921220e+01       6.4961137e+01       4.0213878e+04       6.7083004e+01       4.0209341e+04       6.7050701e+01       8.3883383e+01       8.4019830e+01       2.0514619e+04       3.2038322e+04       2.0512997e+04       3.2034108e+04
    1.2000       5.9042893e+01       5.9084872e+01       3.9215399e+04       6.0719612e+01       3.9212126e+04       6.0685883e+01       8.1355446e+01       8.1429459e+01       1.9204133e+04       3.0717922e+04       1.9203188e+04       3.0714777e+04
    1.2200       5.3316496e+01       5.3359787e+01       3.8293020e+04       5.4634095e+01       3.8291057e+04       5.4599276e+01       7.8190770e+01       7.8239754e+01       1.7981874e+04       2.9475068e+04       1.7981625e+04       2.9473019e+04
    1.2400       4.7772920e+01       4.7816895e+01       3.7447855e+04       4.8902017e+01       3.7447241e+04       4.8866468e+01       7.4498105e+01       7.4534757e+01       1.6849155e+04       2.8311313e+04       1.6849632e+04       2.8310398e+04
    1.2600       4.2434889e+01       4.2479040e+01       3.6680883e+04       4.3576972e+01       3.6681656e+04       4.3540966e+01       7.0488811e+01       7.0519411e+01       1.5807090e+04       2.7228017e+04       1.5808301e+04       2.7228253e+04
    1.2800       3.7315806e+01       3.7359725e+01       3.5992953e+04       3.8689189e+01       3.5995146e+04       3.8652861e+01       6.6302293e+01       6.6330408e+01       1.4856732e+04       2.6226450e+04       1.4858698e+04       2.6227868e+04
    1.3000       3.2420279e+01       3.2463647e+01       3.5384833e+04       3.4247112e+01       3.5388478e+04       3.4210464e+01       6.2021439e+01       6.2049173e+01       1.3999086e+04       2.5307828e+04       1.4001821e+04       2.5310453e+04
    1.3200       2.7746234e+01       2.7788791e+01       3.4857212e+04       3.0240491e+01       3.4862336e+04       3.0203434e+01       5.7696511e+01       5.7725128e+01       1.3235071e+04       2.4473297e+04       1.3238584e+04       2.4477148e+04
    1.3400       2.3288055e+01       2.3329584e+01       3.4410687e+04       2.6644086e+01       3.4417317e+04       2.6606507e+01       5.3366227e+01       5.3396138e+01       1.2565566e+04       2.3723954e+04       1.2569873e+04       2.3729054e+04
    1.3600       1.9040436e+01       1.9080728e+01       3.4045766e+04       2.3421458e+01       3.4053927e+04       2.3383274e+01       4.9076939e+01       4.9108026e+01       1.1991355e+04       2.3060803e+04       1.1996462e+04       2.3067169e+04
    1.3800       1.4999458e+01       1.5038403e+01       3.3762843e+04       2.0528484e+01       3.3772558e+04       2.0489679e+01       4.4866697e+01       4.4898673e+01       1.1513097e+04       2.2484718e+04       1.1519014e+04       2.2492364e+04
    1.4000       1.1133315e+01       1.1170920e+01       3.3562184e+04       1.7913149e+01       3.3573473e+04       1.7873676e+01       4.0765014e+01       4.0797496e+01       1.1131333e+04       2.1996429e+04       1.1138066e+04       2.2005369e+04
    1.4200       7.4726458e+00       7.5074545e+00       3.3443921e+04       1.5507837e+01       3.3456802e+04       1.5467522e+01       3.6793406e+01       3.6825984e+01       1.0846448e+04       2.1596496e+04       1.0853999e+04       2.1606741e+04
    1.4400       4.4050153e+00       4.4284301e+00       3.3408043e+04       1.3257990e+01       3.3422530e+04       1.3216972e+01       3.2965850e+01       3.2998140e+01       1.0658680e+04       2.1285318e+04       1.0667054e+04       2.1296876e+04
    1.4600       3.7860799e+00       3.7717510e+00       3.3454406e+04       1.1114419e+01       3.3470513e+04       1.1073281e+01       2.9289876e+01       2.9321546e+01       1.0568131e+04       2.1063137e+04       1.0577327e+04       2.1076016e+04
    1.4800       6.3721805e+00       6.3389074e+00       3.3582765e+04       8.9810111e+00       3.3600502e+04       8.9407338e+00       2.5768274e+01       2.5799056e+01       1.0574764e+04       2.0930056e+04       1.0584779e+04       2.0944258e+04
    1.5000       9.8812409e+00       9.8440142e+00       3.3792696e+04       6.7713701e+00       3.3812070e+04       6.7326234e+00       2.2400808e+01       2.2430500e+01       1.0678455e+04       2.0886051e+04       1.0689287e+04       2.0901578e+04
    1.5200       1.3626783e+01       1.3588169e+01       3.4083664e+04       4.4833242e+00       3.4104680e+04       4.4467997e+00       1.9180562e+01       1.9209113e+01       1.0878933e+04       2.0930984e+04       1.0890575e+04       2.0947836e+04
    1.5400       1.7478844e+01       1.7439447e+01       3.4455027e+04       2.3766410e+00       3.4477685e+04       2.3472298e+00       1.6050952e+01       1.6078584e+01       1.1175761e+04       2.1064636e+04       1.1188204e+04       2.1082809e+04
    1.5600       2.1402707e+01       2.1362669e+01       3.4906032e+04       2.3931139e+00       3.4930332e+04       2.3991944e+00       1.2951991e+01       1.2978825e+01       1.1568390e+04       2.1286605e+04       1.1581625e+04       2.1306094e+04
    1.5800       2.5519669e+01       2.5520959e+01       3.5435832e+04       4.9468939e+00       3.5461770e+04       4.9638000e+00       9.8650606e+00       9.8911063e+00       1.2056140e+04       2.1596365e+04       1.2070154e+04       2.1617161e+04
    1.6000       2.8980857e+01       2.8993015e+01       3.6043474e+04       8.1770428e+00       3.6071044e+04       8.1932148e+00       6.7873870e+00       6.8125288e+00       1.2638213e+04       2.1993257e+04       1.2652990e+04       2.2015349e+04
    1.6200       3.1134459e+01       3.1110063e+01       3.6727899e+04       1.1775891e+01       3.6757091e+04       1.1788973e+01       3.7498711e+00       3.7732427e+00       1.3313695e+04       2.2476484e+04       1.3329220e+04       2.2499858e+04
    1.6400       3.5422917e+01       3.5378373e+01       3.7487943e+04       1.5782858e+01       3.7518744e+04       1.5791817e+01       1.2641489e+00       1.2696956e+00       1.4081561e+04       2.3045123e+04       1.4097817e+04       2.3069763e+04
    1.6600       4.0007246e+01       3.9960224e+01       3.8322330e+04       2.0602095e+01       3.8354726e+04       2.0607976e+01       3.0262500e+00       3.0020801e+00       1.4940694e+04       2.3698115e+04       1.4957659e+04       2.3724004e+04
    1.6800       4.5047282e+01       4.5001534e+01       3.9229677e+04       2.7673278e+01       3.9263650e+04       2.7662557e+01       9.0570044e+00       3.9275186e+00       1.5889888e+04       2.4434278e+04       1.5907541e+04       2.4461393e+04
    1.7000       5.1352419e+01       5.1305283e+01       4.0208486e+04       3.2614680e+01       4.0244015e+04       3.2609026e+01       5.8309841e+00       5.8557771e+00       1.6927859e+04       2.5252303e+04       1.6946175e+04       2.5280620e+04
    1.7200       5.9249315e+01       5.9198250e+01       4.1257140e+04       3.9564781e+01       4.1294203e+04       3.9562816e+01       2.0887564e+01       2.0844545e+01       1.8053240e+04       2.6150757e+04       1.8072192e+04       2.6180245e+04
    1.7400       6.9223779e+01       6.9166295e+01       4.2373906e+04       4.7881625e+01       4.2412478e+04       4.7880661e+01       2.6769932e+01       2.6511419e+01       1.9264562e+04       2.7128081e+04       1.9284123e+04       2.7158713e+04
    1.7600       8.2105254e+01       8.2039212e+01       4.3556937e+04       5.7802285e+01       4.3596988e+04       5.7804286e+01       2.5545481e+01       2.5604235e+01       2.0560228e+04       2.8182599e+04       2.0580367e+04       2.8214345e+04
    1.7800       1.0017284e+02       1.0010063e+02       4.4804279e+04       6.9898473e+01       4.4845780e+04       6.9914856e+01       3.4189418e+01       3.4269978e+01       2.1938487e+04       2.9312521e+04       2.1959169e+04       2.9345345e+04
    1.8000       1.2949063e+02       1.2945094e+02       4.6113892e+04       8.5582150e+01       4.6156808e+04       8.5629907e+01       4.4308349e+01       4.4431443e+01       2.3397411e+04       3.0515946e+04       2.3418602e+04       3.0549812e+04
    1.8200       2.0556671e+02       2.0622693e+02       4.7483656e+04       1.0664316e+02       4.7527951e+04       1.0680166e+02       5.8091709e+01       5.8296449e+01       2.4934905e+04       3.1790875e+04       2.4956566e+04       3.1825745e+04
    1.8400       2.3874966e+03       2.3874434e+03       4.8911379e+04       1.4429968e+02       4.8957016e+04       1.4495978e+02       7.7871874e+01       7.8345049e+01       2.6548709e+04       3.3135217e+04       2.6570798e+04       3.3171048e+04
    1.8600       4.2544633e+03       4.2720868e+03       5.0395104e+04       2.7072636e+02       5.0442042e+04       2.7409712e+02       1.1699616e+02       1.1825551e+02       2.8236352e+04       3.4546844e+04       2.8258827e+04       3.4583594e+04
    1.8800       6.3471993e+03       6.3495435e+03       5.1932900e+04       1.9383847e+03       5.1981099e+04       1.9406229e+03       2.7820195e+02       2.8449131e+02       2.9995134e+04       3.6023620e+04       3.0017951e+04       3.6061244e+04
    1.9000       9.5497864e+03       9.5530194e+03       5.3522127e+04       4.2115740e+03       5.3571548e+04       4.2413884e+03       1.7352676e+03       1.7367003e+03       3.1822180e+04       3.7563323e+04       3.1845292e+04       3.7601777e+04
    1.9200       1.1771851e+04       1.1779674e+04       5.5159645e+04       5.4317716e+03       5.5210221e+04       5.4482471e+03       3.8659178e+03       3.8967297e+03       3.3714340e+04       3.9163620e+04       3.3737701e+04       3.9202861e+04
    1.9400       1.4923577e+04       1.4924046e+04       5.6842496e+04       8.0707843e+03       5.6894144e+04       8.0777700e+03       4.8991245e+03       4.9231146e+03       3.5668137e+04       4.0821998e+04       3.5691699e+04       4.0861986e+04
    1.9600       1.8241906e+04       1.8244623e+04       5.8566604e+04       1.0277444e+04       5.8619271e+04       1.0303250e+04       7.0796704e+03       7.0878042e+03       3.7679970e+04       4.2535658e+04       3.7703691e+04       4.2576359e+04
    1.9800       2.1280318e+04       2.1281577e+04       6.0328509e+04       1.2664641e+04       6.0382120e+04       1.2679749e+04       8.9451980e+03       8.9760871e+03       3.9745834e+04       4.4301736e+04       3.9769666e+04       4.4343101e+04
    2.0000       2.4848348e+04       2.4846109e+04       6.2125033e+04       1.5572143e+04       6.2179504e+04       1.5589157e+04       1.0797325e+04       1.0815173e+04       4.1861401e+04       4.6117173e+04       4.1885284e+04       4.6159147e+04
    2.0200       2.8311204e+04       2.8309470e+04       6.3951969e+04       1.8191623e+04       6.4007233e+04       1.8214220e+04       1.3116995e+04       1.3134194e+04       4.4022613e+04       4.7978680e+04       4.4046511e+04       4.8021227e+04
    2.0400       3.1809658e+04       3.1805321e+04       6.5806264e+04       2.1107279e+04       6.5862236e+04       2.1124245e+04       1.5174265e+04       1.5198459e+04       4.6225410e+04       4.9883177e+04       4.6249273e+04       4.9926241e+04
    2.0600       3.5505206e+04       3.5499054e+04       6.7684247e+04       2.4136760e+04       6.7740840e+04       2.4157337e+04       1.7422261e+04       1.7437928e+04       4.8465721e+04       5.1827464e+04       4.8489492e+04       5.1870986e+04
    2.0800       3.9095908e+04       3.9088828e+04       6.9582088e+04       2.7081475e+04       6.9639220e+04       2.7102262e+04       1.9794001e+04       1.9812635e+04       5.0739582e+04       5.3808355e+04       5.0763224e+04       5.3852294e+04
    2.1000       4.2762891e+04       4.2753552e+04       7.1496543e+04       3.0203430e+04       7.1554118e+04       3.0222313e+04       2.2071730e+04       2.2090067e+04       5.3042936e+04       5.5822745e+04       5.3066392e+04       5.5867036e+04
    2.1200       4.6494030e+04       4.6483373e+04       7.3423631e+04       3.3301892e+04       7.3481555e+04       3.3322724e+04       2.4500914e+04       2.4515482e+04       5.5371689e+04       5.7867327e+04       5.5394907e+04       5.7911913e+04
    2.1400       5.0215416e+04       5.0203295e+04       7.5359659e+04       3.6408246e+04       7.5417836e+04       3.6428117e+04       2.6928941e+04       2.6945086e+04       5.7721706e+04       5.9938800e+04       5.7744642e+04       5.9983627e+04
    2.1600       5.4009144e+04       5.3995211e+04       7.7301006e+04       3.9610687e+04       7.7359332e+04       3.9630369e+04       2.9347266e+04       2.9361310e+04       6.0088706e+04       6.2033758e+04       6.0111301e+04       6.2078756e+04
    2.1800       5.7811853e+04       5.7796585e+04       7.9243648e+04       4.2818336e+04       7.9302020e+04       4.2838653e+04       3.1839742e+04       3.1852536e+04       6.2468346e+04       6.4148636e+04       6.2490551e+04       6.4193744e+04
    2.2000       6.1612331e+04       6.1595488e+04       8.1183883e+04       4.6077032e+04       8.1242195e+04       4.6096501e+04       3.4336796e+04       3.4349951e+04       6.4856214e+04       6.6279883e+04       6.4877976e+04       6.6325037e+04
    2.2200       6.5428529e+04       6.5410160e+04       8.3117834e+04       4.9372508e+04       8.3175974e+04       4.9391927e+04       3.6878188e+04       3.6889723e+04       6.7247812e+04       6.8423877e+04       6.7269075e+04       6.8469006e+04
    2.2400       6.9220799e+04       6.9201088e+04       8.5041474e+04       5.2663586e+04       8.5099332e+04       5.2682713e+04       3.9458514e+04       3.9469459e+04       6.9638623e+04       7.0576985e+04       6.9659337e+04       7.0622026e+04
    2.2600       7.2992622e+04       7.2971469e+04       8.6950921e+04       5.5970314e+04       8.7008382e+04       5.5988681e+04       4.2039456e+04       4.2049735e+04       7.2024098e+04       7.2735631e+04       7.2044209e+04       7.2780512e+04
    2.2800       7.6734499e+04       7.6712041e+04       8.8842159e+04       5.9263651e+04       8.8899106e+04       5.9281635e+04       4.4640846e+04       4.4649831e+04       7.4399688e+04       7.4896222e+04       7.4419142e+04       7.4940874e+04
    2.3000       8.0424095e+04       8.0400408e+04       9.0711329e+04       6.2529485e+04       9.0767643e+04       6.2546731e+04       4.7245428e+04       4.7253743e+04       7.6760901e+04       7.7055177e+04       7.6779648e+04       7.7099530e+04
    2.3200       8.4059569e+04       8.4034676e+04       9.2554659e+04       6.5766628e+04       9.2610220e+04       6.5783064e+04       4.9841341e+04       4.9848663e+04       7.9103283e+04       7.9208916e+04       7.9121270e+04       7.9252897e+04
    2.3400       8.7626130e+04       8.7600164e+04       9.4368361e+04       6.8952926e+04       9.4423048e+04       6.8968622e+04       5.2433810e+04       5.2440090e+04       8.1422415e+04       8.1353815e+04       8.1439592e+04       8.1397351e+04
    2.3600       9.1111060e+04       9.1084089e+04       9.6148804e+04       7.2082862e+04       9.6202494e+04       7.2097584e+04       5.5005981e+04       5.5011431e+04       8.3713908e+04       8.3486219e+04       8.3730224e+04       8.3529237e+04
    2.3800       9.4508064e+04       9.4480174e+04       9.7892441e+04       7.5149663e+04       9.7945011e+04       7.5163414e+04       5.7552473e+04       5.7556878e+04       8.5973403e+04       8.5602440e+04       8.5988809e+04       8.5644863e+04
    2.4000       9.7807080e+04       9.7778385e+04       9.9595766e+04       7.8143202e+04       9.9647093e+04       7.8155914e+04       6.0069670e+04       6.0073135e+04       8.8196611e+04       8.7698812e+04       8.8211059e+04       8.7740567e+04
