time,pos_surge,vel_surge,acc_surge,pos_sway,vel_sway,acc_sway,pos_heave,vel_heave,acc_heave,pos_roll,vel_roll,acc_roll,pos_pitch,vel_pitch,acc_pitch,pos_yaw,vel_yaw,acc_yaw
0,25.7,0,-1.69859673026179e-05,2.16840434497101e-19,0,-5.8051304115701e-09,4.1,0,-0.0724047440746918,-4.06575814682064e-20,0,-2.74883993690042e-05,-1.35525271560688e-20,0,-2.835423988832e-06,-4.96308367531817e-24,0,-2.6956963737708e-10
0.02,25.6999999944382,-6.09976688095065e-07,0.0779557461921924,3.40693853643592e-09,4.25904026640041e-07,2.61379235684054e-05,4.09997844585292,-0.00233209741965623,-0.822049440996099,-5.66572035996528e-09,-5.70754064286831e-07,-2.70900668710387e-05,-8.21702484251976e-10,-8.8425837134712e-08,-0.0106222167615457,-1.96254714399033e-12,-2.43925577935562e-10,-8.98819169191801e-07
0.04,25.7000267933775,0.00305440045807853,0.190141080754765,2.16660863578038e-08,1.55080117198579e-06,7.17479425770371e-05,4.09965528506528,-0.0337191949566082,-1.94218746385959,-2.53430005972267e-08,-1.49181825964202e-06,-5.54148628764679e-05,-3.5072882077116e-06,-0.000396546539850791,-0.0244068101104196,-4.93478852887016e-10,-5.91348169877568e-08,-3.96139064395389e-06
0.06,25.700131305131,0.00763879254083091,0.262749424604278,7.70436773318804e-08,4.34615766948368e-06,0.000180194733169799,4.09850024473334,-0.0854790221977544,-3.04915740509698,-6.86907606816506e-08,-2.93972466731159e-06,-8.42230252345304e-05,-1.71943375783993e-05,-0.00100895703775606,-0.0354027996218919,-2.77622403666643e-09,-1.81160147175442e-07,-7.54514415487387e-06
0.08,25.7003363970651,0.0129339264127113,0.28174149367445,2.1274474999472e-07,9.72131581741665e-06,0.000330347006484641,4.09612792684653,-0.15444056324723,-3.85321959334581,-1.46037452228725e-07,-4.87587771441893e-06,-0.00010818734529343,-4.46952649899749e-05,-0.00175911520990435,-0.0407219068714913,-8.13206015061818e-09,-3.65047436904671e-07,-1.06453317237654e-05
0.1,25.7006477388861,0.018123571268086,0.258568044118817,4.84362448549288e-07,1.79305138824252e-05,0.000478640672647543,4.09225954879507,-0.233603277635946,-4.21184138509755,-2.65844331925519e-07,-7.15202239504987e-06,-0.000121909439531101,-8.77640575085455e-05,-0.00254712045673272,-0.0404309775148858,-1.76093118815606e-08,-5.88472809597016e-07,-1.21212500072344e-05
0.12,25.7010576856215,0.0227400389836438,0.219052737557222,9.44099051452567e-07,2.83644244400848e-05,0.000576453843903288,4.08677228500147,-0.314871418966077,-4.13211020597202,-4.32886446815693e-07,-9.56017704861536e-06,-0.000123768596298701,-0.000146291620934659,-0.00329279244232114,-0.0364461306173475,-3.16725915477638e-08,-8.18535328569425e-07,-1.17058893858849e-05
0.14,25.7015535282564,0.0267351342467941,0.186065451887531,1.62443506097505e-06,3.97185644269314e-05,0.000592815677173061,4.07969631234654,-0.391413853818728,-3.73353047456885,-6.47693824118169e-07,-1.18940671757932e-05,-0.000115179162472559,-0.000218935352896521,-0.00395464808203189,-0.0312128079627078,-5.01331693077354e-08,-1.02537811260455e-06,-9.84469960792489e-06
0.16,25.7021247931144,0.0303430181751086,0.171271619078902,2.52847552767326e-06,5.04592540337658e-05,0.000526595478448619,4.07117285622994,-0.459136571151608,-3.18937817984268,-9.07101187809985e-07,-1.39981931488169e-05,-9.98808080500432e-05,-0.000303923366144952,-0.00452962822126017,-0.0266815954040298,-7.23199622444944e-08,-1.19217676301807e-06,-7.4257360089021e-06
0.18,25.7027668781671,0.0338764048371556,0.174240746775643,3.63074049409647e-06,5.93566147749191e-05,0.000405107728176372,4.06139366711597,-0.517062949388646,-2.66742982067765,-1.20560370312574e-06,-1.5797553111327e-05,-8.26596195052829e-05,-0.000399703556241238,-0.00503953460177185,-0.0238300996121862,-9.738514749149e-08,-1.31798446691408e-06,-5.3175829179044e-06
