time,pos_surge,vel_surge,acc_surge,pos_sway,vel_sway,acc_sway,pos_heave,vel_heave,acc_heave,pos_roll,vel_roll,acc_roll,pos_pitch,vel_pitch,acc_pitch,pos_yaw,vel_yaw,acc_yaw
0,1.0842021724855e-19,0,1.69859822544098e-05,2.16840434497101e-19,0,5.80513552174064e-09,4.1,0,-0.0724776144712047,0,0,-2.74841427087745e-05,0,0,-3.37190144952208e-05,0,0,1.01674125353746e-09
0.02,9.19375923929236e-10,3.0446074142817e-08,-0.0779904910639589,3.45580256037414e-09,4.31952957589316e-07,2.55537084613246e-05,4.09997842473516,-0.00233436996366574,-1.09504041274534,-5.66715098330894e-09,-5.70954013685428e-07,-4.86208540946291e-05,-6.71369308742704e-09,-6.70628346570576e-07,0.131147090039113,-1.3381339794515e-11,-1.67744257872911e-09,8.15196538069682e-06
0.04,-5.21809667079835e-06,-0.00017594395142223,0.0261101620365995,2.90055007673611e-08,2.51658468856864e-06,0.000143975798679338,4.09956514811187,-0.0439103710458252,-2.56943214188678,-3.0200188768323e-08,-1.99530595934616e-06,-8.22857696887576e-05,2.55941956946391e-05,0.00254016269112255,0.124717880994131,3.18897260133247e-09,3.75464741349994e-07,2.41407493131549e-05
0.06,-1.63713886455448e-07,0.000850864256801206,0.0776378663481508,1.24241279602779e-07,7.60982611179313e-06,0.000325498501645762,4.09805835585386,-0.111408656085657,-3.95896686885576,-9.06451390333465e-08,-4.20406562750329e-06,-0.000128303059061434,0.000102326247989341,0.00516229220456987,0.132918444749341,1.4128226380848e-08,6.81290269724722e-07,1.27206140270314e-05
0.08,3.2037118189686e-05,0.00241498889033562,0.0923586741148481,3.59787577686454e-07,1.66866461058943e-05,0.000548927002755237,4.094979287046,-0.199647918484679,-4.89967740818946,-2.02349972429001e-07,-7.06730152511297e-06,-0.000157869451945523,0.000232018934354409,0.00780539242250496,0.131559132658099,3.03285279063709e-08,9.40456165382941e-07,1.24510676389319e-05
0.1,9.55507376033148e-05,0.00386412407270797,0.0718465077995473,8.15900124084576e-07,2.95348151126683e-05,0.000733030407371209,4.09000410269502,-0.299059769579081,-5.25075002393192,-3.75844238213324e-07,-1.03364252176781e-05,-0.000173153029268367,0.000414315159938186,0.0104212371010508,0.129550412903645,5.14275511865176e-08,1.16934334438908e-06,1.04554937761491e-05
0.12,0.000183734728934326,0.0048448983571734,0.0406487498122523,1.55629309269103e-06,4.48043449501164e-05,0.00082410267547503,4.08301280986094,-0.399487450177327,-5.068518021813,-6.16288155312783e-07,-1.37053097018594e-05,-0.000170947276021189,0.000648459241865992,0.0129867744348106,0.126117339897762,7.67825383430679e-08,1.37770018258023e-06,9.71836083020878e-06
0.14,0.000286684604743197,0.00536577252382049,0.0172026933351078,2.61013809839001e-06,6.04930526242857e-05,0.000799067954913011,4.07407012653696,-0.49303335464125,-4.53533414562382,-9.2280522891693e-07,-1.69026489653749e-05,-0.000155970117773867,0.0009333007723906,0.0154922797617368,0.122824119463913,1.06087483246104e-07,1.57778710930466e-06,9.52306972720832e-06
0.16,0.000397223556311677,0.00565936266239737,0.0106885888034755,3.96574170574586e-06,7.4657825462515e-05,0.000677338565341712,4.06336285888571,-0.575524506011859,-3.87460506920548,-1.2899982674152e-06,-1.97517983574746e-05,-0.000134106913813432,0.00126767380111367,0.0179422370194293,0.119972313250979,1.39234132120252e-07,1.77994909176138e-06,9.85238607311355e-06
0.18,0.000513668142656407,0.00600691406061814,0.0196519938151668,5.57833928211778e-06,8.60291745163863e-05,0.000506664833440678,4.05112269647345,-0.646544258722181,-3.27923287268282,-1.7100783127979e-06,-2.21924262736877e-05,-0.000111893251680018,0.00165053627537981,0.0203434560617468,0.117521887873109,1.76277013404005e-07,1.98874007795607e-06,1.02663445506933e-05
