      Time            FairTen1            FairTen2            FairTen3            FairTen4            FairTen5            FairTen6            FairTen7            FairTen8            FairTen9           FairTen10           FairTen11           FairTen12
    0.0000       1.3196782e+05       1.3196782e+05       1.3196782e+05       1.3196782e+05       1.3196782e+05       1.3196782e+05       1.3196782e+05       1.3196782e+05       1.3196782e+05       1.3196782e+05       1.3196782e+05       1.3196782e+05
    0.0200       1.3196437e+05       1.3196439e+05       1.3196437e+05       1.3196438e+05       1.3196435e+05       1.3196437e+05       1.3196436e+05       1.3196438e+05       1.3196438e+05       1.3196438e+05       1.3196436e+05       1.3196436e+05
    0.0400       1.3184799e+05       1.3184808e+05       1.3192705e+05       1.3186402e+05       1.3192694e+05       1.3186394e+05       1.3189444e+05       1.3189451e+05       1.3190596e+05       1.3191539e+05       1.3190588e+05       1.3191530e+05
    0.0600       1.3146294e+05       1.3146323e+05       1.3179302e+05       1.3152701e+05       1.3179269e+05       1.3152682e+05       1.3165513e+05       1.3165531e+05       1.3170881e+05       1.3175296e+05       1.3170862e+05       1.3175275e+05
    0.0800       1.3082452e+05       1.3082510e+05       1.3151690e+05       1.3095169e+05       1.3151630e+05       1.3095137e+05       1.3122345e+05       1.3122381e+05       1.3135110e+05       1.3145691e+05       1.3135078e+05       1.3145652e+05
    0.1000       1.3000535e+05       1.3000634e+05       1.3108726e+05       1.3019290e+05       1.3108633e+05       1.3019238e+05       1.3062295e+05       1.3062357e+05       1.3084687e+05       1.3103425e+05       1.3084638e+05       1.3103362e+05
    0.1200       1.2888703e+05       1.2888854e+05       1.3051759e+05       1.2916544e+05       1.3051627e+05       1.2916472e+05       1.2981763e+05       1.2981860e+05       1.3016623e+05       1.3046074e+05       1.3016557e+05       1.3045983e+05
    0.1400       1.2758678e+05       1.2758890e+05       1.2982536e+05       1.2796485e+05       1.2982365e+05       1.2796393e+05       1.2886464e+05       1.2886603e+05       1.2935514e+05       1.2977272e+05       1.2935431e+05       1.2977152e+05
    0.1600       1.2611069e+05       1.2611350e+05       1.2904137e+05       1.2660469e+05       1.2903923e+05       1.2660355e+05       1.2778538e+05       1.2778726e+05       1.2843318e+05       1.2898749e+05       1.2843217e+05       1.2898596e+05
    0.1800       1.2444800e+05       1.2445158e+05       1.2818578e+05       1.2508086e+05       1.2818317e+05       1.2507950e+05       1.2658613e+05       1.2658854e+05       1.2740936e+05       1.2811518e+05       1.2740817e+05       1.2811333e+05
    0.2000       1.2266242e+05       1.2266683e+05       1.2726918e+05       1.2344393e+05       1.2726607e+05       1.2344232e+05       1.2529664e+05       1.2529963e+05       1.2631045e+05       1.2717897e+05       1.2630906e+05       1.2717677e+05
    0.2200       1.2072953e+05       1.2073483e+05       1.2629666e+05       1.2167566e+05       1.2629300e+05       1.2167377e+05       1.2390904e+05       1.2391263e+05       1.2513206e+05       1.2617672e+05       1.2513044e+05       1.2617413e+05
    0.2400       1.1865161e+05       1.1865785e+05       1.2526280e+05       1.1977597e+05       1.2525852e+05       1.1977375e+05       1.2241986e+05       1.2242409e+05       1.2387188e+05       1.2510666e+05       1.2387001e+05       1.2510365e+05
    0.2600       1.1643927e+05       1.1644650e+05       1.2416073e+05       1.1775160e+05       1.2415579e+05       1.1774902e+05       1.2082909e+05       1.2083400e+05       1.2252888e+05       1.2396683e+05       1.2252674e+05       1.2396337e+05
    0.2800       1.1407179e+05       1.1408007e+05       1.2298454e+05       1.1558561e+05       1.2297890e+05       1.1558263e+05       1.1912499e+05       1.1913061e+05       1.2109226e+05       1.2274729e+05       1.2108982e+05       1.2274333e+05
    0.3000       1.1155782e+05       1.1156720e+05       1.2172972e+05       1.1328408e+05       1.2172334e+05       1.1328069e+05       1.1730833e+05       1.1731471e+05       1.1956135e+05       1.2144608e+05       1.1955859e+05       1.2144161e+05
    0.3200       1.0890114e+05       1.0891169e+05       1.2039685e+05       1.1085069e+05       1.2038972e+05       1.1084685e+05       1.1538089e+05       1.1538808e+05       1.1793694e+05       1.2006288e+05       1.1793386e+05       1.2005788e+05
    0.3400       1.0610316e+05       1.0611492e+05       1.1898955e+05       1.0828760e+05       1.1898165e+05       1.0828330e+05       1.1334477e+05       1.1335280e+05       1.1622095e+05       1.1859896e+05       1.1621755e+05       1.1859342e+05
    0.3600       1.0317943e+05       1.0319244e+05       1.1751340e+05       1.0560822e+05       1.1750474e+05       1.0560345e+05       1.1120872e+05       1.1121763e+05       1.1442130e+05       1.1706083e+05       1.1441757e+05       1.1705475e+05
    0.3800       1.0013803e+05       1.0015233e+05       1.1597533e+05       1.0282037e+05       1.1596590e+05       1.0281510e+05       1.0897912e+05       1.0898895e+05       1.1254433e+05       1.1545404e+05       1.1254028e+05       1.1544742e+05
    0.4000       9.6988748e+04       9.7004373e+04       1.1438134e+05       9.9932834e+04       1.1437114e+05       9.9927064e+04       1.0666247e+05       1.0667324e+05       1.1059648e+05       1.1378430e+05       1.1059211e+05       1.1377713e+05
    0.4200       9.3743062e+04       9.3760034e+04       1.1273631e+05       9.6955533e+04       1.1272535e+05       9.6949235e+04       1.0426548e+05       1.0427722e+05       1.0858409e+05       1.1205702e+05       1.0857939e+05       1.1204929e+05
    0.4400       9.0407044e+04       9.0425381e+04       1.1104391e+05       9.3893928e+04       1.1103217e+05       9.3887082e+04       1.0179206e+05       1.0180480e+05       1.0651089e+05       1.1027529e+05       1.0650586e+05       1.1026702e+05
    0.4600       8.6988346e+04       8.7008061e+04       1.0930650e+05       9.0754504e+04       1.0929400e+05       9.0747089e+04       9.9246163e+04       9.9259905e+04       1.0438032e+05       1.0844176e+05       1.0437497e+05       1.0843293e+05
    0.4800       8.3493774e+04       8.3514878e+04       1.0752610e+05       8.7543089e+04       1.0751284e+05       8.7535087e+04       9.6631237e+04       9.6646005e+04       1.0219530e+05       1.0655846e+05       1.0218961e+05       1.0654908e+05
    0.5000       7.9929054e+04       7.9951552e+04       1.0570472e+05       8.4264674e+04       1.0569072e+05       8.4256069e+04       9.3950268e+04       9.3966079e+04       9.9958307e+04       1.0462703e+05       9.9952293e+04       1.0461711e+05
    0.5200       7.6301791e+04       7.6325686e+04       1.0384473e+05       8.0925773e+04       1.0383003e+05       8.0916554e+04       9.1207205e+04       9.1224070e+04       9.7672706e+04       1.0264991e+05       9.7666373e+04       1.0263945e+05
    0.5400       7.2619485e+04       7.2644773e+04       1.0194918e+05       7.7532920e+04       1.0193380e+05       7.7523077e+04       8.8406283e+04       8.8424216e+04       9.5342225e+04       1.0062988e+05       9.5335582e+04       1.0061891e+05
    0.5600       6.8890242e+04       6.8916916e+04       1.0002163e+05       7.4093173e+04       1.0000559e+05       7.4082702e+04       8.5552264e+04       8.5571273e+04       9.2971143e+04       9.8570322e+04       9.2964203e+04       9.8558854e+04
    0.5800       6.5123040e+04       6.5151086e+04       9.8066026e+04       7.0614334e+04       9.8049381e+04       7.0603230e+04       8.2650517e+04       8.2670608e+04       9.0564317e+04       9.6475159e+04       9.0557094e+04       9.6463217e+04
    0.6000       6.1326574e+04       6.1355976e+04       9.6086513e+04       6.7103994e+04       9.6069302e+04       6.7092255e+04       7.9706425e+04       7.9727602e+04       8.8126634e+04       9.4348392e+04       8.8119144e+04       9.4336001e+04
    0.6200       5.7509699e+04       5.7540434e+04       9.4087165e+04       6.3569852e+04       9.4069435e+04       6.3557478e+04       7.6725461e+04       7.6747724e+04       8.5663029e+04       9.2194068e+04       8.5655289e+04       9.2181254e+04
    0.6400       5.3681112e+04       5.3713153e+04       9.2071893e+04       6.0019458e+04       9.2053693e+04       6.0006450e+04       7.3713001e+04       7.3736347e+04       8.3178303e+04       9.0016111e+04       8.3170329e+04       9.0002902e+04
    0.6600       4.9849092e+04       4.9882406e+04       9.0044390e+04       5.6459989e+04       9.0025773e+04       5.6446352e+04       7.0674173e+04       7.0698596e+04       8.0676992e+04       8.7818203e+04       8.0668803e+04       8.7804630e+04
    0.6800       4.6021827e+04       4.6056378e+04       8.8008155e+04       5.2898520e+04       8.7989177e+04       5.2884259e+04       6.7614007e+04       6.7639498e+04       7.8163499e+04       8.5603893e+04       7.8155115e+04       8.5589989e+04
    0.7000       4.2207285e+04       4.2243033e+04       8.5966573e+04       4.9341923e+04       8.5947294e+04       4.9327048e+04       6.4537408e+04       6.4563958e+04       7.5642097e+04       8.3376617e+04       7.5633539e+04       8.3362417e+04
    0.7200       3.8413311e+04       3.8450213e+04       8.3922986e+04       4.5796963e+04       8.3903470e+04       4.5781486e+04       6.1449238e+04       6.1476834e+04       7.3117004e+04       8.1139774e+04       7.3108295e+04       8.1125316e+04
    0.7400       3.4647773e+04       3.4685780e+04       8.1880751e+04       4.2270421e+04       8.1861065e+04       4.2254358e+04       5.8354410e+04       5.8383037e+04       7.0592478e+04       7.8896820e+04       7.0583643e+04       7.8882144e+04
    0.7600       3.0918472e+04       3.0957531e+04       7.9843279e+04       3.8769036e+04       7.9823492e+04       3.8752406e+04       5.5257872e+04       5.5287512e+04       6.8072809e+04       7.6651264e+04       6.8063875e+04       7.6636413e+04
    0.7800       2.7233194e+04       2.7273251e+04       7.7814021e+04       3.5299552e+04       7.7794206e+04       3.5282378e+04       5.2164627e+04       5.2195261e+04       6.5562331e+04       7.4406685e+04       6.5553325e+04       7.4391703e+04
    0.8000       2.3599680e+04       2.3640676e+04       7.5796448e+04       3.1868693e+04       7.5776681e+04       3.1851001e+04       4.9079713e+04       4.9111318e+04       6.3065399e+04       7.2166705e+04       6.3056349e+04       7.2151639e+04
    0.8200       2.0025549e+04       2.0067420e+04       7.3794011e+04       2.8483112e+04       7.3774367e+04       2.8464929e+04       4.6008145e+04       4.6040698e+04       6.0586332e+04       6.9934944e+04       6.0577269e+04       6.9919841e+04
    0.8400       1.6518305e+04       1.6560984e+04       7.1810102e+04       2.5149389e+04       7.1790660e+04       2.5130747e+04       4.2954896e+04       4.2988371e+04       5.8129394e+04       6.7714991e+04       5.8120348e+04       6.7699899e+04
    0.8600       1.3085304e+04       1.3128720e+04       6.9848030e+04       2.1874020e+04       6.9828870e+04       2.1854954e+04       3.9924863e+04       3.9959230e+04       5.5698756e+04       6.5510372e+04       5.5689758e+04       6.5495342e+04
    0.8800       9.7337698e+03       9.7778484e+03       6.7911007e+04       1.8663429e+04       6.7892209e+04       1.8643978e+04       3.6922842e+04       3.6958072e+04       5.3298483e+04       6.3324540e+04       5.3289564e+04       6.3309623e+04
    0.9000       6.4708627e+03       6.5155217e+03       6.6002146e+04       1.5524029e+04       6.5983793e+04       1.5504237e+04       3.3953540e+04       3.3989599e+04       5.0932531e+04       6.1160870e+04       5.0923724e+04       6.1146118e+04
    0.9200       3.3037998e+03       3.3489484e+03       6.4124470e+04       1.2462300e+04       6.4106644e+04       1.2442215e+04       3.1021565e+04       3.1058420e+04       4.8604753e+04       5.9022669e+04       4.8596091e+04       5.9008135e+04
    0.9400       2.4089590e+02       2.8628667e+02       6.2280917e+04       9.4849433e+03       6.2263701e+04       9.4646191e+03       2.8131442e+04       2.8169056e+04       4.6318903e+04       5.6913182e+04       4.6310418e+04       5.6898920e+04
    0.9600       1.2758435e+02       1.2777071e+02       6.0474347e+04       6.5991457e+03       6.0457823e+04       6.5786461e+03       2.5287617e+04       2.5325951e+04       4.4078645e+04       5.4835601e+04       4.4070372e+04       5.4821665e+04
    0.9800       1.2384332e+02       1.2392204e+02       5.8707792e+04       3.8124737e+03       5.8692020e+04       3.7918826e+03       2.2494781e+04       2.2533797e+04       4.1887457e+04       5.2793150e+04       4.1879430e+04       5.2779595e+04
    1.0000       1.2103288e+02       1.2107517e+02       5.6984294e+04       1.1346926e+03       5.6969307e+04       1.1141627e+03       1.9758107e+04       1.9797766e+04       3.9748547e+04       5.0789153e+04       3.9740805e+04       5.0776032e+04
    1.0200       1.1712761e+02       1.1715506e+02       5.5306212e+04       1.2106661e+02       5.5292062e+04       1.2115377e+02       1.7082788e+04       1.7123047e+04       3.7664971e+04       4.8826907e+04       3.7657552e+04       4.8814275e+04
    1.0400       1.1242809e+02       1.1244964e+02       5.3675343e+04       1.2036501e+02       5.3662100e+04       1.2036535e+02       1.4473584e+04       1.4514398e+04       3.5639666e+04       4.6909613e+04       3.5632608e+04       4.6897528e+04
    1.0600       1.0725289e+02       1.0727315e+02       5.2094041e+04       1.1545268e+02       5.2081721e+04       1.1543287e+02       1.1934995e+04       1.1976312e+04       3.3675288e+04       4.5040491e+04       3.3668626e+04       4.5029011e+04
    1.0800       1.0177581e+02       1.0179748e+02       5.0564089e+04       1.0950380e+02       5.0552739e+04       1.0948029e+02       9.4709585e+03       9.5127247e+03       3.1774373e+04       4.3222599e+04       3.1768139e+04       4.3211784e+04
    1.1000       9.6091529e+01       9.6116249e+01       4.9087265e+04       1.0314123e+02       4.9076932e+04       1.0311669e+02       7.0852958e+03       7.1274536e+03       2.9939391e+04       4.1458797e+04       2.9933619e+04       4.1448702e+04
    1.1200       9.0249529e+01       9.0278239e+01       4.7665658e+04       9.6602733e+01       4.7656366e+04       9.6577552e+01       4.7818453e+03       4.8243314e+03       2.8172703e+04       3.9751810e+04       2.8167426e+04       3.9742490e+04
    1.1400       8.4302957e+01       8.4335701e+01       4.6301172e+04       9.0008126e+01       4.6292970e+04       8.9982187e+01       2.5645108e+03       2.6072539e+03       2.6476637e+04       3.8104206e+04       2.6471888e+04       3.8095716e+04
    1.1600       7.8313832e+01       7.8350328e+01       4.4995818e+04       8.3423174e+01       4.4988742e+04       8.3396199e+01       4.3802182e+02       4.8089212e+02       2.4853469e+04       3.6518447e+04       2.4849283e+04       3.6510841e+04
    1.1800       7.2340865e+01       7.2380615e+01       4.3751586e+04       7.6884769e+01       4.3745671e+04       7.6856435e+01       9.0417117e+01       8.9834880e+01       2.3305388e+04       3.4996932e+04       2.3301799e+04       3.4990263e+04
    1.2000       6.6421232e+01       6.6463524e+01       4.2570217e+04       7.0431865e+01       4.2565509e+04       7.0401657e+01       8.8478785e+01       8.8486949e+01       2.1834432e+04       3.3541912e+04       2.1831464e+04       3.3536218e+04
    1.2200       6.0593982e+01       6.0638115e+01       4.1453332e+04       6.4122745e+01       4.1449874e+04       6.4090881e+01       8.6227354e+01       8.6270378e+01       2.0442357e+04       3.2155400e+04       2.0440023e+04       3.2150700e+04
    1.2400       5.4897910e+01       5.4943222e+01       4.0402362e+04       5.8044321e+01       4.0400197e+04       5.8011303e+01       8.3205863e+01       8.3241995e+01       1.9130702e+04       3.0839196e+04       1.9129021e+04       3.0835517e+04
    1.2600       4.9366471e+01       4.9412377e+01       3.9418600e+04       5.2278429e+01       3.9417767e+04       5.2244759e+01       7.9642066e+01       7.9671498e+01       1.7900897e+04       2.9594962e+04       1.7899898e+04       2.9592341e+04
    1.2800       4.4026251e+01       4.4072261e+01       3.8503247e+04       4.6886247e+01       3.8503781e+04       4.6852319e+01       7.5754622e+01       7.5780677e+01       1.6754223e+04       2.8424202e+04       1.6753915e+04       2.8422655e+04
    1.3000       3.8895700e+01       3.8941409e+01       3.7657401e+04       4.1906060e+01       3.7659333e+04       4.1872101e+01       7.1678241e+01       7.1703341e+01       1.5691896e+04       2.7328335e+04       1.5692298e+04       2.7327893e+04
    1.3200       3.3985114e+01       3.4030192e+01       3.6882098e+04       3.7354445e+01       3.6885458e+04       3.7320515e+01       6.7490633e+01       6.7516301e+01       1.4715102e+04       2.6308746e+04       1.4716229e+04       2.6309435e+04
    1.3400       2.9298055e+01       2.9342227e+01       3.6178303e+04       3.3229240e+01       3.6183117e+04       3.3195274e+01       6.3237774e+01       6.3264961e+01       1.3824963e+04       2.5366767e+04       1.3826825e+04       2.5368607e+04
    1.3600       2.4833914e+01       2.4876934e+01       3.5546902e+04       2.9513224e+01       3.5553194e+04       2.9479091e+01       5.8954352e+01       5.8983350e+01       1.3022557e+04       2.4503691e+04       1.3025169e+04       2.4506704e+04
    1.3800       2.0591381e+01       2.0633006e+01       3.4988695e+04       2.6177752e+01       3.4996489e+04       2.6143318e+01       5.4687385e+01       5.4717954e+01       1.2308885e+04       2.3720735e+04       1.2312255e+04       2.3724938e+04
    1.4000       1.6572551e+01       1.6612513e+01       3.4504387e+04       2.3186034e+01       3.4513702e+04       2.3151214e+01       5.0478682e+01       5.0510460e+01       1.1684836e+04       2.3019001e+04       1.1688971e+04       2.3024409e+04
    1.4200       1.2764235e+01       1.2802507e+01       3.4094571e+04       2.0495571e+01       3.4105427e+04       2.0460335e+01       4.6362299e+01       4.6394846e+01       1.1151192e+04       2.2399466e+04       1.1156101e+04       2.2406095e+04
    1.4400       9.1749288e+00       9.2104804e+00       3.3759733e+04       1.8055688e+01       3.3772146e+04       1.8019945e+01       4.2364442e+01       4.2397300e+01       1.0708604e+04       2.1862961e+04       1.0714292e+04       2.1870823e+04
    1.4600       6.0183364e+00       6.0463145e+00       3.3500241e+04       1.5803006e+01       3.3514224e+04       1.5766643e+01       3.8503178e+01       3.8535919e+01       1.0357602e+04       2.1410176e+04       1.0364071e+04       2.1419280e+04
    1.4800       4.2545159e+00       4.2575647e+00       3.3316350e+04       1.3688694e+01       3.3331915e+04       1.3651879e+01       3.4788968e+01       3.4821223e+01       1.0098599e+04       2.1041668e+04       1.0105851e+04       2.1052024e+04
    1.5000       5.4102670e+00       5.3841249e+00       3.3208207e+04       1.1664601e+01       3.3225362e+04       1.1627739e+01       3.1225962e+01       3.1257434e+01       9.9318964e+03       2.0757878e+04       9.9399299e+03       2.0769489e+04
    1.5200       8.3300999e+00       8.2947551e+00       3.3175852e+04       9.6661354e+00       3.3194603e+04       9.6298918e+00       2.7813743e+01       2.7844206e+01       9.8576938e+03       2.0559138e+04       9.8665066e+03       2.0572008e+04
    1.5400       1.1759868e+01       1.1721918e+01       3.3219233e+04       7.6299291e+00       3.3239583e+04       7.5948447e+00       2.4549198e+01       2.4578493e+01       9.8760911e+03       2.0445678e+04       9.8856784e+03       2.0459809e+04
    1.5600       1.5361952e+01       1.5323041e+01       3.3338226e+04       5.5548102e+00       3.3360177e+04       5.5213489e+00       2.1426908e+01       2.1454949e+01       9.9871231e+03       2.0417629e+04       9.9974785e+03       2.0433019e+04
    1.5800       1.9040227e+01       1.9000998e+01       3.3532567e+04       3.6167885e+00       3.3556116e+04       3.5867285e+00       1.8429075e+01       1.8455977e+01       1.0190676e+04       2.0475025e+04       1.0201791e+04       2.0491671e+04
    1.6000       2.2749011e+01       2.2709699e+01       3.3801901e+04       2.7551923e+00       3.3827045e+04       2.7406216e+00       1.5493467e+01       1.5519458e+01       1.0486497e+04       2.0617814e+04       1.0498361e+04       2.0635710e+04
    1.6200       2.8395806e+01       2.8334319e+01       3.4145777e+04       4.2363730e+00       3.4172509e+04       4.2398789e+00       1.2576538e+01       1.2601726e+01       1.0874221e+04       2.0845763e+04       1.0886820e+04       2.0864902e+04
    1.6400       2.9105726e+01       2.9064312e+01       3.4563646e+04       6.9653875e+00       3.4591955e+04       6.9727723e+00       9.6635397e+00       9.6879456e+00       1.1353355e+04       2.1158531e+04       1.1366676e+04       2.1178903e+04
    1.6600       3.2151768e+01       3.2098184e+01       3.5054864e+04       1.0219395e+01       3.5084739e+04       1.0225697e+01       6.7512422e+00       6.7747821e+00       1.1923303e+04       2.1555648e+04       1.1937329e+04       2.1577239e+04
    1.6800       3.6010519e+01       3.5958675e+01       3.5618686e+04       1.4003761e+01       3.5650112e+04       1.4006891e+01       3.8624025e+00       3.8844343e+00       1.2583360e+04       2.2036522e+04       1.2598073e+04       2.2059317e+04
    1.7000       4.0241342e+01       4.0206481e+01       3.6254274e+04       1.8518261e+01       3.6287232e+04       1.8519221e+01       1.3359886e+00       1.3461590e+00       1.3332729e+04       2.2600454e+04       1.3348111e+04       2.2624437e+04
    1.7200       4.5684833e+01       4.5659996e+01       3.6960691e+04       2.3703416e+01       3.6995162e+04       2.3701885e+01       2.5964961e+00       2.5745123e+00       1.4170539e+04       2.3246629e+04       1.4186566e+04       2.3271778e+04
    1.7400       5.2444739e+01       5.2430679e+01       3.7736903e+04       2.9451532e+01       3.7772863e+04       2.9448513e+01       5.7026682e+00       5.7000837e+00       1.5095847e+04       2.3974122e+04       1.5112497e+04       2.4000416e+04
    1.7600       6.0776556e+01       6.0773434e+01       3.8581778e+04       3.8635005e+01       3.8619201e+04       3.8588013e+01       9.5223196e+00       9.5236184e+00       1.6107657e+04       2.4781902e+04       1.6124904e+04       2.4809317e+04
    1.7800       7.1245569e+01       7.1258447e+01       3.9494084e+04       4.4727775e+01       3.9532943e+04       4.4714057e+01       1.4244877e+01       1.4144176e+01       1.7204905e+04       2.5668824e+04       1.7222724e+04       2.5697332e+04
    1.8000       8.5131764e+01       8.5160678e+01       4.0472491e+04       5.3012018e+01       4.0512756e+04       5.3015459e+01       2.4456831e+01       2.4620257e+01       1.8386449e+04       2.6633633e+04       1.8404810e+04       2.6663204e+04
    1.8200       1.0518950e+02       1.0528070e+02       4.1515570e+04       6.3068591e+01       4.1557208e+04       6.3094560e+01       2.3392823e+01       2.3442550e+01       1.9651034e+04       2.7674959e+04       1.9669907e+04       2.7705561e+04
    1.8400       1.4071693e+02       1.4097424e+02       4.2621801e+04       7.5387477e+01       4.2664777e+04       7.5436442e+01       3.0625507e+01       3.0704118e+01       2.0997264e+04       2.8791325e+04       2.1016615e+04       2.8822926e+04
    1.8600       2.6985812e+02       2.7181897e+02       4.3789576e+04       9.0954478e+01       4.3833853e+04       9.1036167e+01       3.9049099e+01       3.9162850e+01       2.2423584e+04       2.9981156e+04       2.2443377e+04       3.0013717e+04
    1.8800       2.2716086e+03       2.2707232e+03       4.5017226e+04       1.1406022e+02       4.5062765e+04       1.1428400e+02       4.9596096e+01       4.9774600e+01       2.3928270e+04       3.1242779e+04       2.3948468e+04       3.1276263e+04
    1.9000       4.8009918e+03       4.8094173e+03       4.6303336e+04       1.5297806e+02       4.6350095e+04       1.5345499e+02       6.3461279e+01       6.3675314e+01       2.5509390e+04       3.2574488e+04       2.5529952e+04       3.2608856e+04
    1.9200       6.0106481e+03       6.0111562e+03       4.7646686e+04       2.9296082e+02       4.7694621e+04       2.9669288e+02       8.2910925e+01       8.3289261e+01       2.7164760e+04       3.3974591e+04       2.7185643e+04       3.4009799e+04
    1.9400       8.9060037e+03       8.9048497e+03       4.9045214e+04       1.9158505e+03       4.9094279e+04       1.9171912e+03       1.1666530e+02       1.1683698e+02       2.8892042e+04       3.5441306e+04       2.8913203e+04       3.5477313e+04
    1.9600       1.1287731e+04       1.1291206e+04       5.0496240e+04       4.2219560e+03       5.0546382e+04       4.2419618e+03       2.0529005e+02       2.0645766e+02       3.0688757e+04       3.6972742e+04       3.0710151e+04       3.7009502e+04
    1.9800       1.3953269e+04       1.3951498e+04       5.1997903e+04       5.3411444e+03       5.2049055e+04       5.3549866e+03       1.6965370e+03       1.6976499e+03       3.2552153e+04       3.8567011e+04       3.2573736e+04       3.8604480e+04
    2.0000       1.7260177e+04       1.7258646e+04       5.3547557e+04       7.8635632e+03       5.3599659e+04       7.8672189e+03       3.0155728e+03       3.0588013e+03       3.4479352e+04       4.0222053e+04       3.4501073e+04       4.0260184e+04
    2.0200       2.0238796e+04       2.0236982e+04       5.5141792e+04       1.0093186e+04       5.5194768e+04       1.0112170e+04       4.6230426e+03       4.6300899e+03       3.6467333e+04       4.1935545e+04       3.6489152e+04       4.1974304e+04
    2.0400       2.3586491e+04       2.3581497e+04       5.6778537e+04       1.2411945e+04       5.6832317e+04       1.2423346e+04       6.8907199e+03       6.9063728e+03       3.8512634e+04       4.3705151e+04       3.8534514e+04       4.3744504e+04
    2.0600       2.7077256e+04       2.7072155e+04       5.8454576e+04       1.5304692e+04       5.8509081e+04       1.5316196e+04       8.4189453e+03       8.4436661e+03       4.0611581e+04       4.5528275e+04       4.0633468e+04       4.5568172e+04
    2.0800       3.0484231e+04       3.0477360e+04       6.0166772e+04       1.7944149e+04       6.0221921e+04       1.7960809e+04       1.0620468e+04       1.0631158e+04       4.2760473e+04       4.7402100e+04       4.2782317e+04       4.7442486e+04
    2.1000       3.4114988e+04       3.4106199e+04       6.1912676e+04       2.0842655e+04       6.1968393e+04       2.0854710e+04       1.2877491e+04       1.2897515e+04       4.4955599e+04       4.9323866e+04       4.4977369e+04       4.9364710e+04
    2.1200       3.7716721e+04       3.7707081e+04       6.3688847e+04       2.3897892e+04       6.3745042e+04       2.3912294e+04       1.4934781e+04       1.4952338e+04       4.7193341e+04       5.1290703e+04       4.7214978e+04       5.1331940e+04
    2.1400       4.1327803e+04       4.1316301e+04       6.5492362e+04       2.6868417e+04       6.5548949e+04       2.6883372e+04       1.7382540e+04       1.7395759e+04       4.9469993e+04       5.3299741e+04       4.9491456e+04       5.3341323e+04
    2.1600       4.5046459e+04       4.5033565e+04       6.7320252e+04       3.0010939e+04       6.7377141e+04       3.0024045e+04       1.9726917e+04       1.9744476e+04       5.1781900e+04       5.5348204e+04       5.1803148e+04       5.5390088e+04
    2.1800       4.8762840e+04       4.8748693e+04       6.9169033e+04       3.3154406e+04       6.9226127e+04       3.3168939e+04       2.2119611e+04       2.2133252e+04       5.4125375e+04       5.7433135e+04       5.4146353e+04       5.7475253e+04
    2.2000       5.2539821e+04       5.2524050e+04       7.1035712e+04       3.6299908e+04       7.1092916e+04       3.6313723e+04       2.4664843e+04       2.4677993e+04       5.6496614e+04       5.9551540e+04       5.6517283e+04       5.9593846e+04
    2.2200       5.6364198e+04       5.6347151e+04       7.2916984e+04       3.9548122e+04       7.2974198e+04       3.9561490e+04       2.7142706e+04       2.7156398e+04       5.8891796e+04       6.1700379e+04       5.8912107e+04       6.1742814e+04
    2.2400       6.0190840e+04       6.0172428e+04       7.4809428e+04       4.2812686e+04       7.4866548e+04       4.2826490e+04       2.9695570e+04       2.9706596e+04       6.1306967e+04       6.3876433e+04       6.1326869e+04       6.3918933e+04
    2.2600       6.4046605e+04       6.4026798e+04       7.6709853e+04       4.6129798e+04       7.6766776e+04       4.6142815e+04       3.2285256e+04       3.2296429e+04       6.3738082e+04       6.6076461e+04       6.3757534e+04       6.6118971e+04
    2.2800       6.7902460e+04       6.7881436e+04       7.8614734e+04       4.9495735e+04       7.8671351e+04       4.9508511e+04       3.4879684e+04       3.4890249e+04       6.6181048e+04       6.8297166e+04       6.6199997e+04       6.8339621e+04
    2.3000       7.1746397e+04       7.1724105e+04       8.0520563e+04       5.2866201e+04       8.0576766e+04       5.2878662e+04       3.7554880e+04       3.7564197e+04       6.8631671e+04       7.0535204e+04       6.8650069e+04       7.0577541e+04
    2.3200       7.5580100e+04       7.5556626e+04       8.2423874e+04       5.6259013e+04       8.2479549e+04       5.6270719e+04       4.0252108e+04       4.0261250e+04       7.1085725e+04       7.2787263e+04       7.1103528e+04       7.2829422e+04
    2.3400       7.9379874e+04       7.9355314e+04       8.4321092e+04       5.9649492e+04       8.4376126e+04       5.9660751e+04       4.2969898e+04       4.2978006e+04       7.3538969e+04       7.5049998e+04       7.3556126e+04       7.5091911e+04
    2.3600       8.3139168e+04       8.3113549e+04       8.6208771e+04       6.3020646e+04       8.6263049e+04       6.3031216e+04       4.5720712e+04       4.5727956e+04       7.5987158e+04       7.7320052e+04       7.6003624e+04       7.7361656e+04
    2.3800       8.6848093e+04       8.6821526e+04       8.8083435e+04       6.6372374e+04       8.8136841e+04       6.6382166e+04       4.8473304e+04       4.8479940e+04       7.8426083e+04       7.9594063e+04       7.8441813e+04       7.9635292e+04
    2.4000       9.0490424e+04       9.0462991e+04       8.9941629e+04       6.9683688e+04       8.9994045e+04       6.9692779e+04       5.1234443e+04       5.1240075e+04       8.0851554e+04       8.1868621e+04       8.0866500e+04       8.1909407e+04
    2.4200       9.4058553e+04       9.4030335e+04       9.1779987e+04       7.2947246e+04       9.1831296e+04       7.2955456e+04       5.3997963e+04       5.4002840e+04       8.3259384e+04       8.4140279e+04       8.3273504e+04       8.4180556e+04
