      Time            FairTen1            FairTen2            FairTen3            FairTen4            FairTen5            FairTen6            FairTen7            FairTen8            FairTen9           FairTen10           FairTen11           FairTen12
    0.3600       1.0649525e+05       1.0650790e+05       1.1485347e+05       1.0623160e+05       1.1485103e+05       1.0623154e+05       1.1091182e+05       1.1092157e+05       1.1276907e+05       1.1480572e+05       1.1276893e+05       1.1480356e+05
    0.3800       1.0379982e+05       1.0381373e+05       1.1304279e+05       1.0350940e+05       1.1304018e+05       1.0350932e+05       1.0866441e+05       1.0867518e+05       1.1072730e+05       1.1297224e+05       1.1072719e+05       1.1296992e+05
    0.4000       1.0100660e+05       1.0102182e+05       1.1116655e+05       1.0068831e+05       1.1116377e+05       1.0068820e+05       1.0633062e+05       1.0634242e+05       1.0860910e+05       1.1106834e+05       1.0860902e+05       1.1106587e+05
    0.4200       9.8126921e+04       9.8143474e+04       1.0923235e+05       9.7779351e+04       1.0922940e+05       9.7779185e+04       1.0391901e+05       1.0393188e+05       1.0642293e+05       1.0910172e+05       1.0642289e+05       1.0909911e+05
    0.4400       9.5167770e+04       9.5185679e+04       1.0724596e+05       9.4789442e+04       1.0724285e+05       9.4789212e+04       1.0143539e+05       1.0144935e+05       1.0417451e+05       1.0707761e+05       1.0417452e+05       1.0707485e+05
    0.4600       9.2136403e+04       9.2155685e+04       1.0521175e+05       9.1725740e+04       1.0520849e+05       9.1725424e+04       9.8885055e+04       9.8900129e+04       1.0186891e+05       1.0500044e+05       1.0186895e+05       1.0499755e+05
    0.4800       8.9038725e+04       8.9059393e+04       1.0313305e+05       8.8594158e+04       1.0312964e+05       8.8593737e+04       9.6272218e+04       9.6288423e+04       9.9509983e+04       1.0287347e+05       9.9510063e+04       1.0287044e+05
    0.5000       8.5879301e+04       8.5901366e+04       1.0101248e+05       8.5399329e+04       1.0100892e+05       8.5398783e+04       9.3600050e+04       9.3617402e+04       9.7100648e+04       1.0069899e+05       9.7100765e+04       1.0069583e+05
    0.5200       8.2663791e+04       8.2687257e+04       9.8852828e+04       8.2146880e+04       9.8849132e+04       8.2146190e+04       9.0872265e+04       9.0890779e+04       9.4644303e+04       9.8479691e+04       9.4644460e+04       9.8476406e+04
    0.5400       7.9397864e+04       7.9422736e+04       9.6657346e+04       7.8842439e+04       9.6653532e+04       7.8841588e+04       8.8092751e+04       8.8112440e+04       9.2144583e+04       9.6218511e+04       9.2144786e+04       9.6215117e+04
    0.5600       7.6087911e+04       7.6114187e+04       9.4429937e+04       7.5492290e+04       9.4426024e+04       7.5491263e+04       8.5266020e+04       8.5286894e+04       8.9605777e+04       9.3919037e+04       8.9606032e+04       9.3915548e+04
    0.5800       7.2741334e+04       7.2769007e+04       9.2175211e+04       7.2103672e+04       9.2171219e+04       7.2102451e+04       8.2397428e+04       8.2419494e+04       8.7032998e+04       9.1585657e+04       8.7033312e+04       9.1582091e+04
    0.6000       6.9365689e+04       6.9394751e+04       8.9898209e+04       6.8683975e+04       8.9894159e+04       6.8682543e+04       7.9492649e+04       7.9515912e+04       8.4431681e+04       8.9223118e+04       8.4432060e+04       8.9219491e+04
    0.6200       6.5968884e+04       6.5999318e+04       8.7604180e+04       6.5240923e+04       8.7600093e+04       6.5239263e+04       7.6557679e+04       7.6582139e+04       8.1807550e+04       8.6836460e+04       8.1808001e+04       8.6832789e+04
    0.6400       6.2558806e+04       6.2590594e+04       8.5298346e+04       6.1782227e+04       8.5294244e+04       6.1780318e+04       7.3598548e+04       7.3624205e+04       7.9166330e+04       8.4430737e+04       7.9166857e+04       8.4427040e+04
    0.6600       5.9142994e+04       5.9176111e+04       8.2985695e+04       5.8315262e+04       8.2981601e+04       5.8313085e+04       7.0621049e+04       7.0647895e+04       7.6513487e+04       8.2010769e+04       7.6514094e+04       8.2007064e+04
    0.6800       5.5728784e+04       5.5763201e+04       8.0670942e+04       5.4847201e+04       8.0666878e+04       5.4844735e+04       6.7630769e+04       6.7658798e+04       7.3854261e+04       7.9581155e+04       7.3854952e+04       7.9577460e+04
    0.7000       5.2323179e+04       5.2358865e+04       7.8358523e+04       5.1384889e+04       7.8354514e+04       5.1382115e+04       6.4633026e+04       6.4662224e+04       7.1193606e+04       7.7146223e+04       7.1194387e+04       7.7142557e+04
    0.7200       4.8932941e+04       4.8969859e+04       7.6052670e+04       4.7934928e+04       7.6048741e+04       4.7931827e+04       6.1632926e+04       6.1663281e+04       6.8536267e+04       7.4710102e+04       6.8537140e+04       7.4706486e+04
    0.7400       4.5564741e+04       4.5602852e+04       7.3757511e+04       4.4503826e+04       7.3753690e+04       4.4500379e+04       5.8635498e+04       5.8666994e+04       6.5886898e+04       7.2276843e+04       6.5887869e+04       7.2273298e+04
    0.7600       4.2225160e+04       4.2264421e+04       7.1477147e+04       4.1098001e+04       7.1473460e+04       4.1094192e+04       5.5645735e+04       5.5678353e+04       6.3250113e+04       6.9850471e+04       6.3251188e+04       6.9847019e+04
    0.7800       3.8920778e+04       3.8961142e+04       6.9215701e+04       3.7723875e+04       6.9212178e+04       3.7719687e+04       5.2668664e+04       5.2702383e+04       6.0630554e+04       6.7435057e+04       6.0631736e+04       6.7431721e+04
    0.8000       3.5658176e+04       3.5699595e+04       6.6977337e+04       3.4387880e+04       6.6974006e+04       3.4383298e+04       4.9709364e+04       4.9744161e+04       5.8032901e+04       6.5034730e+04       5.8034197e+04       6.5031535e+04
    0.8200       3.2443891e+04       3.2486311e+04       6.4766229e+04       3.1096422e+04       6.4763121e+04       3.1091432e+04       4.6772935e+04       4.6808784e+04       5.5461843e+04       6.2653651e+04       5.5463259e+04       6.2650620e+04
    0.8400       2.9284391e+04       2.9327756e+04       6.2586525e+04       2.7855867e+04       6.2583670e+04       2.7850455e+04       4.3864467e+04       4.3901340e+04       5.2922048e+04       6.0295981e+04       5.2923588e+04       6.0293138e+04
    0.8600       2.6186014e+04       2.6230263e+04       6.0442299e+04       2.4672492e+04       6.0439726e+04       2.4666645e+04       4.0988986e+04       4.1026853e+04       5.0418104e+04       5.7965828e+04       5.0419773e+04       5.7963198e+04
    0.8800       2.3154924e+04       2.3199996e+04       5.8337505e+04       2.1552455e+04       5.8335246e+04       2.1546163e+04       3.8151410e+04       3.8190237e+04       4.7954483e+04       5.5667207e+04       4.7956286e+04       5.5664815e+04
    0.9000       2.0197096e+04       2.0242926e+04       5.6275960e+04       1.8501804e+04       5.6274044e+04       1.8495056e+04       3.5356524e+04       3.5396277e+04       4.5535514e+04       5.3404017e+04       4.5537456e+04       5.3401886e+04
    0.9200       1.7318300e+04       1.7364819e+04       5.4261324e+04       1.5526486e+04       5.4259781e+04       1.5519274e+04       3.2608965e+04       3.2649606e+04       4.3165369e+04       5.1180022e+04       4.3167454e+04       5.1178178e+04
    0.9400       1.4524106e+04       1.4571242e+04       5.2297111e+04       1.2632408e+04       5.2295971e+04       1.2624725e+04       2.9913223e+04       2.9954714e+04       4.0848065e+04       4.8998861e+04       4.0850298e+04       4.8997328e+04
    0.9600       1.1819910e+04       1.1867589e+04       5.0386694e+04       9.8255327e+03       5.0385987e+04       9.8173746e+03       2.7273656e+04       2.7315955e+04       3.8587478e+04       4.6864056e+04       3.8589862e+04       4.6862859e+04
    0.9800       9.2109537e+03       9.2590950e+03       4.8533321e+04       7.1120394e+03       4.8533077e+04       7.1034036e+03       2.4694491e+04       2.4737556e+04       3.6387346e+04       4.4779022e+04       3.6389886e+04       4.4778186e+04
    1.0000       6.7023601e+03       6.7508805e+03       4.6740121e+04       4.4986296e+03       4.6740368e+04       4.4895184e+03       2.2179843e+04       2.2223629e+04       3.4251285e+04       4.2747080e+04       3.4253985e+04       4.2746629e+04
    1.0200       4.2991919e+03       4.3480003e+03       4.5010107e+04       1.9932908e+03       4.5010874e+04       1.9837154e+03       1.9733711e+04       1.9778172e+04       3.2182786e+04       4.0771457e+04       3.2185650e+04       4.0771415e+04
    1.0400       2.0065634e+03       2.0555565e+03       4.3346172e+04       1.0874553e+02       4.3347488e+04       1.0881806e+02       1.7359981e+04       1.7405068e+04       3.0185215e+04       3.8855285e+04       3.0188246e+04       3.8855676e+04
    1.0600       8.4602779e+01       8.2844089e+01       4.1751088e+04       1.0842871e+02       4.1752978e+04       1.0843678e+02       1.5062389e+04       1.5108050e+04       2.8261791e+04       3.7001603e+04       2.8264990e+04       3.7002450e+04
    1.0800       9.1207276e+01       9.1365349e+01       4.0227507e+04       1.0325547e+02       4.0229969e+04       1.0327915e+02       1.2844359e+04       1.2890541e+04       2.6415493e+04       3.5213390e+04       2.6418862e+04       3.5214718e+04
    1.1000       8.7030810e+01       8.6965816e+01       3.8777845e+04       9.8019589e+01       3.8780853e+04       9.8038388e+01       1.0709270e+04       1.0755917e+04       2.4648940e+04       3.3493633e+04       2.4652481e+04       3.3495464e+04
    1.1200       8.3766492e+01       8.3718000e+01       3.7403957e+04       9.2325641e+01       3.7407503e+04       9.2340211e+01       8.6608698e+03       8.7079246e+03       2.2964434e+04       3.1845263e+04       2.2968150e+04       3.1847619e+04
    1.1400       7.9900555e+01       7.9878128e+01       3.6107090e+04       8.6384034e+01       3.6111186e+04       8.6396217e+01       6.7028709e+03       6.7502727e+03       2.1364103e+04       3.0271027e+04       2.1367998e+04       3.0273929e+04
    1.1600       7.5577741e+01       7.5574122e+01       3.4888400e+04       8.0366336e+01       3.4893026e+04       8.0377305e+01       4.8385724e+03       4.8862570e+03       1.9849916e+04       2.8773493e+04       1.9853993e+04       2.8776963e+04
    1.1800       7.0989911e+01       7.0999120e+01       3.3749184e+04       7.4373111e+01       3.3754342e+04       7.4383446e+01       3.0715026e+03       3.1193990e+03       1.8423722e+04       2.7355063e+04       1.8427986e+04       2.7359121e+04
    1.2000       6.6256284e+01       6.6274544e+01       3.2690688e+04       6.8457541e+01       3.2696377e+04       6.8467435e+01       1.4048951e+03       1.4529203e+03       1.7087343e+04       2.6017924e+04       1.7091797e+04       2.6022592e+04
    1.2200       6.1445207e+01       6.1470250e+01       3.1714366e+04       6.2646027e+01       3.1720571e+04       6.2655449e+01       6.4022842e+01       6.2432955e+01       1.5842526e+04       2.4764121e+04       1.5847174e+04       2.4769418e+04
    1.2400       5.6597334e+01       5.6627708e+01       3.0821673e+04       5.6959878e+01       3.0828399e+04       5.6968331e+01       6.8724732e+01       6.8854960e+01       1.4690947e+04       2.3595558e+04       1.4695785e+04       2.3601490e+04
    1.2600       5.1729239e+01       5.1763672e+01       3.0013940e+04       5.1456855e+01       3.0021189e+04       5.1464345e+01       6.5034784e+01       6.4928206e+01       1.3634103e+04       2.2513889e+04       1.3639118e+04       2.2520445e+04
    1.2800       4.6884863e+01       4.6922284e+01       2.9292400e+04       4.6205913e+01       2.9300176e+04       4.6212540e+01       6.2436430e+01       6.2359099e+01       1.2673192e+04       2.1520449e+04       1.2678376e+04       2.1527623e+04
    1.3000       4.2105998e+01       4.2145530e+01       2.8658055e+04       4.1262663e+01       2.8666358e+04       4.1268543e+01       5.9349841e+01       5.9308304e+01       1.1809228e+04       2.0616376e+04       1.1814582e+04       2.0624173e+04
    1.3200       3.7431291e+01       3.7472186e+01       2.8111681e+04       3.6662641e+01       2.8120511e+04       3.6667872e+01       5.5865526e+01       5.5848549e+01       1.1043108e+04       1.9802708e+04       1.1048617e+04       1.9811116e+04
    1.3400       3.2892665e+01       3.2934282e+01       2.7653864e+04       3.2420796e+01       2.7663215e+04       3.2425419e+01       5.2151181e+01       5.2150041e+01       1.0375501e+04       1.9080261e+04       1.0381161e+04       1.9089284e+04
    1.3600       2.8512506e+01       2.8554303e+01       2.7284997e+04       2.8533191e+01       2.7294862e+04       2.8537186e+01       4.8318838e+01       4.8328015e+01       9.8070288e+03       1.8449830e+04       9.8128322e+03       1.8459464e+04
    1.3800       2.4303394e+01       2.4344919e+01       2.7005341e+04       2.4980380e+01       2.7015714e+04       2.4983689e+01       4.4436905e+01       4.4453020e+01       9.3382223e+03       1.7912126e+04       9.3441561e+03       1.7922364e+04
    1.4000       2.0270364e+01       2.0311248e+01       2.6815057e+04       2.1731893e+01       2.6825930e+04       2.1734452e+01       4.0548991e+01       4.0569935e+01       8.9695076e+03       1.7467759e+04       8.9755635e+03       1.7478599e+04
    1.4200       1.6406135e+01       1.6446259e+01       2.6714206e+04       1.8749827e+01       2.6725570e+04       1.8751606e+01       3.6691723e+01       3.6715877e+01       8.7012567e+03       1.7117274e+04       8.7074231e+03       1.7128707e+04
    1.4400       1.2666730e+01       1.2706153e+01       2.6702767e+04       1.5981756e+01       2.6714615e+04       1.5982778e+01       3.2898310e+01       3.2924515e+01       8.5337197e+03       1.6861072e+04       8.5399849e+03       1.6873090e+04
    1.4600       9.0575673e+00       9.0954510e+00       2.6780640e+04       1.3373226e+01       2.6792963e+04       1.3373522e+01       2.9193305e+01       2.9220709e+01       8.4670226e+03       1.6699406e+04       8.4733758e+03       1.6712003e+04
    1.4800       5.6874333e+00       5.7208620e+00       2.6947611e+04       1.0868014e+01       2.6960399e+04       1.0868044e+01       2.5595244e+01       2.5623193e+01       8.5011662e+03       1.6632380e+04       8.5075945e+03       1.6645545e+04
    1.5000       3.8802805e+00       3.8736944e+00       2.7203279e+04       8.3381017e+00       2.7216522e+04       8.3384645e+00       2.2117641e+01       2.2145630e+01       8.6360360e+03       1.6659923e+04       8.6425266e+03       1.6673646e+04
    1.5200       3.5601589e+00       3.5720690e+00       2.7547110e+04       5.7262135e+00       2.7560796e+04       5.7273551e+00       1.8739368e+01       1.8767191e+01       8.8712981e+03       1.6781851e+04       8.8778376e+03       1.6796122e+04
    1.5400       3.2316054e+00       3.2157585e+00       2.7978414e+04       3.0358823e+00       2.7992532e+04       3.0383264e+00       1.5391658e+01       1.5419325e+01       9.2064503e+03       1.6997780e+04       9.2130240e+03       1.7012587e+04
    1.5600       5.0479593e+00       5.0171468e+00       2.8496360e+04       1.0337192e+00       2.8510896e+04       1.0352878e+00       1.2863905e+01       1.2870204e+01       9.6408353e+03       1.7307164e+04       9.6474285e+03       1.7322495e+04
    1.5800       8.3971737e+00       8.3594102e+00       2.9099989e+04       3.3875032e+00       2.9114929e+04       3.3829042e+00       1.1968770e+01       1.1998828e+01       1.0173649e+04       1.7709334e+04       1.0180246e+04       1.7725176e+04
    1.6000       1.2163920e+01       1.2123950e+01       2.9788213e+04       6.6607720e+00       2.9803545e+04       6.6533444e+00       8.3068267e+00       8.3259327e+00       1.0803962e+04       1.8203489e+04       1.0810547e+04       1.8219828e+04
    1.6200       2.9874259e+01       2.9962050e+01       3.0559835e+04       1.0217842e+01       3.0575544e+04       1.0207478e+01       5.1485957e+00       5.1732700e+00       1.1530720e+04       1.8788709e+04       1.1537277e+04       1.8805529e+04
    1.6400       2.9094453e+01       2.9073361e+01       3.1413549e+04       1.1566377e+01       3.1429620e+04       1.1568313e+01       7.2537290e-01       7.4746594e-01       1.2352764e+04       1.9463953e+04       1.2359277e+04       1.9481240e+04
    1.6600       3.8071563e+01       3.8012272e+01       3.2347942e+04       2.5806409e+01       3.2364360e+04       2.5574944e+01       4.1758555e+00       4.1511701e+00       1.3268847e+04       2.0228055e+04       1.3275299e+04       2.0245792e+04
    1.6800       4.9982077e+01       4.9922407e+01       3.3361496e+04       2.4885001e+01       3.3378245e+04       2.4860633e+01       1.0235428e+01       1.0209790e+01       1.4277651e+04       2.1079724e+04       1.4284027e+04       2.1097896e+04
    1.7000       6.6723581e+01       6.6687280e+01       3.4452589e+04       3.0544042e+01       3.4469653e+04       3.0505191e+01       2.5404396e+01       2.5408741e+01       1.5377813e+04       2.2017538e+04       1.5384094e+04       2.2036126e+04
    1.7200       9.6280868e+01       9.6433381e+01       3.5619500e+04       3.8968085e+01       3.5636863e+04       3.8925728e+01       3.4469455e+01       3.4483946e+01       1.6567926e+04       2.3039937e+04       1.6574096e+04       2.3058924e+04
    1.7400       1.9910971e+02       2.0341302e+02       3.6860389e+04       4.8626752e+01       3.6878033e+04       4.8572436e+01       5.2184533e+01       5.2355608e+01       1.7846530e+04       2.4145218e+04       1.7852571e+04       2.4164584e+04
    1.7600       1.8684957e+03       1.8726177e+03       3.8173305e+04       6.0533712e+01       3.8191217e+04       6.0449969e+01       8.6626883e+01       8.7715940e+01       1.9212064e+04       2.5331536e+04       1.9217956e+04       2.5351261e+04
    1.7800       4.1683531e+03       4.1900733e+03       3.9556235e+04       7.6468479e+01       3.9574400e+04       7.6344529e+01       3.1017897e+02       3.5661888e+02       2.0662752e+04       2.6596957e+04       2.0668477e+04       2.6617021e+04
    1.8000       5.3595322e+03       5.3770594e+03       4.1006983e+04       9.9483945e+01       4.1025387e+04       9.9229164e+01       1.4873747e+03       1.5020482e+03       2.2196479e+04       2.7939501e+04       2.2202020e+04       2.7959897e+04
    1.8200       7.8717777e+03       7.8777230e+03       4.2522781e+04       1.4558803e+02       4.2541412e+04       1.4513718e+02       3.4850752e+03       3.5019114e+03       2.3810799e+04       2.9357004e+04       2.3816143e+04       2.9377731e+04
    1.8400       9.9831913e+03       1.0002889e+04       4.4100453e+04       1.2412092e+03       4.4119294e+04       1.1631303e+03       4.5494096e+03       4.5938700e+03       2.5502914e+04       3.0846984e+04       2.5508039e+04       3.0868023e+04
    1.8600       1.2184407e+04       1.2195715e+04       4.5737083e+04       2.0827868e+03       4.5756128e+04       2.0738153e+03       6.2225907e+03       6.2369081e+03       2.7269630e+04       3.2406837e+04       2.7274523e+04       3.2428165e+04
    1.8800       1.4895120e+04       1.4904557e+04       4.7429526e+04       4.6742859e+03       4.7448797e+04       4.6690361e+03       8.0752915e+03       8.1071580e+03       2.9107548e+04       3.4033877e+04       2.9112223e+04       3.4055492e+04
    1.9000       1.7322332e+04       1.7335344e+04       4.9174360e+04       6.2797659e+03       4.9193850e+04       6.2525901e+03       9.6570934e+03       9.6878894e+03       3.1013073e+04       3.5725190e+04       3.1017507e+04       3.5747068e+04
    1.9200       2.0018319e+04       2.0025114e+04       5.0968524e+04       8.2689954e+03       5.0988199e+04       8.2568487e+03       1.1662041e+04       1.1682136e+04       3.2982318e+04       3.7477739e+04       3.2986498e+04       3.7499871e+04
    1.9400       2.2839955e+04       2.2847241e+04       5.2808376e+04       1.0900778e+04       5.2828250e+04       1.0882352e+04       1.3609893e+04       1.3640108e+04       3.5011549e+04       3.9288393e+04       3.5015481e+04       3.9310772e+04
    1.9600       2.5594012e+04       2.5600136e+04       5.4690233e+04       1.3064598e+04       5.4710275e+04       1.3041820e+04       1.5576012e+04       1.5599971e+04       3.7097044e+04       4.1153864e+04       3.7100700e+04       4.1176462e+04
    1.9800       2.8533071e+04       2.8535724e+04       5.6610688e+04       1.5679753e+04       5.6630876e+04       1.5663311e+04       1.7749233e+04       1.7771427e+04       3.9234898e+04       4.3070973e+04       3.9238275e+04       4.3093783e+04
    2.0000       3.1477136e+04       3.1479396e+04       5.8565755e+04       1.8395231e+04       5.8586091e+04       1.8373084e+04       1.9873055e+04       1.9898176e+04       4.1421081e+04       4.5036485e+04       4.1424171e+04       4.5059485e+04
    2.0200       3.4436948e+04       3.4436865e+04       6.0551743e+04       2.0995596e+04       6.0572198e+04       2.0974311e+04       2.2088476e+04       2.2108786e+04       4.3651268e+04       4.7047070e+04       4.3654052e+04       4.7070234e+04
    2.0400       3.7495265e+04       3.7493205e+04       6.2564883e+04       2.3878212e+04       6.2585447e+04       2.3858199e+04       2.4383473e+04       2.4404114e+04       4.5921314e+04       4.9099400e+04       4.5923794e+04       4.9122718e+04
    2.0600       4.0577865e+04       4.0574714e+04       6.4601070e+04       2.6711991e+04       6.4621733e+04       2.6689210e+04       2.6670820e+04       2.6690853e+04       4.8227119e+04       5.1190012e+04       4.8229287e+04       5.1213458e+04
    2.0800       4.3723222e+04       4.3717850e+04       6.6656459e+04       2.9574641e+04       6.6677198e+04       2.9553294e+04       2.9036192e+04       2.9053683e+04       5.0564468e+04       5.3315364e+04       5.0566313e+04       5.3338918e+04
    2.1000       4.6919432e+04       4.6912382e+04       6.8726970e+04       3.2541475e+04       6.8747774e+04       3.2519634e+04       3.1443672e+04       3.1461531e+04       5.2929151e+04       5.5471870e+04       5.2930673e+04       5.5495513e+04
    2.1200       5.0130627e+04       5.0121869e+04       7.0808466e+04       3.5473195e+04       7.0829315e+04       3.5450290e+04       3.3890884e+04       3.3907409e+04       5.5316977e+04       5.7655826e+04       5.5318166e+04       5.7679531e+04
    2.1400       5.3375835e+04       5.3365024e+04       7.2896925e+04       3.8483965e+04       7.2917797e+04       3.8461361e+04       3.6399031e+04       3.6414165e+04       5.7723649e+04       5.9863487e+04       5.7724499e+04       5.9887232e+04
    2.1600       5.6633632e+04       5.6621104e+04       7.4988150e+04       4.1555379e+04       7.5009028e+04       4.1531742e+04       3.8931511e+04       3.8946060e+04       6.0144871e+04       6.2091051e+04       6.0145376e+04       6.2114811e+04
    2.1800       5.9895079e+04       5.9880674e+04       7.7077977e+04       4.4638926e+04       7.7098837e+04       4.4614824e+04       4.1495056e+04       4.1508026e+04       6.2576267e+04       6.4334654e+04       6.2576419e+04       6.4358400e+04
    2.2000       6.3160348e+04       6.3144045e+04       7.9162191e+04       4.7773453e+04       7.9183012e+04       4.7749150e+04       4.4087156e+04       4.4099003e+04       6.5013377e+04       6.6590414e+04       6.5013170e+04       6.6614121e+04
    2.2200       6.6410425e+04       6.6392362e+04       8.1236490e+04       5.0918143e+04       8.1257250e+04       5.0893135e+04       4.6690018e+04       4.6700742e+04       6.7451709e+04       6.8854411e+04       6.7451138e+04       6.8878048e+04
    2.2400       6.9640009e+04       6.9620106e+04       8.3296711e+04       5.4065793e+04       8.3317383e+04       5.4040547e+04       4.9307008e+04       4.9316260e+04       6.9886709e+04       7.1122690e+04       6.9885766e+04       7.1146229e+04
    2.2600       7.2841510e+04       7.2819848e+04       8.5338751e+04       5.7219531e+04       8.5359313e+04       5.7193964e+04       5.1927431e+04       5.1935490e+04       7.2313791e+04       7.3391278e+04       7.2312473e+04       7.3414688e+04
    2.2800       7.6003451e+04       7.5980101e+04       8.7358532e+04       6.0351435e+04       8.7378957e+04       6.0325497e+04       5.4541210e+04       5.4547909e+04       7.4728363e+04       7.5656166e+04       7.4726664e+04       7.5679416e+04
    2.3000       7.9120828e+04       7.9095800e+04       8.9352051e+04       6.3458742e+04       8.9372312e+04       6.3432686e+04       5.7146093e+04       5.7151407e+04       7.7125833e+04       7.7913344e+04       7.7123748e+04       7.7936402e+04
    2.3200       8.2187560e+04       8.2160958e+04       9.1315358e+04       6.6531043e+04       9.1335428e+04       6.6504787e+04       5.9733175e+04       5.9737234e+04       7.9501688e+04       8.0158840e+04       7.9499213e+04       8.0181673e+04
    2.3400       8.5198361e+04       8.5170252e+04       9.3244552e+04       6.9554292e+04       9.3264401e+04       6.9527897e+04       6.2298602e+04       6.2301358e+04       8.1851499e+04       8.2388745e+04       8.1848630e+04       8.2411319e+04
    2.3600       8.8149510e+04       8.8119954e+04       9.5135807e+04       7.2527218e+04       9.5155405e+04       7.2500742e+04       6.4840195e+04       6.4841714e+04       8.4170899e+04       8.4599198e+04       8.4167632e+04       8.4621479e+04
    2.3800       9.1035339e+04       9.1004427e+04       9.6985381e+04       7.5443142e+04       9.7004697e+04       7.5416520e+04       6.7352023e+04       6.7352388e+04       8.6455590e+04       8.6786384e+04       8.6451920e+04       8.6808337e+04
    2.4000       9.3850468e+04       9.3818267e+04       9.8789624e+04       7.8296267e+04       9.8808626e+04       7.8269537e+04       6.9831164e+04       6.9830354e+04       8.8701347e+04       8.8946542e+04       8.8697272e+04       8.8968132e+04
