time,pos_surge,vel_surge,acc_surge,pos_sway,vel_sway,acc_sway,pos_heave,vel_heave,acc_heave,pos_roll,vel_roll,acc_roll,pos_pitch,vel_pitch,acc_pitch,pos_yaw,vel_yaw,acc_yaw
0,-5.42101086242752e-20,0,1.72096356697375e-05,-1.0842021724855e-19,0,4.58376762391686e-09,4.1,0,-0.0710301506598924,0,0,-2.77908202101256e-05,0,0,-3.40753531055346e-05,0,0,5.67134187392511e-10
0.02,1.02296327001518e-09,4.24445761147183e-08,-0.057327281805592,3.28593036089127e-09,4.10718067786978e-07,2.43659894123528e-05,4.09997902389221,-0.00226676019795033,-1.03585612697914,-5.71462947618993e-09,-5.75354304169871e-07,-4.27861114066461e-05,-6.67995259761205e-09,-6.6455155996247e-07,0.0965980840270994,-1.25387333660762e-11,-1.57012708600189e-09,5.58457552922595e-06
0.04,-4.22951085027936e-06,-0.000181916906648476,0.0151956551874226,2.58144977231237e-08,2.15683853385288e-06,0.000118986359718307,4.09959008731326,-0.0411731403091142,-2.39908843789824,-2.88585892024419e-08,-1.84162163418983e-06,-7.34234169325092e-05,1.88827448731532e-05,0.00187565083971739,0.0922713833397553,2.14075024004945e-09,2.52511919275988e-07,1.62131715698648e-05
0.06,-2.17206304628292e-06,0.000516496842874095,0.0542254452467782,1.0662138530719e-07,6.43872719507207e-06,0.00027378396994023,4.09818481930679,-0.103508890338437,-3.64365362316637,-8.36657725229497e-08,-3.76577849753462e-06,-0.000111164163557055,7.55216385159113e-05,0.00380818942868349,0.0979241362715852,9.42287992320988e-09,4.48281262115595e-07,7.80111904178654e-06
0.08,1.90904651508484e-05,0.00165435054834424,0.0681586884134201,3.05606943657226e-07,1.40869970426235e-05,0.000462279005647493,4.09533821191001,-0.18381065006156,-4.4378243305332,-1.82814583739986e-07,-6.23212482944046e-06,-0.000135670683287639,0.000171199280988805,0.00575923963531802,0.097301818784121,1.99576571116242e-08,6.0548028337277e-07,7.36189087668962e-06
0.1,6.37809766358645e-05,0.00277542747903288,0.0570355839777378,6.90386885368168e-07,2.49043335292966e-05,0.000616582836963309,4.09077938753023,-0.272882670777941,-4.67639038724637,-3.34915343408466e-07,-9.01767195886863e-06,-0.000147027219069743,0.000305769081332677,0.00769611019002433,0.0961484714540046,3.34267152997904e-08,7.41525896329599e-07,6.10325781363124e-06
0.12,0.000128304504625993,0.00360486464559821,0.0363331136114924,1.31397654553285e-06,3.7693322176678e-05,0.00068836425218799,4.0844278032761,-0.361519195790536,-4.44321380536458,-5.43777935620294e-07,-1.18603219565686e-05,-0.000143790640744652,0.000478794291231015,0.00960228027021969,0.094001282395543,4.94248596464203e-08,8.66374438596366e-07,5.81195293050511e-06
0.14,0.000206042929208305,0.00410667089979376,0.0186926196827563,2.19889503995053e-06,5.07005112006783e-05,0.000658970553087195,4.07636476146004,-0.443102260051317,-3.93115743331636,-8.08175286853928e-07,-1.45375291051729e-05,-0.00013025614025629,0.000689551240277149,0.01146973307229,0.091835154032643,6.78178291539827e-08,9.89726337980682e-07,5.92215326409085e-06
0.16,0.000291476280660368,0.00440764177266461,0.0111888105976151,3.33217617247222e-06,6.22551593914633e-05,0.000547138877298018,4.06676765481164,-0.514712847376985,-3.35437287891197,-1.12327673373304e-06,-1.69155719265412e-05,-0.00011190974480937,0.000937272430380071,0.0132999892085837,0.0899013986841042,8.86137309762747e-08,1.11786532677331e-06,6.3003363328058e-06
0.18,0.000382374867294861,0.00468715518359546,0.0140462513449345,4.67285440055321e-06,7.13113279147456e-05,0.000396580155052722,4.05583663915997,-0.576839621101927,-2.88068415998184,-1.48259624072875e-06,-1.89629614434718e-05,-9.43292656270935e-05,0.00122125242431081,0.0150970123738025,0.0882253254860677,1.11901937769312e-07,1.2520225700878e-06,6.61844577992046e-06
0.2,0.000479831246944337,0.00508348873694635,0.0230249944495373,6.1675726579413e-06,7.76963404910786e-05,0.000257193932404192,4.04373710278292,-0.632202493469421,-2.59765393122985,-1.87992286473996e-06,-2.07332025557004e-05,-8.14381290441353e-05,0.00154085291493393,0.0168628074027664,0.086671561378282,1.37745319068558e-07,1.38863716889748e-06,6.6612480411078e-06
0.22,0.000586880556218802,0.00564891170237561,0.0328713879811583,7.76778831374877e-06,8.20245259431621e-05,0.000166926228217021,4.03056956371035,-0.684297950820131,-2.51134714289599,-2.31067666501169e-06,-2.23282866798545e-05,-7.48589461044205e-05,0.00189544969982121,0.0185966064454613,0.0849822451097168,1.66104362128277e-07,1.52155229554678e-06,6.32499706473002e-06
0.24,0.000706787393100107,0.00635903530528392,0.0397755187379462,9.44252468812923e-06,8.53631619662927e-05,0.000141179138682053,4.01636742584856,-0.736143574549115,-2.56867513482468,-2.77246191073853e-06,-2.38572995368667e-05,-7.40165035007476e-05,0.0022843629527661,0.0202938581979743,0.0829944171743095,1.96802795944345e-07,1.64397395111905e-06,5.63223956578823e-06
0.26,0.000841840030946733,0.00714910601206277,0.0424650202299299,1.11832433098759e-05,8.88110382869076e-05,0.000172007162859774,4.00111509454591,-0.789532730250275,-2.68990684601387,-3.26485459987962e-06,-2.54032631973454e-05,-7.68169800244997e-05,0.00270680097511701,0.021948292016295,0.0806613599075741,2.29535157581793e-07,1.75062870293012e-06,4.7085765329546e-06
0.28,0.000992963357009359,0.00795484738889045,0.0418985985245797,1.30007363790277e-05,9.31485258608174e-05,0.000235263620799382,3.9847752656871,-0.844855613637892,-2.79900538109697,-3.78867037549765e-06,-2.70052451636671e-05,-8.06080771852142e-05,0.00316184591823116,0.0235538982094103,0.0780098983093796,2.63909825982026e-07,1.83885454533809e-06,3.70584777991467e-06
