time,pos_surge,vel_surge,acc_surge,pos_sway,vel_sway,acc_sway,pos_heave,vel_heave,acc_heave,pos_roll,vel_roll,acc_roll,pos_pitch,vel_pitch,acc_pitch,pos_yaw,vel_yaw,acc_yaw
0,1.0842021724855e-19,0,1.69859822544098e-05,2.16840434497101e-19,0,5.80513552174064e-09,4.1,0,-0.0724776144712047,0,0,-2.74841427087745e-05,0,0,-3.37190144952208e-05,0,0,1.01674125353746e-09
0.02,9.19375923929236e-10,3.0446074142817e-08,-0.056850272220093,3.45580256037414e-09,4.31952957589316e-07,2.5646864595e-05,4.09997842473516,-0.00233436996366574,-1.05805751951503,-5.66715098330894e-09,-5.70954013685428e-07,-4.32352801875071e-05,-6.71369308742704e-09,-6.70628346570576e-07,0.0955884150004616,-1.3381339794515e-11,-1.67744257872911e-09,5.91372973034248e-06
0.04,-3.8045080719283e-06,-0.000128412278400469,0.0189655010718553,2.75864647236423e-08,2.32679694885625e-06,0.000129552792873417,4.09957735079434,-0.0425299707637428,-2.48449232974872,-2.90954825928471e-08,-1.88393023316336e-06,-7.67089688890084e-05,1.86489134498509e-05,0.00185120855892158,0.0909441930262166,2.24026377146928e-09,2.63881115711035e-07,1.69092954112284e-05
0.06,-1.3847004089407e-07,0.000618490191689708,0.0563866023540981,1.15580217110438e-07,7.04872953129746e-06,0.000302738775259393,4.09811819492928,-0.107897473160683,-3.83594194821089,-8.58460612742977e-08,-3.93411490177047e-06,-0.000119331751290798,7.45794545636782e-05,0.00376314354777439,0.0970039664228579,9.82871408641024e-09,4.65750993878184e-07,7.95432433545705e-06
0.08,2.32542203649493e-05,0.00175399584865008,0.0669113184960811,3.34914015407051e-07,1.56034444661164e-05,0.000518732591768412,4.09513476988673,-0.193532983669992,-4.75861637382438,-1.90371431138123e-07,-6.61754379784557e-06,-0.00014864955911284,0.000169142605522558,0.00569198622515499,0.0961255697030451,2.07296753278718e-08,6.24042321937708e-07,7.3174559825952e-06
0.1,6.93362480443831e-05,0.00280132074775437,0.0517186604920281,7.63451075756897e-07,2.7856663635949e-05,0.000700957677442627,4.09030914878003,-0.290222440595264,-5.11150595884338,-3.53069336580969e-07,-9.70619630522093e-06,-0.000164246371507789,0.000302116651754903,0.0076032015576723,0.0947874271666753,3.45280393951301e-08,7.54869067648459e-07,5.67947587343465e-06
0.12,0.000133173271355498,0.0035024139206041,0.0286713006712682,1.464258358041e-06,4.25323333113623e-05,0.000793592241562715,4.08352063821479,-0.388093943019762,-4.94429916014821,-5.79238416105039e-07,-1.29101079116116e-05,-0.000163268347446821,0.000472998432648392,0.00948028010236241,0.0924525686669035,5.069434259645e-08,8.69843724760664e-07,5.20094575694676e-06
0.14,0.000207435666176925,0.00386210892182988,0.0112482449870326,2.46702594002954e-06,5.76718921414964e-05,0.000771789656113028,4.074828835397,-0.479401334590049,-4.43079333478061,-8.68415140288489e-07,-1.59654957604409e-05,-0.00014963048852938,0.000681007978551639,0.0113169139458518,0.0902334712840068,6.9028755933416e-08,9.81619489325466e-07,5.286054307535e-06
0.16,0.000286763459322476,0.00404943549429233,0.006132371330217,3.76107782586995e-06,7.13366837066876e-05,0.00065261675544001,4.06441380769043,-0.559987308305866,-3.78753319199085,-1.21566973548964e-06,-1.86952543287955e-05,-0.000128933525205083,0.000925364807451779,0.0131166948569032,0.088356845566124,8.95338626511457e-08,1.09973266563561e-06,5.81657504541265e-06
0.18,0.000369788479672632,0.00426867893268219,0.0122511495241319,5.30241122196974e-06,8.22304579555114e-05,0.000482477836029746,4.05250118263298,-0.629363156070368,-3.20395854417532,-1.61362530437354e-06,-2.10343282672117e-05,-0.000107537992098165,0.00120538597209989,0.0148849672785091,0.0867965577130478,1.12352958437268e-07,1.22777438174077e-06,6.3847361272336e-06
0.2,0.000458721421377851,0.00465854025749097,0.0239683735474105,7.03038626301239e-06,9.00172807250629e-05,0.000317265400445471,4.03929653463676,-0.689789583784419,-2.79971398606405,-2.05467673796423e-06,-2.30204396052712e-05,-9.04449314649679e-05,0.00152047214310597,0.0166239297857558,0.0853433188125324,1.37635537554296e-07,1.36298290398418e-06,6.68442941549464e-06
0.22,0.00055751055543431,0.00525203883634598,0.0351369414818053,8.88711636832837e-06,9.52724169439523e-05,0.000202059232301945,4.02494385207994,-0.74489140517461,-2.61219060284444,-2.53273368797741e-06,-2.47596632967868e-05,-8.03299078075567e-05,0.00187003058346165,0.0183319472463724,0.0836897736437587,1.6542965911568e-07,1.4984390340528e-06,6.53094567608142e-06
0.24,0.000669843761801405,0.00599753054841567,0.0417988801770448,1.08327475698094e-05,9.914534523589e-05,0.000158334834810049,4.00951240843852,-0.798283901473827,-2.60939635521095,-3.04414263602003e-06,-2.63811598086714e-05,-7.73378924323052e-05,0.00225338966334575,0.0200031364035315,0.0816605334469914,1.9562007900771e-07,1.62551636503597e-06,5.90399785122401e-06
0.26,0.00079790729813704,0.00680705693111791,0.0431563679737909,1.28524361393676e-05,0.000102900926548601,0.000181536303640459,3.99300774750178,-0.852585604624939,-2.71760729263062,-3.58772058233397e-06,-2.79961215240356e-05,-7.96040159836987e-05,0.00266973963323552,0.0216300485318888,0.0792293308402428,2.27921158023228e-07,1.73679780520087e-06,4.93029600100276e-06
0.28,0.000942166433460057,0.00760472803491872,0.0409259934493048,1.49543731026762e-05,0.000107512851639364,0.000247596865118821,3.97539716632286,-0.908966900165178,-2.85226785585858,-4.16409432440267e-06,-2.96708480631006e-05,-8.42204716552003e-05,0.00311812609083867,0.0232060624556306,0.07646086744413,2.61920189054601e-07,1.82786314423536e-06,3.79662743459216e-06
0.3,0.00110194633247343,0.00835577466724273,0.0377973285142994,1.71612240124553e-05,0.000113427927407392,0.00032434888236472,3.95663899958763,-0.967201660324116,-2.94333404066226,-4.77468249387683e-06,-3.14181446255558e-05,-8.82694746609764e-05,0.00359747710113208,0.0247262150500475,0.0734920786340213,2.97143147182525e-07,1.89756497329319e-06,2.68272664764109e-06
0.32,0.00127632458013036,0.00906886675703169,0.0360658564977269,1.94989471836352e-05,0.000120540094624453,0.000383076690546337,3.93670693291724,-1.02607785301202,-2.94985178042454,-5.42067954293699e-06,-3.32053681217965e-05,-8.9615706864906e-05,0.00410664431717008,0.0261877571353237,0.0704337594062045,3.33118351297355e-07,1.94745433388519e-06,1.71033842332077e-06
0.34,0.001464872915223,0.00978074694995241,0.036829896701571,2.19869398209893e-05,0.000128337223502505,0.000406454052462492,3.9156042285608,-1.08395661619861,-2.86290904135603,-6.10231855241709e-06,-3.49729553646609e-05,-8.7314080459813e-05,0.00464444028985932,0.0275893466211943,0.0673401856658018,3.69421309560817e-07,1.98041380736437e-06,9.1636791851375e-07
0.36,0.00166800201437389,0.01053435135172,0.0399072068532506,2.46321890307106e-05,0.000136137255084599,0.000391223517887731,3.89336683998345,-1.13929355744254,-2.69941604769826,-6.81854942968548e-06,-3.6656014588179e-05,-8.15889382467954e-05,0.00520965609362265,0.0289299788957711,0.0642178847302961,4.056907352647e-07,1.99927635829962e-06,2.69496679267843e-07
0.38,0.00188688975003673,0.0113607437922978,0.0443091597878369,2.7428285611886e-05,0.000143322081542439,0.000345987118098663,3.87005756009411,-1.19099742804881,-2.49075589005185,-7.56712347082308e-06,-3.82023254412099e-05,-7.34966737521203e-05,0.00580106129091486,0.0302083753415656,0.0610287501928836,4.41620051293155e-07,2.00591511863611e-06,-3.02067845996846e-07
0.4,0.00212314540095679,0.012271367430673,0.0488559222738927,3.03584939264501e-05,0.000149499046452723,0.000285918128999472,3.84575512506885,-1.23857307270123,-2.27068529587227,-8.34496549678926e-06,-3.95825887071455e-05,-6.44436129856387e-05,0.00641739271129604,0.0314225140547444,0.0577285761057728,4.76933871736126e-07,2.00081870658917e-06,-8.77887113452208e-07
0.42,0.00237841919226635,0.0132599216356593,0.0526761715219431,3.34010363055942e-05,0.000154558480949222,0.000226748684036431,3.82054248806646,-1.28207029982006,-2.06586336307422,-9.14866393953511e-06,-4.07920270939994e-05,-5.5721181055261e-05,0.00705734008350188,0.0325697536367502,0.0542913773093382,5.11360288480693e-07,1.98325531983745e-06,-1.51568119838603e-06
0.44,0.00265411796225393,0.014310162119789,0.0554307210564807,3.65345216219255e-05,0.000158634800912337,0.00018002665747935,3.79449754934953,-1.32190407544772,-1.89078326674772,-9.97491825124815e-06,-4.18450062449946e-05,-4.81816461673712e-05,0.00771953776621697,0.0336472818422173,0.0507176179803641,5.4460945418834e-07,1.95179174750462e-06,-2.23954998107776e-06
