time,relative_surge,relative_sway,relative_heave,relative_roll,relative_pitch,relative_yaw
1.6,25.7462631512236,3.25697139693659e-05,0.134850157858864,-5.19136765814981e-07,-0.0423911307759047,5.29436928022218e-06
1.62,25.7460195987243,3.44961706879587e-05,0.132364189832755,-8.48412949098997e-07,-0.0421577865421348,5.50676094998695e-06
1.64,25.745742167107,3.642883477184e-05,0.129773856611219,-1.18454543737077e-06,-0.0418933581099231,5.71900621627922e-06
1.66,25.7454307613945,3.83664744134649e-05,0.127080672001494,-1.52725700647855e-06,-0.0415977954829719,5.93107721034908e-06
1.68,25.7450852761891,4.0307761269176e-05,0.124285980922509,-1.87628025942107e-06,-0.041271039107228,6.14292279876784e-06
1.7,25.7447055976072,4.22514252846895e-05,0.121390963521966,-2.23132655420314e-06,-0.0409130216779364,6.35451980631084e-06
1.72,25.7442916025921,4.41964292292596e-05,0.118396635599233,-2.59209155660503e-06,-0.0405236675526875,6.56588028540586e-06
1.74,25.7438431628478,4.61416918184909e-05,0.115303881949897,-2.95829212946824e-06,-0.0401028965108038,6.77701889173834e-06
1.76,25.7433601568774,4.80862967346951e-05,0.112113525638239,-3.32984071160432e-06,-0.0396506350150401,6.98823083351968e-06
1.78,25.7428427259711,5.00298929058118e-05,0.10882733774632,-3.70657671639411e-06,-0.0391670529874219,7.1997793298596e-06
1.8,25.742291355102,5.19872121529374e-05,0.105449406752868,-4.08731092529682e-06,-0.0386526418848206,7.41327062458595e-06
1.82,25.7417064761702,5.39716791028155e-05,0.101985147270142,-4.4723460844433e-06,-0.0381078486609573,7.63010561335337e-06
1.84,25.7410886170409,5.59737087453271e-05,0.0984404828645915,-4.86145617718299e-06,-0.0375332075401117,7.84895339567166e-06
1.86,25.7404385743774,5.79540833776093e-05,0.0948225484298808,-5.25839565611684e-06,-0.0369294990924422,8.0635971581739e-06
1.88,25.7397572126383,5.9882344999096e-05,0.0911388748773807,-5.66198601186606e-06,-0.0362975637685473,8.27268731766626e-06
1.9,25.7390457239665,6.17856136031491e-05,0.0873977690652619,-6.06639539472935e-06,-0.0356385390278868,8.48112672815316e-06
1.92,25.7383054852017,6.36720691655768e-05,0.0836086143547656,-6.47176995331839e-06,-0.0349537294270738,8.68820210264741e-06
1.94,25.7375378511455,6.55389185322264e-05,0.0797807755108981,-6.87830910926655e-06,-0.0342444145651306,8.89324053156093e-06
1.96,25.736744368551,6.73899660146304e-05,0.0759245564464281,-7.28458327371843e-06,-0.0335120461568342,9.09652503899847e-06
1.98,25.7359266321342,6.92181053363328e-05,0.0720508152775436,-7.69019937952178e-06,-0.0327581152977043,9.29703978065164e-06
2,25.7350862673155,7.10143375179939e-05,0.0681703563752416,-8.0941145201998e-06,-0.0319841348220063,9.4941900452185e-06
2.02,25.7342250115739,7.27734502774524e-05,0.0642943078209903,-8.49506550845988e-06,-0.0311917141354064,9.68747804510952e-06
2.04,25.7333446332035,7.44878131637705e-05,0.0604338167433709,-8.89221655555486e-06,-0.0303824844290635,9.87609525200498e-06
2.06,25.7324469606301,7.61530038229097e-05,0.0566000016798416,-9.28449724190178e-06,-0.0295581252669909,1.00596506599218e-05
2.08,25.7315338844465,7.77658655888303e-05,0.0528040748511716,-9.6710209046914e-06,-0.0287203667600793,1.02376300607371e-05
2.1,25.7306073257634,7.93222954040829e-05,0.0490572035825654,-1.00509206653819e-05,-0.0278709606021263,1.04094926466438e-05
2.12,25.7296692553415,8.08193175636518e-05,0.0453706072182123,-1.04231594952672e-05,-0.0270116978252597,1.05748252929701e-05
2.14,25.7287216744927,8.22530224020568e-05,0.0417555479495024,-1.07868029279135e-05,-0.0261443916006562,1.07330433380501e-05
2.16,25.7277666067873,8.36187159407586e-05,0.0382232815006422,-1.11408858964185e-05,-0.0252708698684601,1.08835541965819e-05
2.18,25.7268060965184,8.49117889369921e-05,0.0347851641115038,-1.14844287406969e-05,-0.024392974390844,1.10257556952718e-05
2.2,25.7258421873005,8.61272037155913e-05,0.031452666384661,-1.18164881743309e-05,-0.0235125416066737,1.11589861030784e-05
2.22,25.724876933692,8.72601629158254e-05,0.0282372928823849,-1.21360243384184e-05,-0.0226314134675631,1.12826346244269e-05
2.24,25.7239124263018,8.83059883971526e-05,0.0251503431818318,-1.24419316434353e-05,-0.0217514604992722,1.13960869710007e-05
2.26,25.7229507808687,8.92597800419281e-05,0.0222025991321941,-1.27330858100864e-05,-0.0208745722433688,1.14987176134157e-05
2.28,25.7219941151516,9.01168504299221e-05,0.0194041902389142,-1.30083778385186e-05,-0.0200026369558159,1.1589923840229e-05
2.3,25.7210445445488,9.08728976387607e-05,0.0167646523927347,-1.32668660233304e-05,-0.0191375385291774,1.1669112568701e-05
2.32,25.7201041856269,9.15242300170149e-05,0.0142931584111774,-1.35077962054419e-05,-0.0182811606456294,1.17357185473082e-05
2.34,25.7191751502668,9.20676588052061e-05,0.0119986929092115,-1.37304360478369e-05,-0.017435382242791,1.17892014232037e-05
2.36,25.7182595316569,9.25000286731148e-05,0.0098900098945931,-1.39340130797327e-05,-0.016602065410325,1.18290308246195e-05
2.38,25.7173593966387,9.28181983361753e-05,0.00797554965173886,-1.41177746491762e-05,-0.0157830490780497,1.18546892168248e-05
2.4,25.7164767794586,9.30190824277588e-05,0.00626337236311603,-1.42809988612877e-05,-0.0149801440203963,1.18656679719746e-05
2.42,25.7156136748155,9.30996698773612e-05,0.00476105591141307,-1.44229815278938e-05,-0.0141951272271788,1.1861465929541e-05
2.44,25.7147720312869,9.30571727995044e-05,0.00347560206268271,-1.45430422465487e-05,-0.0134297366281498,1.18415973393702e-05
2.46,25.7139537416537,9.28891487870231e-05,0.00241340818482438,-1.46405437633312e-05,-0.012685662988493,1.18055939781794e-05
