0	 0	 0	 0	 -0	 0	 -0
0.02	 -1.2312e-08	 -7.87161e-08	 0.00385474	 1.34966e-06	 -7.13442e-07	 1.44696e-07
0.04	 -7.79477e-05	 2.00569e-05	 0.01137	 -0.0003255	 -0.000286412	 0.000335825
0.06	 -0.000255514	 6.21959e-05	 0.0237922	 -0.00088868	 -0.000872887	 0.000894455
0.08	 -0.000549004	 0.000129154	 0.0418413	 -0.00169611	 -0.00179875	 0.00167354
0.1	 -0.000958846	 0.000220778	 0.0657139	 -0.00274547	 -0.00306502	 0.00267178
0.12	 -0.00147421	 0.000334935	 0.0951609	 -0.00403137	 -0.00464676	 0.00388628
0.14	 -0.00207995	 0.000468785	 0.129662	 -0.00554675	 -0.0065092	 0.00531441
0.16	 -0.00276249	 0.000619831	 0.168628	 -0.00728508	 -0.00862078	 0.00695246
0.18	 -0.00351325	 0.000786523	 0.211561	 -0.00924167	 -0.0109615	 0.00879663
0.2	 -0.00432929	 0.000968292	 0.258141	 -0.0114135	 -0.0135241	 0.0108424
0.22	 -0.00521177	 0.00116525	 0.308238	 -0.0137986	 -0.0163104	 0.0130849
0.24	 -0.00616352	 0.0013777	 0.361856	 -0.016395	 -0.0193261	 0.0155187
0.26	 -0.00718687	 0.00160579	 0.419061	 -0.0191998	 -0.0225753	 0.0181382
0.28	 -0.00828218	 0.00184921	 0.479906	 -0.0222089	 -0.0260574	 0.020937
0.3	 -0.00944752	 0.00210723	 0.544375	 -0.0254168	 -0.0297663	 0.0239084
0.32	 -0.0106792	 0.00237874	 0.612367	 -0.0288168	 -0.0336914	 0.0270455
0.34	 -0.0119724	 0.00266251	 0.6837	 -0.0324017	 -0.0378194	 0.0303406
0.36	 -0.0133225	 0.00295725	 0.758139	 -0.0361638	 -0.0421366	 0.0337859
0.38	 -0.0147249	 0.00326177	 0.835427	 -0.0400952	 -0.0466299	 0.0373729
0.4	 -0.0161761	 0.00357497	 0.915313	 -0.0441879	 -0.0512875	 0.0410932
0.42	 -0.0176728	 0.00389581	 0.997567	 -0.0484333	 -0.0560983	 0.0449376
0.44	 -0.0192121	 0.00422327	 1.08199	 -0.052823	 -0.0610516	 0.0488968
0.46	 -0.0207909	 0.00455625	 1.16838	 -0.0573475	 -0.0661363	 0.0529612
0.48	 -0.0224059	 0.00489358	 1.25659	 -0.0619972	 -0.0713402	 0.057121
0.5	 -0.0240535	 0.00523399	 1.34642	 -0.0667615	 -0.0766502	 0.0613658
0.52	 -0.0257297	 0.00557615	 1.43768	 -0.0716297	 -0.0820518	 0.0656854
0.54	 -0.0274304	 0.00591864	 1.53018	 -0.0765905	 -0.0875301	 0.0700691
0.56	 -0.0291511	 0.00626007	 1.62369	 -0.0816321	 -0.0930697	 0.074506
0.58	 -0.0308878	 0.00659902	 1.71798	 -0.0867428	 -0.0986551	 0.0789853
0.6	 -0.0326363	 0.00693408	 1.81282	 -0.0919103	 -0.104271	 0.0834956
0.62	 -0.0343925	 0.00726386	 1.90799	 -0.0971224	 -0.1099	 0.0880259
0.64	 -0.0361523	 0.00758698	 2.00324	 -0.102367	 -0.115529	 0.0925648
0.66	 -0.0379118	 0.00790205	 2.09836	 -0.10763	 -0.121141	 0.097101
0.68	 -0.0396669	 0.00820769	 2.19313	 -0.112901	 -0.126721	 0.101623
0.7	 -0.0414137	 0.00850253	 2.28734	 -0.118165	 -0.132252	 0.10612
0.72	 -0.0431482	 0.00878519	 2.38078	 -0.12341	 -0.13772	 0.110579
0.74	 -0.0448663	 0.00905434	 2.47323	 -0.128624	 -0.143107	 0.114991
0.76	 -0.0465642	 0.00930865	 2.5645	 -0.133793	 -0.148399	 0.119343
0.78	 -0.048238	 0.00954685	 2.65438	 -0.138905	 -0.15358	 0.123625
0.8	 -0.049884	 0.0097677	 2.74267	 -0.143948	 -0.158636	 0.127826
0.82	 -0.0514984	 0.00997002	 2.82917	 -0.148908	 -0.163552	 0.131936
0.84	 -0.0530778	 0.0101527	 2.91369	 -0.153776	 -0.168313	 0.135943
0.86	 -0.0546187	 0.0103145	 2.99604	 -0.158538	 -0.172906	 0.139838
0.88	 -0.0561178	 0.0104546	 3.07604	 -0.163184	 -0.177317	 0.14361
0.9	 -0.0575718	 0.010572	 3.15353	 -0.167703	 -0.181535	 0.147251
0.92	 -0.0589777	 0.0106657	 3.22834	 -0.172085	 -0.185546	 0.15075
0.94	 -0.0603326	 0.010735	 3.30031	 -0.17632	 -0.18934	 0.1541
0.96	 -0.0616336	 0.010779	 3.36929	 -0.180398	 -0.192905	 0.157292
0.98	 -0.0628781	 0.0107972	 3.43515	 -0.184311	 -0.196232	 0.160317
1	 -0.0640635	 0.0107889	 3.49774	 -0.18805	 -0.19931	 0.163168
1.02	 -0.0651876	 0.0107536	 3.55694	 -0.191609	 -0.202131	 0.165839
1.04	 -0.0662481	 0.0106908	 3.61264	 -0.19498	 -0.204688	 0.168322
