      Time            FairTen1            FairTen2            FairTen3            FairTen4            FairTen5            FairTen6            FairTen7            FairTen8
    0.0000       9.4050466e+04       9.4050466e+04       1.2243455e+05       9.4050466e+04       9.4050466e+04       9.4050466e+04       9.4050466e+04       9.4050466e+04
    0.0200       9.4314014e+04       9.4314008e+04       1.2270090e+05       9.4313999e+04       9.4313983e+04       9.4313977e+04       9.4313976e+04       9.4313999e+04
    0.0400       9.5416834e+04       9.5396537e+04       1.2377894e+05       9.5404662e+04       9.5402849e+04       9.5394139e+04       9.5409316e+04       9.5415016e+04
    0.0600       9.6640100e+04       9.6540733e+04       1.2487289e+05       9.6577239e+04       9.6566419e+04       9.6529695e+04       9.6605947e+04       9.6629266e+04
    0.0800       9.8701038e+04       9.8520311e+04       1.2680081e+05       9.8569253e+04       9.8538018e+04       9.8502356e+04       9.8648258e+04       9.8669799e+04
    0.1000       1.0114779e+05       1.0084082e+05       1.2903537e+05       1.0091391e+05       1.0085470e+05       1.0081117e+05       1.0106401e+05       1.0108860e+05
    0.1200       1.0424111e+05       1.0379559e+05       1.3189621e+05       1.0388912e+05       1.0379557e+05       1.0375360e+05       1.0412630e+05       1.0414756e+05
    0.1400       1.0773752e+05       1.0711999e+05       1.3510193e+05       1.0724325e+05       1.0711062e+05       1.0706176e+05       1.0758226e+05       1.0760486e+05
    0.1600       1.1170442e+05       1.1089917e+05       1.3875170e+05       1.1105460e+05       1.1087996e+05       1.1082295e+05       1.1150518e+05       1.1152968e+05
    0.1800       1.1604280e+05       1.1502440e+05       1.4272842e+05       1.1521915e+05       1.1499953e+05       1.1492706e+05       1.1579258e+05       1.1582303e+05
    0.2000       1.2076995e+05       1.1952060e+05       1.4706256e+05       1.1975853e+05       1.1949161e+05       1.1940000e+05       1.2046446e+05       1.2050286e+05
    0.2200       1.2587099e+05       1.2436904e+05       1.5173147e+05       1.2465475e+05       1.2433755e+05       1.2422255e+05       1.2550525e+05       1.2555366e+05
    0.2400       1.3136140e+05       1.2958739e+05       1.5675443e+05       1.2992392e+05       1.2955336e+05       1.2941266e+05       1.3093154e+05       1.3099080e+05
    0.2600       1.3725129e+05       1.3518500e+05       1.6214013e+05       1.3557506e+05       1.3514776e+05       1.3497949e+05       1.3675363e+05       1.3682409e+05
    0.2800       1.4354517e+05       1.4116737e+05       1.6789386e+05       1.4161311e+05       1.4112583e+05       1.4092854e+05       1.4297653e+05       1.4305819e+05
    0.3000       1.5023850e+05       1.4753102e+05       1.7401332e+05       1.4803437e+05       1.4748418e+05       1.4725628e+05       1.4959603e+05       1.4968887e+05
    0.3200       1.5731397e+05       1.5425993e+05       1.8048339e+05       1.5482273e+05       1.5420717e+05       1.5394668e+05       1.5659513e+05       1.5669930e+05
    0.3400       1.6474789e+05       1.6133217e+05       1.8728364e+05       1.6195612e+05       1.6127325e+05       1.6097781e+05       1.6395051e+05       1.6406630e+05
    0.3600       1.7251099e+05       1.6871987e+05       1.9438730e+05       1.6940663e+05       1.6865489e+05       1.6832186e+05       1.7163321e+05       1.7176101e+05
    0.3800       1.8057442e+05       1.7639567e+05       2.0176821e+05       1.7714671e+05       1.7632485e+05       1.7595152e+05       1.7961472e+05       1.7975488e+05
    0.4000       1.8891123e+05       1.8433380e+05       2.0940138e+05       1.8515039e+05       1.8425732e+05       1.8384105e+05       1.8786840e+05       1.8802113e+05
    0.4200       1.9749832e+05       1.9251225e+05       2.1726548e+05       1.9339545e+05       1.9243014e+05       1.9196847e+05       1.9637146e+05       1.9653672e+05
    0.4400       2.0631566e+05       2.0091197e+05       2.2534205e+05       2.0186262e+05       2.0082406e+05       2.0031476e+05       2.0510414e+05       2.0528162e+05
    0.4600       2.1534496e+05       2.0951575e+05       2.3361471e+05       2.1053444e+05       2.0942166e+05       2.0886268e+05       2.1404845e+05       2.1423761e+05
    0.4800       2.2456809e+05       2.1830653e+05       2.4206723e+05       2.1939371e+05       2.1820577e+05       2.1759519e+05       2.2318651e+05       2.2338657e+05
    0.5000       2.3396560e+05       2.2726604e+05       2.5068229e+05       2.2842203e+05       2.2715808e+05       2.2649404e+05       2.3249910e+05       2.3270914e+05
    0.5200       2.4351595e+05       2.3637397e+05       2.5944058e+05       2.3759903e+05       2.3625825e+05       2.3553894e+05       2.4196491e+05       2.4218383e+05
    0.5400       2.5319549e+05       2.4560795e+05       2.6832073e+05       2.4690224e+05       2.4548391e+05       2.4470753e+05       2.5156049e+05       2.5178707e+05
    0.5600       2.6297902e+05       2.5494400e+05       2.7729979e+05       2.5630767e+05       2.5481108e+05       2.5397589e+05       2.6126081e+05       2.6149368e+05
    0.5800       2.7284060e+05       2.6435741e+05       2.8635398e+05       2.6579051e+05       2.6421499e+05       2.6331933e+05       2.7104012e+05       2.7127774e+05
    0.6000       2.8275439e+05       2.7382348e+05       2.9545950e+05       2.7532603e+05       2.7367088e+05       2.7271319e+05       2.8087275e+05       2.8111337e+05
    0.6200       2.9269520e+05       2.8331814e+05       3.0459312e+05       2.8489010e+05       2.8315457e+05       2.8213346e+05       2.9073368e+05       2.9097536e+05
    0.6400       3.0263882e+05       2.9281825e+05       3.1373246e+05       2.9445951e+05       2.9264281e+05       2.9155701e+05       3.0059884e+05       3.0083945e+05
    0.6600       3.1256196e+05       3.0230158e+05       3.2285603e+05       3.0401193e+05       3.0211324e+05       3.0096164e+05       3.1044511e+05       3.1068230e+05
    0.6800       3.2244206e+05       3.1174659e+05       3.3194304e+05       3.1352579e+05       3.1154423e+05       3.1032589e+05       3.2025008e+05       3.2048128e+05
    0.7000       3.3225704e+05       3.2113225e+05       3.4097313e+05       3.2297997e+05       3.2091461e+05       3.1962872e+05       3.2999181e+05       3.3021430e+05
    0.7200       3.4198509e+05       3.3043777e+05       3.4992619e+05       3.3235360e+05       3.3020351e+05       3.2884941e+05       3.3964866e+05       3.3985949e+05
    0.7400       3.5160460e+05       3.3964251e+05       3.5878224e+05       3.4162599e+05       3.3939019e+05       3.3796737e+05       3.4919915e+05       3.4939522e+05
    0.7600       3.6109412e+05       3.4872603e+05       3.6752144e+05       3.5077660e+05       3.4845410e+05       3.4696220e+05       3.5862199e+05       3.5880001e+05
    0.7800       3.7043257e+05       3.5766818e+05       3.7612422e+05       3.5978518e+05       3.5737497e+05       3.5581381e+05       3.6789624e+05       3.6805275e+05
    0.8000       3.7959928e+05       3.6644922e+05       3.8457138e+05       3.6863192e+05       3.6613297e+05       3.6450252e+05       3.7700140e+05       3.7713278e+05
    0.8200       3.8857425e+05       3.7505002e+05       3.9284430e+05       3.7729756e+05       3.7470885e+05       3.7300925e+05       3.8591760e+05       3.8602005e+05
    0.8400       3.9733816e+05       3.8345212e+05       4.0092499e+05       3.8576354e+05       3.8308403e+05       3.8131561e+05       3.9462570e+05       3.9469526e+05
    0.8600       4.0587248e+05       3.9163779e+05       4.0879617e+05       3.9401203e+05       3.9124069e+05       3.8940395e+05       4.0310730e+05       4.0313986e+05
    0.8800       4.1415943e+05       3.9959005e+05       4.1644128e+05       4.0202592e+05       3.9916175e+05       3.9725737e+05       4.1134478e+05       4.1133612e+05
    0.9000       4.2218200e+05       4.0729265e+05       4.2384445e+05       4.0978883e+05       4.0683084e+05       4.0485966e+05       4.1932129e+05       4.1926701e+05
    0.9200       4.2992387e+05       4.1472996e+05       4.3099048e+05       4.1728503e+05       4.1423228e+05       4.1219530e+05       4.2702064e+05       4.2691624e+05
    0.9400       4.3736937e+05       4.2188703e+05       4.3786474e+05       4.2449944e+05       4.2135102e+05       4.1924941e+05       4.3442732e+05       4.3426819e+05
    0.9600       4.4450350e+05       4.2874948e+05       4.4445324e+05       4.3141759e+05       4.2817262e+05       4.2600772e+05       4.4152645e+05       4.4130789e+05
    0.9800       4.5131191e+05       4.3530358e+05       4.5074256e+05       4.3802561e+05       4.3468328e+05       4.3245656e+05       4.4830381e+05       4.4802101e+05
    1.0000       4.5778087e+05       4.4153616e+05       4.5671988e+05       4.4431026e+05       4.4086979e+05       4.3858289e+05       4.5474581e+05       4.5439388e+05
    1.0200       4.6389736e+05       4.4743472e+05       4.6237302e+05       4.5025894e+05       4.4671960e+05       4.4437429e+05       4.6083951e+05       4.6041351e+05
    1.0400       4.6964904e+05       4.5298739e+05       4.6769042e+05       4.5585971e+05       4.5222082e+05       4.4981901e+05       4.6657267e+05       4.6606761e+05
    1.0600       4.7502428e+05       4.5818297e+05       4.7266119e+05       4.6110130e+05       4.5736223e+05       4.5490593e+05       4.7193374e+05       4.7134457e+05
    1.0800       4.8001215e+05       4.6301093e+05       4.7727510e+05       4.6597312e+05       4.6213329e+05       4.5962465e+05       4.7691187e+05       4.7623350e+05
    1.1000       4.8460246e+05       4.6746140e+05       4.8152259e+05       4.7046528e+05       4.6652413e+05       4.6396541e+05       4.8149692e+05       4.8072423e+05
    1.1200       4.8878574e+05       4.7152522e+05       4.8539478e+05       4.7456859e+05       4.7052561e+05       4.6791914e+05       4.8567944e+05       4.8480733e+05
    1.1400       4.9255324e+05       4.7519388e+05       4.8888347e+05       4.7827454e+05       4.7412925e+05       4.7147748e+05       4.8945073e+05       4.8847407e+05
    1.1600       4.9589700e+05       4.7845960e+05       4.9198119e+05       4.8157537e+05       4.7732732e+05       4.7463274e+05       4.9280281e+05       4.9171650e+05
    1.1800       4.9880983e+05       4.8131534e+05       4.9468120e+05       4.8446406e+05       4.8011282e+05       4.7737804e+05       4.9572848e+05       4.9452745e+05
    1.2000       5.0128541e+05       4.8375487e+05       4.9697755e+05       4.8693440e+05       4.8247961e+05       4.7970727e+05       4.9822140e+05       4.9690064e+05
    1.2200       5.0331840e+05       4.8577285e+05       4.9886523e+05       4.8898112e+05       4.8442246e+05       4.8161527e+05       5.0027616e+05       4.9883079e+05
    1.2400       5.0490448e+05       4.8736492e+05       5.0034012e+05       4.9059992e+05       4.8593710e+05       4.8309781e+05       5.0188839e+05       5.0031360e+05
    1.2600       5.0604173e+05       4.8852851e+05       5.0140046e+05       4.9178813e+05       4.8702171e+05       4.8415336e+05       5.0305578e+05       5.0134825e+05
    1.2800       5.0673271e+05       4.8926553e+05       5.0204813e+05       4.9254772e+05       4.8767841e+05       4.8478393e+05       5.0378071e+05       5.0193709e+05
    1.3000       5.0698017e+05       4.8957799e+05       5.0228526e+05       4.9288082e+05       4.8790956e+05       4.8499196e+05       5.0406565e+05       5.0208340e+05
    1.3200       5.0678990e+05       4.8947080e+05       5.0211662e+05       4.9279240e+05       4.8772030e+05       4.8478250e+05       5.0391615e+05       5.0179293e+05
    1.3400       5.0616759e+05       4.8894937e+05       5.0154694e+05       4.9228801e+05       4.8711563e+05       4.8416031e+05       5.0333797e+05       5.0107041e+05
    1.3600       5.0511267e+05       4.8801483e+05       5.0057590e+05       4.9136913e+05       4.8609476e+05       4.8312416e+05       5.0233150e+05       4.9991283e+05
    1.3800       5.0361472e+05       4.8666015e+05       4.9919552e+05       4.9002887e+05       4.8464846e+05       4.8166453e+05       5.0088778e+05       4.9830742e+05
    1.4000       5.0166090e+05       4.8487278e+05       4.9739478e+05       4.8825425e+05       4.8276522e+05       4.7977055e+05       4.9899357e+05       4.9624407e+05
    1.4200       4.9924951e+05       4.8265021e+05       4.9517231e+05       4.8604227e+05       4.8044372e+05       4.7744117e+05       4.9664685e+05       4.9372194e+05
    1.4400       4.9638182e+05       4.7999331e+05       4.9252930e+05       4.8339356e+05       4.7768527e+05       4.7467791e+05       4.9384874e+05       4.9074342e+05
    1.4600       4.9306456e+05       4.7690787e+05       4.8947172e+05       4.8031354e+05       4.7449642e+05       4.7148745e+05       4.9060568e+05       4.8731612e+05
    1.4800       4.8930758e+05       4.7340279e+05       4.8600828e+05       4.7681091e+05       4.7088655e+05       4.6787926e+05       4.8692738e+05       4.8345071e+05
    1.5000       4.8512400e+05       4.6948995e+05       4.8215057e+05       4.7289729e+05       4.6686814e+05       4.6386586e+05       4.8282671e+05       4.7916116e+05
    1.5200       4.8052936e+05       4.6518362e+05       4.7791230e+05       4.6858680e+05       4.6245587e+05       4.5946189e+05       4.7831898e+05       4.7446351e+05
    1.5400       4.7554090e+05       4.6049976e+05       4.7330884e+05       4.6389526e+05       4.5766607e+05       4.5468361e+05       4.7342129e+05       4.6937546e+05
    1.5600       4.7017703e+05       4.5545562e+05       4.6835672e+05       4.5883982e+05       4.5251618e+05       4.4954834e+05       4.6815190e+05       4.6391575e+05
    1.5800       4.6445693e+05       4.5006927e+05       4.6307325e+05       4.5343844e+05       4.4702451e+05       4.4407426e+05       4.6252989e+05       4.5810393e+05
    1.6000       4.5840046e+05       4.4435943e+05       4.5747642e+05       4.4770974e+05       4.4121002e+05       4.3828020e+05       4.5657499e+05       4.5196018e+05
    1.6200       4.5202792e+05       4.3834531e+05       4.5158471e+05       4.4167285e+05       4.3509220e+05       4.3218551e+05       4.5030739e+05       4.4550518e+05
    1.6400       4.4536013e+05       4.3204656e+05       4.4541708e+05       4.3534741e+05       4.2869102e+05       4.2581007e+05       4.4374775e+05       4.3876009e+05
    1.6600       4.3841832e+05       4.2548329e+05       4.3899291e+05       4.2875348e+05       4.2202689e+05       4.1917416e+05       4.3691717e+05       4.3174646e+05
    1.6800       4.3122412e+05       4.1867595e+05       4.3233199e+05       4.2191155e+05       4.1512059e+05       4.1229842e+05       4.2983711e+05       4.2448627e+05
    1.7000       4.2379948e+05       4.1164532e+05       4.2545438e+05       4.1484239e+05       4.0799319e+05       4.0520379e+05       4.2252933e+05       4.1700176e+05
    1.7200       4.1616655e+05       4.0441236e+05       4.1838040e+05       4.0756702e+05       4.0066597e+05       3.9791142e+05       4.1501579e+05       4.0931535e+05
    1.7400       4.0834761e+05       3.9699815e+05       4.1113048e+05       4.0010659e+05       3.9316030e+05       3.9044254e+05       4.0731853e+05       4.0144956e+05
    1.7600       4.0036492e+05       3.8942379e+05       4.0372507e+05       3.9248227e+05       3.8549757e+05       3.8281840e+05       3.9945961e+05       3.9342687e+05
    1.7800       3.9224068e+05       3.8171029e+05       3.9618457e+05       3.8471519e+05       3.7769909e+05       3.7506017e+05       3.9146095e+05       3.8526963e+05
    1.8000       3.8399691e+05       3.7387853e+05       3.8852927e+05       3.7682637e+05       3.6978601e+05       3.6718885e+05       3.8334433e+05       3.7700005e+05
    1.8200       3.7565543e+05       3.6594917e+05       3.8077927e+05       3.6883663e+05       3.6177929e+05       3.5922525e+05       3.7513130e+05       3.6864005e+05
    1.8400       3.6723778e+05       3.5794265e+05       3.7295446e+05       3.6076658e+05       3.5369961e+05       3.5118994e+05       3.6684312e+05       3.6021129e+05
    1.8600       3.5876518e+05       3.4987908e+05       3.6507445e+05       3.5263652e+05       3.4556736e+05       3.4310316e+05       3.5850073e+05       3.5173504e+05
    1.8800       3.5025848e+05       3.4177825e+05       3.5715852e+05       3.4446644e+05       3.3740256e+05       3.3498481e+05       3.5012468e+05       3.4323221e+05
    1.9000       3.4173815e+05       3.3365956e+05       3.4922563e+05       3.3627599e+05       3.2922486e+05       3.2685439e+05       3.4173512e+05       3.3472324e+05
    1.9200       3.3322417e+05       3.2554199e+05       3.4129431e+05       3.2808437e+05       3.2105346e+05       3.1873098e+05       3.3335176e+05       3.2622814e+05
    1.9400       3.2473605e+05       3.1744408e+05       3.3338267e+05       3.1991036e+05       3.1290707e+05       3.1063320e+05       3.2499379e+05       3.1776635e+05
    1.9600       3.1629279e+05       3.0938386e+05       3.2550837e+05       3.1177226e+05       3.0480393e+05       3.0257914e+05       3.1667990e+05       3.0935680e+05
    1.9800       3.0791282e+05       3.0137885e+05       3.1768857e+05       3.0368785e+05       2.9676172e+05       2.9458638e+05       3.0842821e+05       3.0101782e+05
    2.0000       2.9961401e+05       2.9344604e+05       3.0993990e+05       2.9567439e+05       2.8879756e+05       2.8667193e+05       3.0025627e+05       2.9276715e+05
    2.0200       2.9141362e+05       2.8560187e+05       3.0227847e+05       2.8774857e+05       2.8092802e+05       2.7885226e+05       2.9218106e+05       2.8462192e+05
    2.0400       2.8332833e+05       2.7786219e+05       2.9471985e+05       2.7992654e+05       2.7316908e+05       2.7114325e+05       2.8421895e+05       2.7659865e+05
    2.0600       2.7537419e+05       2.7024232e+05       2.8727906e+05       2.7222386e+05       2.6553611e+05       2.6356017e+05       2.7638570e+05       2.6871320e+05
    2.0800       2.6756666e+05       2.6275698e+05       2.7997056e+05       2.6465552e+05       2.5804391e+05       2.5611774e+05       2.6869647e+05       2.6098082e+05
    2.1000       2.5992057e+05       2.5542032e+05       2.7280825e+05       2.5723594e+05       2.5070668e+05       2.4883008e+05       2.6116582e+05       2.5341615e+05
    2.1200       2.5245015e+05       2.4824593e+05       2.6580547e+05       2.4997895e+05       2.4353802e+05       2.4171070e+05       2.5380771e+05       2.4603316e+05
    2.1400       2.4516900e+05       2.4124683e+05       2.5897502e+05       2.4289780e+05       2.3655095e+05       2.3477254e+05       2.4663549e+05       2.3884524e+05
    2.1600       2.3809013e+05       2.3443546e+05       2.5232914e+05       2.3600519e+05       2.2975791e+05       2.2802798e+05       2.3966192e+05       2.3186513e+05
    2.1800       2.3122596e+05       2.2782371e+05       2.4587951e+05       2.2931322e+05       2.2317074e+05       2.2148878e+05       2.3289917e+05       2.2510500e+05
    2.2000       2.2458829e+05       2.2142294e+05       2.3963727e+05       2.2283345e+05       2.1680073e+05       2.1516617e+05       2.2635883e+05       2.1857638e+05
    2.2200       2.1818836e+05       2.1524393e+05       2.3361304e+05       2.1657686e+05       2.1065861e+05       2.0907082e+05       2.2005192e+05       2.1229024e+05
    2.2400       2.1203684e+05       2.0929696e+05       2.2781690e+05       2.1055391e+05       2.0475453e+05       2.0321282e+05       2.1398892e+05       2.0625697e+05
    2.2600       2.0614381e+05       2.0359178e+05       2.2225840e+05       2.0477449e+05       1.9909812e+05       1.9760176e+05       2.0817973e+05       2.0048639e+05
    2.2800       2.0051883e+05       1.9813760e+05       2.1694659e+05       1.9924799e+05       1.9369849e+05       1.9224668e+05       2.0263372e+05       1.9498775e+05
    2.3000       1.9517091e+05       1.9294317e+05       2.1189001e+05       1.9398326e+05       1.8856421e+05       1.8715610e+05       1.9735975e+05       1.8976980e+05
    2.3200       1.9010850e+05       1.8801672e+05       2.0709671e+05       1.8898865e+05       1.8370335e+05       1.8233805e+05       1.9236613e+05       1.8484073e+05
    2.3400       1.8533957e+05       1.8336599e+05       2.0257423e+05       1.8427201e+05       1.7912348e+05       1.7780005e+05       1.8766069e+05       1.8020821e+05
    2.3600       1.8087156e+05       1.7899826e+05       1.9832965e+05       1.7984067e+05       1.7483166e+05       1.7354914e+05       1.8325074e+05       1.7587942e+05
    2.3800       1.7671138e+05       1.7492031e+05       1.9436954e+05       1.7570149e+05       1.7083450e+05       1.6959186e+05       1.7914309e+05       1.7186101e+05
    2.4000       1.7286547e+05       1.7113849e+05       1.9070002e+05       1.7186085e+05       1.6713810e+05       1.6593428e+05       1.7534406e+05       1.6815916e+05
    2.4200       1.6933974e+05       1.6765863e+05       1.8732669e+05       1.6832461e+05       1.6374807e+05       1.6258197e+05       1.7185949e+05       1.6477954e+05
    2.4400       1.6613961e+05       1.6448610e+05       1.8425469e+05       1.6509818e+05       1.6066955e+05       1.5954004e+05       1.6869468e+05       1.6172728e+05
    2.4600       1.6326995e+05       1.6162579e+05       1.8148864e+05       1.6218643e+05       1.5790716e+05       1.5681306e+05       1.6585444e+05       1.5900703e+05
    2.4800       1.6073510e+05       1.5908207e+05       1.7903263e+05       1.5959372e+05       1.5546501e+05       1.5440510e+05       1.6334303e+05       1.5662286e+05
    2.5000       1.5853882e+05       1.5685876e+05       1.7689022e+05       1.5732387e+05       1.5334665e+05       1.5231967e+05       1.6116412e+05       1.5457826e+05
    2.5200       1.5668423e+05       1.5495910e+05       1.7506435e+05       1.5538009e+05       1.5155501e+05       1.5055966e+05       1.5932079e+05       1.5287606e+05
    2.5400       1.5517377e+05       1.5338569e+05       1.7355733e+05       1.5376497e+05       1.5009238e+05       1.4912730e+05       1.5781538e+05       1.5151843e+05
    2.5600       1.5400912e+05       1.5214048e+05       1.7237080e+05       1.5248042e+05       1.4896036e+05       1.4802410e+05       1.5664957e+05       1.5050627e+05
    2.5800       1.5318937e+05       1.5122386e+05       1.7150469e+05       1.5152699e+05       1.4815811e+05       1.4724902e+05       1.5582256e+05       1.4983765e+05
    2.6000       1.5271253e+05       1.5063396e+05       1.7095705e+05       1.5090274e+05       1.4768379e+05       1.4680030e+05       1.5533233e+05       1.4951063e+05
    2.6200       1.5257551e+05       1.5036876e+05       1.7072558e+05       1.5060564e+05       1.4753461e+05       1.4667498e+05       1.5517594e+05       1.4952135e+05
    2.6400       1.5277412e+05       1.5042449e+05       1.7080648e+05       1.5063190e+05       1.4770665e+05       1.4686918e+05       1.5534921e+05       1.4986563e+05
    2.6600       1.5330440e+05       1.5079711e+05       1.7119571e+05       1.5097738e+05       1.4819610e+05       1.4737926e+05       1.5584803e+05       1.5054116e+05
    2.6800       1.5416662e+05       1.5148484e+05       1.7189170e+05       1.5163984e+05       1.4900282e+05       1.4820534e+05       1.5667216e+05       1.5155003e+05
    2.7000       1.5536535e+05       1.5248963e+05       1.7289632e+05       1.5262094e+05       1.5013025e+05       1.4935113e+05       1.5782537e+05       1.5289874e+05
    2.7200       1.5690657e+05       1.5381732e+05       1.7421494e+05       1.5392639e+05       1.5158376e+05       1.5082158e+05       1.5931352e+05       1.5459013e+05
    2.7400       1.5879034e+05       1.5546965e+05       1.7584874e+05       1.5555850e+05       1.5336309e+05       1.5261617e+05       1.6113666e+05       1.5662357e+05
    2.7600       1.6101590e+05       1.5744614e+05       1.7779736e+05       1.5751671e+05       1.5546713e+05       1.5473360e+05       1.6329413e+05       1.5899675e+05
    2.7800       1.6358012e+05       1.5974489e+05       1.8005908e+05       1.5979915e+05       1.5789241e+05       1.5717017e+05       1.6578302e+05       1.6170557e+05
    2.8000       1.6647941e+05       1.6236303e+05       1.8263131e+05       1.6240268e+05       1.6063505e+05       1.5992183e+05       1.6860006e+05       1.6474532e+05
    2.8200       1.6970879e+05       1.6529682e+05       1.8551017e+05       1.6532339e+05       1.6369015e+05       1.6298357e+05       1.7174052e+05       1.6811035e+05
    2.8400       1.7326192e+05       1.6854109e+05       1.8868997e+05       1.6855592e+05       1.6705194e+05       1.6634959e+05       1.7519824e+05       1.7179388e+05
    2.8600       1.7713034e+05       1.7208866e+05       1.9216327e+05       1.7209311e+05       1.7071295e+05       1.7001243e+05       1.7896484e+05       1.7578724e+05
    2.8800       1.8130449e+05       1.7593089e+05       1.9592188e+05       1.7592612e+05       1.7466397e+05       1.7396290e+05       1.8303112e+05       1.8008037e+05
    2.9000       1.8577438e+05       1.8005878e+05       1.9995692e+05       1.8004573e+05       1.7889536e+05       1.7819134e+05       1.8738731e+05       1.8466297e+05
    2.9200       1.9052927e+05       1.8446264e+05       2.0425891e+05       1.8444203e+05       1.8339693e+05       1.8268756e+05       1.9202292e+05       1.8952408e+05
    2.9400       1.9555781e+05       1.8913216e+05       2.0881775e+05       1.8910452e+05       1.8815799e+05       1.8744094e+05       1.9692690e+05       1.9465212e+05
    2.9600       2.0084799e+05       1.9405623e+05       2.1362254e+05       1.9402196e+05       1.9316711e+05       1.9244010e+05       2.0208746e+05       2.0003483e+05
    2.9800       2.0638702e+05       1.9922317e+05       2.1866173e+05       1.9918252e+05       1.9841223e+05       1.9767299e+05       2.0749205e+05       2.0565928e+05
    3.0000       2.1216137e+05       2.0462045e+05       2.2392307e+05       2.0457356e+05       2.0388056e+05       2.0312692e+05       2.1312738e+05       2.1151173e+05
    3.0200       2.1815680e+05       2.1023486e+05       2.2939372e+05       2.1018178e+05       2.0955862e+05       2.0878846e+05       2.1897949e+05       2.1757777e+05
    3.0400       2.2435853e+05       2.1605263e+05       2.3506040e+05       2.1599329e+05       2.1543236e+05       2.1464363e+05       2.2503392e+05       2.2384240e+05
    3.0600       2.3075138e+05       2.2205953e+05       2.4090941e+05       2.2199376e+05       2.2148725e+05       2.2067800e+05       2.3127579e+05       2.3029028e+05
    3.0800       2.3731972e+05       2.2824087e+05       2.4692659e+05       2.2816846e+05       2.2770841e+05       2.2687675e+05       2.3768971e+05       2.3690563e+05
    3.1000       2.4404748e+05       2.3458161e+05       2.5309736e+05       2.3450226e+05       2.3408060e+05       2.3322473e+05       2.4425992e+05       2.4367225e+05
    3.1200       2.5091824e+05       2.4106624e+05       2.5940681e+05       2.4097963e+05       2.4058819e+05       2.3970646e+05       2.5097034e+05       2.5057361e+05
    3.1400       2.5791528e+05       2.4767899e+05       2.6583970e+05       2.4758477e+05       2.4721528e+05       2.4630610e+05       2.5780451e+05       2.5759292e+05
    3.1600       2.6502161e+05       2.5440378e+05       2.7238052e+05       2.5430157e+05       2.5394570e+05       2.5300763e+05       2.6474574e+05       2.6471309e+05
    3.1800       2.7221998e+05       2.6122428e+05       2.7901350e+05       2.6111371e+05       2.6076308e+05       2.5979481e+05       2.7177712e+05       2.7191685e+05
    3.2000       2.7949301e+05       2.6812397e+05       2.8572270e+05       2.6800466e+05       2.6765088e+05       2.6665122e+05       2.7888155e+05       2.7918679e+05
    3.2200       2.8682319e+05       2.7508620e+05       2.9249204e+05       2.7495778e+05       2.7459244e+05       2.7356035e+05       2.8604186e+05       2.8650538e+05
    3.2400       2.9419294e+05       2.8209422e+05       2.9930537e+05       2.8195634e+05       2.8157106e+05       2.8050565e+05       2.9324077e+05       2.9385507e+05
    3.2600       3.0158467e+05       2.8913124e+05       3.0614645e+05       2.8898356e+05       2.8856999e+05       2.8747052e+05       3.0046102e+05       3.0121831e+05
    3.2800       3.0898082e+05       2.9618048e+05       3.1299908e+05       2.9602270e+05       2.9557255e+05       2.9443845e+05       3.0768539e+05       3.0857761e+05
    3.3000       3.1636394e+05       3.0322524e+05       3.1984711e+05       3.0305707e+05       3.0256213e+05       3.0139298e+05       3.1489674e+05       3.1591559e+05
    3.3200       3.2371668e+05       3.1024888e+05       3.2667445e+05       3.1007007e+05       3.0952225e+05       3.0831780e+05       3.2207807e+05       3.2321501e+05
    3.3400       3.3102191e+05       3.1723496e+05       3.3346517e+05       3.1704527e+05       3.1643658e+05       3.1519677e+05       3.2921256e+05       3.3045885e+05
    3.3600       3.3826268e+05       3.2416721e+05       3.4020353e+05       3.2396644e+05       3.2328904e+05       3.2201396e+05       3.3628363e+05       3.3763032e+05
    3.3800       3.4542234e+05       3.3102958e+05       3.4687398e+05       3.3081757e+05       3.3006377e+05       3.2875369e+05       3.4327492e+05       3.4471292e+05
    3.4000       3.5248451e+05       3.3780630e+05       3.5346123e+05       3.3758290e+05       3.3674520e+05       3.3540057e+05       3.5017042e+05       3.5169046e+05
    3.4200       3.5943315e+05       3.4448189e+05       3.5995025e+05       3.4424700e+05       3.4331808e+05       3.4193953e+05       3.5695442e+05       3.5854710e+05
    3.4400       3.6625258e+05       3.5104121e+05       3.6632635e+05       3.5079474e+05       3.4976750e+05       3.4835582e+05       3.6361157e+05       3.6526736e+05
    3.4600       3.7292753e+05       3.5746947e+05       3.7257517e+05       3.5721136e+05       3.5607892e+05       3.5463508e+05       3.7012691e+05       3.7183621e+05
    3.4800       3.7944310e+05       3.6375225e+05       3.7868269e+05       3.6348248e+05       3.6223819e+05       3.6076334e+05       3.7648591e+05       3.7823900e+05
    3.5000       3.8578489e+05       3.6987555e+05       3.8463531e+05       3.6959411e+05       3.6823160e+05       3.6672705e+05       3.8267446e+05       3.8446156e+05
    3.5200       3.9193891e+05       3.7582579e+05       3.9041981e+05       3.7553272e+05       3.7404586e+05       3.7251309e+05       3.8867891e+05       3.9049021e+05
    3.5400       3.9789168e+05       3.8158985e+05       3.9602342e+05       3.8128519e+05       3.7966815e+05       3.7810880e+05       3.9448608e+05       3.9631174e+05
