time,pos_surge,vel_surge,acc_surge,pos_sway,vel_sway,acc_sway,pos_heave,vel_heave,acc_heave,pos_roll,vel_roll,acc_roll,pos_pitch,vel_pitch,acc_pitch,pos_yaw,vel_yaw,acc_yaw
0,-5.42101086242752e-20,0,1.72096356697375e-05,-1.0842021724855e-19,0,4.58376762391686e-09,4.1,0,-0.0710301506598924,0,0,-2.77908202101256e-05,0,0,-3.40753531055346e-05,0,0,5.67134187392511e-10
0.02,1.02296327001518e-09,4.24445761147183e-08,-0.0786451695206676,3.28593036089127e-09,4.10718067786978e-07,2.42702220601305e-05,4.09997902389221,-0.00226676019795033,-1.0721674304086,-5.71462947618993e-09,-5.75354304169871e-07,-4.79293548666411e-05,-6.67995259761205e-09,-6.6455155996247e-07,0.132532074591851,-1.25387333660762e-11,-1.57012708600189e-09,7.69805528623179e-06
0.04,-5.80100862553039e-06,-0.000249312739009253,0.0209418146838678,2.70820945841717e-08,2.32648611263574e-06,0.000131903067668187,4.09957819866099,-0.0425161722309271,-2.48156893950681,-2.99112021886649e-08,-1.94767690696017e-06,-7.87259164051165e-05,2.59141427148177e-05,0.00257358852515335,0.126529906106885,3.04446284399362e-09,3.58927577944301e-07,2.31200139532103e-05
0.06,-2.9521684222266e-06,0.000711031420315288,0.0746767227501752,1.1440272013276e-07,6.9455147351611e-06,0.000294532188417472,4.09812676973056,-0.106901049857538,-3.76157437773282,-8.8216342546144e-08,-4.02022313638942e-06,-0.000119510943120443,0.000103613513614905,0.00522372592074416,0.134163297708335,1.3523433239673e-08,6.53953493007989e-07,1.23538267887624e-05
0.08,2.63288335427875e-05,0.00227844515851136,0.0940742079976945,3.28062921182936e-07,1.50683961194977e-05,0.000489724912620858,4.09518813246298,-0.18967418031061,-4.57108729797837,-1.94114607070759e-07,-6.65434470812669e-06,-0.000144265238946165,0.000234824001232312,0.00789688637960918,0.13314838509362,2.91149158518553e-08,9.07382749909154e-07,1.2257722642563e-05
0.1,8.79379234842359e-05,0.00382890314723838,0.0791504357710814,7.37841031960031e-07,2.64261103713145e-05,0.000645709540664948,4.0904864405547,-0.281295753119264,-4.80603958861671,-3.56337220241329e-07,-9.6079090606155e-06,-0.000155304508824521,0.000419289052404305,0.0105474214005291,0.13139015919637,4.95539563638451e-08,1.1375398320374e-06,1.0702663633755e-05
0.12,0.000177072879564672,0.00498610247289415,0.0511837068077134,1.39732435712361e-06,3.97528927120748e-05,0.000715951335863653,4.08394244238308,-0.372299046975527,-4.55755582719706,-5.78559635111948e-07,-1.26042780070014e-05,-0.000150948862143156,0.000656342827124701,0.0131523363158987,0.128214554677361,7.43404377706998e-08,1.3524812058747e-06,1.01814942529886e-05
0.14,0.000284811434601039,0.0057027035820007,0.0274653888772054,2.32853013911482e-06,5.32563922117749e-05,0.000683592705771957,4.07564260691687,-0.455943332859564,-4.02709345732758,-8.59177074323965e-07,-1.54141679985704e-05,-0.000136193321798158,0.000944912094301397,0.0156996067135789,0.124996423083244,1.03245120175582e-07,1.56126390564611e-06,1.00285610818956e-05
0.16,0.000403767660155634,0.00615358400978416,0.0177114588252325,3.51757452495497e-06,6.52644855973205e-05,0.000569585479285237,4.0657705740462,-0.529317185921042,-3.43516434054454,-1.19293343878544e-06,-1.79045192096909e-05,-0.000116799270851168,0.00128384947754021,0.0181909133124872,0.122069648156061,1.36171711885364e-07,1.77063211568124e-06,1.02007812306733e-05
0.18,0.000531090242045807,0.00658597882156098,0.0222440786587404,4.92287230526119e-06,7.4759316407091e-05,0.000418904554442832,4.05453171906484,-0.592992228646823,-2.95227241314223,-1.5729729914299e-06,-2.00483591095371e-05,-9.84970047337152e-05,0.00167208327189666,0.0206311759040773,0.119462692117634,1.73120534391534e-07,1.98254275333252e-06,1.0350981395462e-05
0.2,0.000668512513514104,0.0071911673048766,0.0352295442631226,6.49115415853061e-06,8.16071888386097e-05,0.000281618177789698,4.04209473534889,-0.649785947844795,-2.66545241998155,-1.99281684195811e-06,-2.19041713535644e-05,-8.51555371565802e-05,0.00210862204757314,0.0230224759869012,0.117006571919114,2.14076664681588e-07,2.19380509270134e-06,1.02449485552376e-05
0.22,0.000820459838623507,0.00804194971480677,0.0494755002500651,8.17471129228981e-06,8.64551505815739e-05,0.000194987060507161,4.02856169906918,-0.703266064373977,-2.5784080444183,-2.44770094963831e-06,-2.35770624049687e-05,-7.82377340691969e-05,0.0025924835094417,0.0253634015809861,0.114337323640059,2.58926448782855e-07,2.39828785994902e-06,9.75005107142635e-06
0.24,0.000991697286939174,0.00910626369245865,0.0597505325173715,9.94390814493251e-06,9.038733509443e-05,0.000173377061341569,4.01396658466821,-0.756476583209006,-2.63538540860863,-2.93507942252275e-06,-2.51764040803899e-05,-7.70144263169307e-05,0.00312260019394208,0.0276471923908215,0.111235368217945,3.07413598303076e-07,2.58869885700665e-06,8.86325739869614e-06
0.26,0.00118567743322491,0.0102965645809391,0.0642978659219128,1.17917126216146e-05,9.450278038139e-05,0.000207991441326546,3.99829425771436,-0.811197986949256,-2.75474974743558,-3.4543602937606e-06,-2.67833335122899e-05,-7.9291365612317e-05,0.00369774137497791,0.0298647764807798,0.107641998325771,3.59138318871894e-07,2.75906875709524e-06,7.70796924061424e-06
0.28,0.00140400553426123,0.0115256749414576,0.0644318901194768,1.37303101614293e-05,9.95718293151735e-05,0.000274294071347508,3.98150839009417,-0.867785621444737,-2.85969087104242,-4.00614134740307e-06,-2.84340654026997e-05,-8.23919727636554e-05,0.00431649499026958,0.0320075520140729,0.103590602995586,4.13599543375353e-07,2.90612042837794e-06,6.44246407150112e-06
0.3,0.00164688183207063,0.012745218660119,0.0628924090576604,1.57824580768569e-05,0.000105865551125568,0.000343000659636668,3.96357778280749,-0.92545456601567,-2.89852959217817,-4.59128255798371e-06,-3.0119832772953e-05,-8.40306819095565e-05,0.00497728751117292,0.0340682131292773,0.0992262366539146,4.702518078404e-07,3.02918029493648e-06,5.20750856525866e-06
0.32,0.00191401234412696,0.013953700077235,0.062300839269618,1.79713729276736e-05,0.000113176904500335,0.000390271466987168,3.94449414180827,-0.982807016733706,-2.85191928473409,-5.21011533157769e-06,-3.17995718379615e-05,-8.28420585628695e-05,0.00567842443936919,0.0360419343263286,0.0946749833622295,5.28556249314419e-07,3.12961540353461e-06,4.09035788995991e-06
0.34,0.00220545343545143,0.0151837947127718,0.0641307501568223,2.03126104462645e-05,0.000120985602677168,0.00040389982027658,3.924278756616,-1.03837683730261,-2.72883834721072,-5.86197580022763e-06,-3.34183716981466e-05,-7.85440301793371e-05,0.00641813388116501,0.0379256395858733,0.0900093051282877,5.88014033914439e-07,3.20957663545703e-06,3.10204433405628e-06
0.36,0.00252207782952653,0.0164798979271426,0.0684597709071665,2.28100062539173e-05,0.000128682523394371,0.000384476905608196,3.90297945517837,-1.0910348474136,-2.555883208429,-6.54511242919938e-06,-3.49252891623356e-05,-7.17467885907954e-05,0.0071945909276596,0.0397168975241463,0.0852588179277161,6.4817374463967e-07,3.27085767839402e-06,2.20226318699269e-06
